,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,SL_ba,FC_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,FO%,CU%,wFO/C,wCU/C,vFO,vCU,FS_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba
0,2023-08-02,717156,Single,single,False,643446,666142,Jeff McNeil,Cole Ragans,0,0,0,91ef83d2-860e-4d33-b296-6f67ad7f7b7f,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-02,717156,Walk,walk,False,682626,666142,Francisco Alvarez,Cole Ragans,0,0,1,679417f5-ced8-4e65-bf7a-0468fc726d4a,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-02,717156,Strikeout,strikeout,True,596019,666142,Francisco Lindor,Cole Ragans,0,0,0,8a86ce59-330a-4b55-98ab-ae476e68fe1f,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-02,717156,Lineout,field_out,True,624413,666142,Pete Alonso,Cole Ragans,1,0,0,8f73d0f6-bea4-424c-a98b-6021906b0bdb,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-02,717156,Flyout,field_out,True,668901,666142,Mark Vientos,Cole Ragans,0,0,0,6e99e13a-506d-47a5-bf1a-d4188f7664a8,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,108.0,100.0,100.0,126.0,114.0,125.0,89.0,92.0,87.0,0.401,0.134,0.10400000000000001,0.124,0.237,0.24,1.47,2.79,-0.05,2.84,96.5,91.8,86.6,81.8,0.234,0.152,0.18,0.27,0.194,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-02,717156,Single,single,False,672580,673540,Maikel Garcia,Kodai Senga,1,1,0,7c404378-3ec3-49c7-84d3-82980190a596,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.11599999999999999,,,0.17,2.52,-0.96,,,95.7,90.8,82.7,,0.244,,0.219,0.244,0.125,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.11,0.333,,,,,,,,,,,,,
6,2023-08-02,717156,Single,single,False,677951,673540,Bobby Witt Jr.,Kodai Senga,0,0,1,d0f56023-c5dc-4fc0-a674-376d6f1a4f7a,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.11599999999999999,,,0.17,2.52,-0.96,,,95.7,90.8,82.7,,0.244,,0.219,0.244,0.125,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.11,0.333,,,,,,,,,,,,,
7,2023-08-02,717156,Forceout,force_out,True,669004,673540,MJ Melendez,Kodai Senga,0,0,1,b250adb6-dbcb-45ab-9730-87571b63b8de,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.11599999999999999,,,0.17,2.52,-0.96,,,95.7,90.8,82.7,,0.244,,0.219,0.244,0.125,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.11,0.333,,,,,,,,,,,,,
8,2023-08-02,717156,Strikeout,strikeout,True,521692,673540,Salvador Perez,Kodai Senga,0,0,1,ef01c7da-c4e5-470c-8c0e-e41ce6952716,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.11599999999999999,,,0.17,2.52,-0.96,,,95.7,90.8,82.7,,0.244,,0.219,0.244,0.125,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.11,0.333,,,,,,,,,,,,,
9,2023-08-02,717156,Double,double,False,686681,673540,Michael Massey,Kodai Senga,0,0,1,1bb3af2a-8b57-4506-abac-b17b798d5efe,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.11599999999999999,,,0.17,2.52,-0.96,,,95.7,90.8,82.7,,0.244,,0.219,0.244,0.125,91.0,90.0,87.0,0.237,0.027000000000000003,0.95,-0.23,83.2,72.8,0.11,0.333,,,,,,,,,,,,,
