,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,FF_ba,SL_ba,CH_ba,SI_ba,CU_ba,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-06-12,717793,Pop Out,field_out,True,668715,425844,Spencer Steer,Zack Greinke,0,0,0,d221f7ce-6a56-4a46-a779-41105310e5a8,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
11,2023-06-12,717793,Strikeout,strikeout,True,663886,425844,Tyler Stephenson,Zack Greinke,0,0,0,a86fb92e-5b36-4c1b-9344-da237788fbec,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
12,2023-06-12,717793,Lineout,field_out,True,666181,425844,Will Benson,Zack Greinke,1,1,0,9e99f452-1e44-44e5-826c-e7e893d2a1b4,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
13,2023-06-12,717793,Strikeout,strikeout,True,672580,596133,Maikel Garcia,Luke Weaver,0,0,0,f355cb85-3f62-414e-ae7f-03072334891f,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
14,2023-06-12,717793,Walk,walk,False,671221,596133,Drew Waters,Luke Weaver,1,0,0,c8576019-d78b-45fe-bcd6-403688ec3aa8,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
15,2023-06-12,717793,Single,single,False,680118,596133,Dairon Blanco,Luke Weaver,0,0,1,f9ca8afb-937d-48a4-acc2-511269f19b46,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
16,2023-06-12,717793,Sac Fly,sac_fly,True,668472,596133,Nick Pratto,Luke Weaver,0,0,1,e7003a3b-1847-4ba3-b036-f6ea6ed42d34,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
17,2023-06-12,717793,Caught Stealing 2B,caught_stealing_2b,True,521692,596133,Salvador Perez,Luke Weaver,0,0,0,cbf39ae9-fd93-4475-85d2-0eeb6c89a4bb,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
18,2023-06-12,717793,Home Run,home_run,False,656413,425844,Stuart Fairchild,Zack Greinke,0,0,0,d91ec279-12eb-4ec3-8f4c-b181ff036c48,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
19,2023-06-12,717793,Flyout,field_out,True,571912,425844,Luke Maile,Zack Greinke,1,1,0,4887bc5d-3815-4641-af8f-bdf0b1ec7df8,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
20,2023-06-12,717793,Lineout,field_out,True,670770,425844,TJ Friedl,Zack Greinke,1,0,0,f0ad65e0-aab2-45b3-b149-425edd7d577f,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
21,2023-06-12,717793,Flyout,field_out,True,680574,425844,Matt McLain,Zack Greinke,0,0,0,de66409f-c91a-4167-9d76-c06ac634ed6b,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
22,2023-06-12,717793,Flyout,field_out,True,521692,596133,Salvador Perez,Luke Weaver,0,0,0,a2e8970f-bd00-4690-a511-79164cd8e5c7,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
23,2023-06-12,717793,Flyout,field_out,True,669004,596133,MJ Melendez,Luke Weaver,0,0,0,feba582d-abfe-454e-814a-f7eff4b2462b,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
24,2023-06-12,717793,Lineout,field_out,True,677951,596133,Bobby Witt Jr.,Luke Weaver,1,1,0,17be10bb-5dac-4e03-a64a-9110710a30e0,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
25,2023-06-12,717793,Strikeout,strikeout,True,663697,425844,Jonathan India,Zack Greinke,0,0,0,a45400d5-f3ec-4514-afec-c2c02385fbcd,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
26,2023-06-12,717793,Strikeout,strikeout,True,682829,425844,Elly De La Cruz,Zack Greinke,0,0,0,97c3b2f2-02ce-49a8-a978-9565d956eccd,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
27,2023-06-12,717793,Strikeout,strikeout,True,668715,425844,Spencer Steer,Zack Greinke,0,0,0,1b9be516-5771-472d-b254-cbf8d53e816b,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
28,2023-06-12,717793,Double,double,False,686681,596133,Michael Massey,Luke Weaver,0,0,0,2e552654-c9d1-4b73-aadb-1281f8023418,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
29,2023-06-12,717793,Strikeout,strikeout,True,658668,596133,Edward Olivares,Luke Weaver,0,0,0,ffa14043-ddae-460d-9641-b53ed0543b42,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
30,2023-06-12,717793,Walk,walk,False,672580,596133,Maikel Garcia,Luke Weaver,1,0,0,dc075166-8a0a-48b4-867f-a764cbf3f0fe,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
31,2023-06-12,717793,Groundout,field_out,True,671221,596133,Drew Waters,Luke Weaver,0,0,1,6145c457-6f6b-482f-8c3c-5744d2a99995,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
32,2023-06-12,717793,Lineout,field_out,True,680118,596133,Dairon Blanco,Luke Weaver,0,0,0,7f39ea30-29c8-4589-a12e-5d389537c79d,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,,,,88.0,102.0,96.0,,,,112.0,101.0,104.0,99.0,103.0,102.0,,0.435,0.11,0.13699999999999998,,0.11800000000000001,0.2,-1.47,0.87,,-2.22,,-1.56,-2.01,94.0,90.3,,85.8,,81.7,0.311,0.385,0.316,,0.255,0.218,0.235,,,,,,,,,,
33,2023-06-12,717793,Single,single,False,663886,425844,Tyler Stephenson,Zack Greinke,1,0,0,3184c0ba-8de0-42db-a8c1-7012b98677c6,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
34,2023-06-12,717793,Double Play,double_play,True,666181,425844,Will Benson,Zack Greinke,1,1,1,71bc7420-c029-4557-93ed-7df813a5486c,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
35,2023-06-12,717793,Groundout,field_out,True,656413,425844,Stuart Fairchild,Zack Greinke,1,0,0,58ba1652-b43a-48eb-80e1-97b6af095650,425844.0,zackgreinke,Greinke,Right,Zack Greinke,5.06,5.1,142.1,104.0,85.0,100.0,0.848,6.13,1.45,9.99,1.58,1.19,0.26,0.39,0.147,0.29,0.425,86.5,84.0,109.0,109.0,96.0,97.0,104.0,72.0,103.0,92.0,76.0,106.0,93.0,94.0,103.0,106.0,100.0,113.0,103.0,0.157,0.265,0.07,0.2,0.141,0.0,0.166,0.25,-0.94,-0.92,1.12,-2.99,-3.64,0.06,89.5,85.2,89.8,79.2,72.5,57.9,0.276,0.214,0.241,0.333,0.386,0.32,,,,,,,,,,,
