,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,CU_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,KC%,wFC/C,wFS/C,wSI/C,wKC/C,vFC,vFS,vSI,vKC,FS_ba,SI_ba
0,2023-04-04,718708,Pop Out,field_out,True,543807,663460,George Springer,Kris Bubic,0,0,0,9a6a1997-a0c7-4f36-945d-0e17b167011f,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-04,718708,Flyout,field_out,True,666182,663460,Bo Bichette,Kris Bubic,1,1,0,0378c058-6511-4769-a2fc-56706be558ae,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-04,718708,Walk,walk,False,665489,663460,Vladimir Guerrero Jr.,Kris Bubic,0,0,0,257d9acf-ddab-472c-85f7-7e52f7548404,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-04,718708,Single,single,False,656305,663460,Matt Chapman,Kris Bubic,1,0,1,39d00553-5b6d-4e4d-9c33-aad91f9c2b92,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-04,718708,Flyout,field_out,True,662139,663460,Daulton Varsho,Kris Bubic,1,0,0,292daa09-822d-435b-8003-051382288179,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-04,718708,Groundout,field_out,True,677951,579328,Bobby Witt Jr.,Yusei Kikuchi,1,0,0,4015931c-575d-4be5-9f75-e3b9bc750857,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.284,0.225,,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-04,718708,Groundout,field_out,True,658668,579328,Edward Olivares,Yusei Kikuchi,1,0,0,82d2f4d6-e8c4-4b06-8f11-f71984d075b8,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.284,0.225,,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-04,718708,Flyout,field_out,True,521692,579328,Salvador Perez,Yusei Kikuchi,1,0,0,8310e994-207a-4b07-ade0-1529bc5747f0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.284,0.225,,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-04,718708,Flyout,field_out,True,593160,663460,Whit Merrifield,Kris Bubic,1,0,0,50ab37a0-a156-41b9-963d-e85ab77df8ad,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-04,718708,Groundout,field_out,True,643376,663460,Danny Jansen,Kris Bubic,0,0,0,cf3a1072-96d8-4e15-8575-7a8e772e1fda,663460.0,krisbubic,Bubic,Left,Kris Bubic,3.94,4.04,16.0,102.0,84.0,97.0,0.725,9.0,1.13,10.69,0.56,1.47,0.22399999999999998,0.306,0.08199999999999999,0.429,0.45799999999999996,82.2,84.0,102.0,105.0,75.0,104.0,99.0,85.0,100.0,93.0,85.0,119.0,101.0,0.424,0.14800000000000002,0.182,0.24600000000000002,-1.95,3.15,1.97,1.25,91.7,83.6,80.9,0.476,0.263,0.143,0.182,,,,,,,,,,,,,,,,,,,,,,,
