,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SI_ba
0,2023-07-25,717255,Flyout,field_out,True,543760,641585,Marcus Semien,J.P. France,0,0,0,fc39063d-5e4b-49ad-b9ab-da617ce06365,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
1,2023-07-25,717255,Flyout,field_out,True,608671,641585,Travis Jankowski,J.P. France,0,0,0,6848cb77-2814-4d97-a1e2-0ae714f8a507,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
2,2023-07-25,717255,Groundout,field_out,True,663993,641585,Nathaniel Lowe,J.P. France,0,0,0,4b5ae24b-977c-4730-ac71-2efba17df7d1,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
3,2023-07-25,717255,Flyout,field_out,True,643289,666720,Mauricio Dubón,Yerry Rodríguez,1,1,0,f4a738bf-58ec-4fc1-b849-0e16cc274664,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,7.9,4.1,13.2,100.0,104.0,104.0,0.752,9.88,3.95,13.17,0.66,0.68,0.37799999999999995,0.267,0.08900000000000001,0.33299999999999996,0.486,85.9,100.0,105.0,104.0,,,,104.0,102.0,102.0,103.0,97.0,108.0,,,,0.514,,0.371,,0.076,-1.12,,-4.29,,3.83,97.2,,84.1,,0.353,,0.0,,,112.0,101.0,102.0,0.04,6.1,96.8,0.444,,,,,,,,
4,2023-07-25,717255,Strikeout,strikeout,True,665161,666720,Jeremy Peña,Yerry Rodríguez,0,0,0,5b5407c2-2ece-44e3-894b-8987ff5527e0,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,7.9,4.1,13.2,100.0,104.0,104.0,0.752,9.88,3.95,13.17,0.66,0.68,0.37799999999999995,0.267,0.08900000000000001,0.33299999999999996,0.486,85.9,100.0,105.0,104.0,,,,104.0,102.0,102.0,103.0,97.0,108.0,,,,0.514,,0.371,,0.076,-1.12,,-4.29,,3.83,97.2,,84.1,,0.353,,0.0,,,112.0,101.0,102.0,0.04,6.1,96.8,0.444,,,,,,,,
5,2023-07-25,717255,Flyout,field_out,True,663656,666720,Kyle Tucker,Yerry Rodríguez,1,0,0,62d72e70-7caf-4368-9abe-9a2bca411824,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,7.9,4.1,13.2,100.0,104.0,104.0,0.752,9.88,3.95,13.17,0.66,0.68,0.37799999999999995,0.267,0.08900000000000001,0.33299999999999996,0.486,85.9,100.0,105.0,104.0,,,,104.0,102.0,102.0,103.0,97.0,108.0,,,,0.514,,0.371,,0.076,-1.12,,-4.29,,3.83,97.2,,84.1,,0.353,,0.0,,,112.0,101.0,102.0,0.04,6.1,96.8,0.444,,,,,,,,
6,2023-07-25,717255,Single,single,False,666969,641585,Adolis García,J.P. France,1,0,0,04ab3ac9-f0e5-4540-a92b-2af13a68b682,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
7,2023-07-25,717255,Strikeout,strikeout,True,673962,641585,Josh Jung,J.P. France,0,0,0,c7058dd5-60a5-415f-801d-a111182cb0ad,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
8,2023-07-25,717255,Grounded Into DP,grounded_into_double_play,True,641680,641585,Jonah Heim,J.P. France,1,1,1,86317f5c-a9eb-45b9-bb9e-df939d0ba105,641585.0,jpfrance,"France, J",Right,J.P. France,3.83,4.86,136.1,100.0,103.0,102.0,0.797,6.67,3.1,9.11,1.25,1.14,0.244,0.392,0.135,0.309,0.45399999999999996,81.8,75.0,102.0,112.0,116.0,98.0,100.0,101.0,97.0,98.0,109.0,99.0,105.0,116.0,108.0,103.0,0.431,0.18899999999999997,0.091,0.13699999999999998,0.152,-0.26,0.33,-2.09,0.16,2.51,93.0,86.8,80.1,76.0,0.308,0.317,0.183,0.25,0.145,,,,,,,,,,,,,,,
9,2023-07-25,717255,Walk,walk,False,608324,666720,Alex Bregman,Yerry Rodríguez,1,0,0,56deff3e-8a87-4bca-8ea6-684182e2af1b,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,7.9,4.1,13.2,100.0,104.0,104.0,0.752,9.88,3.95,13.17,0.66,0.68,0.37799999999999995,0.267,0.08900000000000001,0.33299999999999996,0.486,85.9,100.0,105.0,104.0,,,,104.0,102.0,102.0,103.0,97.0,108.0,,,,0.514,,0.371,,0.076,-1.12,,-4.29,,3.83,97.2,,84.1,,0.353,,0.0,,,112.0,101.0,102.0,0.04,6.1,96.8,0.444,,,,,,,,
10,2023-07-25,717255,Single,single,False,547989,666720,José Abreu,Yerry Rodríguez,0,0,1,952da880-5348-462b-9937-4dca4ba50935,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,7.9,4.1,13.2,100.0,104.0,104.0,0.752,9.88,3.95,13.17,0.66,0.68,0.37799999999999995,0.267,0.08900000000000001,0.33299999999999996,0.486,85.9,100.0,105.0,104.0,,,,104.0,102.0,102.0,103.0,97.0,108.0,,,,0.514,,0.371,,0.076,-1.12,,-4.29,,3.83,97.2,,84.1,,0.353,,0.0,,,112.0,101.0,102.0,0.04,6.1,96.8,0.444,,,,,,,,
11,2023-07-25,717255,Double,double,False,676801,666720,Chas McCormick,Yerry Rodríguez,0,0,1,dc6d3318-511c-4c99-8a72-4a505e30a69b,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,7.9,4.1,13.2,100.0,104.0,104.0,0.752,9.88,3.95,13.17,0.66,0.68,0.37799999999999995,0.267,0.08900000000000001,0.33299999999999996,0.486,85.9,100.0,105.0,104.0,,,,104.0,102.0,102.0,103.0,97.0,108.0,,,,0.514,,0.371,,0.076,-1.12,,-4.29,,3.83,97.2,,84.1,,0.353,,0.0,,,112.0,101.0,102.0,0.04,6.1,96.8,0.444,,,,,,,,
