,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,ST_ba,SI_ba,CH_ba,CU_ba,FC_ba,SL_ba,KC%,wKC/C,vKC
10,2023-04-17,718539,Flyout,field_out,True,543543,543475,Brad Miller,Jordan Lyles,0,0,0,fe10ff70-167c-4ced-8587-93cf42e3a232,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
11,2023-04-17,718539,Pop Out,field_out,True,665750,543475,Leody Taveras,Jordan Lyles,1,0,0,6a6c087d-2363-4e96-b4c7-93d46e9a3756,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
12,2023-04-17,718539,Lineout,field_out,True,521692,594798,Salvador Perez,Jacob deGrom,1,0,0,9664d90c-a030-48d8-acc7-ecc3baa31673,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
13,2023-04-17,718539,Strikeout,strikeout,True,664728,594798,Kyle Isbel,Jacob deGrom,0,0,0,3e66e179-395c-432c-9b6c-06655bcbc346,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
14,2023-04-17,718539,Strikeout,strikeout,True,641531,594798,Hunter Dozier,Jacob deGrom,0,0,0,935b99ae-adb6-4987-8359-67c20a54e324,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
15,2023-04-17,718539,Home Run,home_run,False,543760,543475,Marcus Semien,Jordan Lyles,0,0,0,052c9e16-9633-4cf6-917e-ca6ea59e108a,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
16,2023-04-17,718539,Groundout,field_out,True,608671,543475,Travis Jankowski,Jordan Lyles,0,0,0,da8f4d67-6d27-45fb-82ed-c335be561fd7,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
17,2023-04-17,718539,Lineout,field_out,True,663993,543475,Nathaniel Lowe,Jordan Lyles,0,0,0,413afd76-3ea3-430e-bfa3-12b9a6f8bf4f,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
18,2023-04-17,718539,Groundout,field_out,True,673962,543475,Josh Jung,Jordan Lyles,0,0,0,f18a0e83-dc35-40ba-b25d-ce73898befd6,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
19,2023-04-17,718539,Strikeout,strikeout,True,622110,594798,Matt Duffy,Jacob deGrom,0,0,0,a5697b5b-8ea8-4787-a214-6c6a811bdb6d,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
20,2023-04-17,718539,Groundout,field_out,True,670032,594798,Nicky Lopez,Jacob deGrom,1,0,0,80de5803-e15d-46fd-a125-cb151a555c73,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
21,2023-04-17,718539,Field Error,field_error,False,681987,594798,Nate Eaton,Jacob deGrom,0,0,0,3981df9a-5c67-497d-8244-04d2bb18b5a9,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
22,2023-04-17,718539,Flyout,field_out,True,677951,594798,Bobby Witt Jr.,Jacob deGrom,1,1,1,2f0e6216-b2d1-406d-a879-386677744097,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
23,2023-04-17,718539,Pop Out,field_out,True,641680,543475,Jonah Heim,Jordan Lyles,0,0,0,5a4898f2-f49f-4d41-ac96-ba51227c7f6c,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
24,2023-04-17,718539,Flyout,field_out,True,543257,543475,Robbie Grossman,Jordan Lyles,0,0,0,f7755478-449b-434a-8c24-17969cabe9f5,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
25,2023-04-17,718539,Flyout,field_out,True,669701,543475,Josh Smith,Jordan Lyles,0,0,0,8f623c56-19a3-49f4-9994-fdd0c5730128,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
26,2023-04-17,718539,Strikeout,strikeout,True,669004,594798,MJ Melendez,Jacob deGrom,0,0,0,6e2d1a54-1c92-493e-957b-5eb66b9a1c95,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
27,2023-04-17,718539,Walk,walk,False,686469,594798,Vinnie Pasquantino,Jacob deGrom,0,0,0,22883fb2-4588-4834-879c-a75cfd076e78,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
28,2023-04-17,718539,Strikeout,strikeout,True,521692,594798,Salvador Perez,Jacob deGrom,0,0,0,7a65602a-2b1f-48e6-8e56-ee960cfd02c9,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
29,2023-04-17,718539,Flyout,field_out,True,664728,594798,Kyle Isbel,Jacob deGrom,0,0,0,fdba3706-1738-403e-a32c-9f1c54cf555a,594798.0,jacobdegrom,deGrom,Right,Jacob deGrom,2.67,1.87,30.1,106.0,161.0,117.0,0.603,13.35,1.19,5.64,0.59,0.83,0.33299999999999996,0.273,0.212,0.212,0.371,91.4,132.0,101.0,106.0,133.0,116.0,132.0,155.0,104.0,112.0,,,,179.0,110.0,125.0,,,,,0.521,,0.37,0.02,0.08900000000000001,2.0,,,0.39,6.08,3.57,98.7,,,91.8,84.8,0.177,,,0.1,,,0.189,,,
30,2023-04-17,718539,Groundout,field_out,True,543543,543475,Brad Miller,Jordan Lyles,1,0,0,1400bcd0-69cd-4eb4-ab94-6003d1a7a981,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
31,2023-04-17,718539,Pop Out,field_out,True,665750,543475,Leody Taveras,Jordan Lyles,0,0,0,42ab44ec-832f-4d20-b5cc-e3796b746b9e,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
32,2023-04-17,718539,Walk,walk,False,543760,543475,Marcus Semien,Jordan Lyles,0,0,0,07c6c961-8067-4b05-b4a6-f9a0a199c6db,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
33,2023-04-17,718539,Forceout,force_out,True,608671,543475,Travis Jankowski,Jordan Lyles,0,0,1,c56cf01d-4268-43bb-bc01-bdd9d62bf086,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,
34,2023-04-17,718539,Strikeout,strikeout,True,641531,641540,Hunter Dozier,Dane Dunning,0,0,0,1408e4f9-4754-462e-a8e1-cc6b7750698d,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
35,2023-04-17,718539,Single,single,False,622110,641540,Matt Duffy,Dane Dunning,0,0,0,a1d595f7-0ec1-4533-b6c9-ffd9104334f8,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
36,2023-04-17,718539,Groundout,field_out,True,670032,641540,Nicky Lopez,Dane Dunning,1,0,1,f3a44f94-f6c8-493e-a29a-6775f814383a,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,0.331,0.032,0.2,0.23399999999999999,0.016,0.156,-3.75,0.82,1.37,0.14,-3.56,-0.87,90.5,88.9,91.0,82.1,78.1,0.294,,0.246,0.301,0.25,0.258,0.212,0.032,-0.43,77.5
