,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-06-21,717663,Groundout,field_out,True,665923,668909,Esteury Ruiz,Gavin Williams,1,1,0,cb77995b-d155-4c2c-beb4-f7aacfcd6929,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,,
1,2023-06-21,717663,Walk,walk,False,676116,668909,Ryan Noda,Gavin Williams,0,0,0,4f43fca9-962d-4c9a-b889-2ea318f22144,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,,
2,2023-06-21,717663,Groundout,field_out,True,664913,668909,Seth Brown,Gavin Williams,1,0,1,bab51657-bdfa-47e4-9cec-5046dce52191,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,,
3,2023-06-21,717663,Strikeout,strikeout,True,657656,668909,Ramón Laureano,Gavin Williams,0,0,0,eae83c8f-117f-47e4-9437-95aef10041de,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,,
4,2023-06-21,717663,Strikeout,strikeout,True,680757,621112,Steven Kwan,Paul Blackburn,0,0,0,1ceb5cba-aa58-488c-a8dc-8481cfad22f8,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,91.0,103.0,108.0,0.146,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,0.46,1.69,2.14,91.9,80.8,79.1,0.383,0.198,0.14,0.143,82.0,96.0,87.0,106.0,100.0,100.0,0.24,0.204,-2.38,-0.75,88.9,91.8,0.306,0.435,,,,,,,
5,2023-06-21,717663,Groundout,field_out,True,642708,621112,Amed Rosario,Paul Blackburn,0,0,0,ac293818-ef70-4f1b-b924-3a3eb43170e0,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,91.0,103.0,108.0,0.146,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,0.46,1.69,2.14,91.9,80.8,79.1,0.383,0.198,0.14,0.143,82.0,96.0,87.0,106.0,100.0,100.0,0.24,0.204,-2.38,-0.75,88.9,91.8,0.306,0.435,,,,,,,
6,2023-06-21,717663,Single,single,False,608070,621112,José Ramírez,Paul Blackburn,0,0,0,3e4d138e-8aca-4d02-b934-85f10a8116a0,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,91.0,103.0,108.0,0.146,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,0.46,1.69,2.14,91.9,80.8,79.1,0.383,0.198,0.14,0.143,82.0,96.0,87.0,106.0,100.0,100.0,0.24,0.204,-2.38,-0.75,88.9,91.8,0.306,0.435,,,,,,,
7,2023-06-21,717663,Single,single,False,647304,621112,Josh Naylor,Paul Blackburn,0,0,1,4b0eafdc-e16c-4923-a009-7a988055e623,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,91.0,103.0,108.0,0.146,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,0.46,1.69,2.14,91.9,80.8,79.1,0.383,0.198,0.14,0.143,82.0,96.0,87.0,106.0,100.0,100.0,0.24,0.204,-2.38,-0.75,88.9,91.8,0.306,0.435,,,,,,,
8,2023-06-21,717663,Strikeout,strikeout,True,605137,621112,Josh Bell,Paul Blackburn,0,0,0,c02aeba6-deee-41bd-bd38-18565d5d4d0b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,4.43,4.42,103.2,100.0,87.0,97.0,0.778,9.03,3.73,10.16,0.95,1.17,0.24600000000000002,0.38,0.166,0.297,0.34600000000000003,86.0,67.0,108.0,96.0,89.0,104.0,104.0,77.0,95.0,87.0,91.0,103.0,108.0,0.146,0.18100000000000002,0.11699999999999999,0.11199999999999999,-2.52,0.46,1.69,2.14,91.9,80.8,79.1,0.383,0.198,0.14,0.143,82.0,96.0,87.0,106.0,100.0,100.0,0.24,0.204,-2.38,-0.75,88.9,91.8,0.306,0.435,,,,,,,
9,2023-06-21,717663,Flyout,field_out,True,668709,668909,JJ Bleday,Gavin Williams,1,1,0,42a29dbc-e59d-4294-a3e0-3e6296abdb8b,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,,
10,2023-06-21,717663,Lineout,field_out,True,607054,668909,Jace Peterson,Gavin Williams,0,0,0,cf19ef77-69f8-46ab-821b-87ed2c2596d7,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,,,,,,,,
