,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,FC_ba,SL_ba,CU_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-29,717974,Strikeout,strikeout,True,664702,669330,Myles Straw,Tyler Wells,0,0,0,0a2e1d40-d3ec-467d-86af-9c148009b1af,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
11,2023-05-29,717974,Double,double,False,686823,669330,Will Brennan,Tyler Wells,0,0,0,9c910f8c-1b94-413e-8c51-e391b9159745,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
12,2023-05-29,717974,Strikeout,strikeout,True,595956,669330,Cam Gallagher,Tyler Wells,0,0,0,c7460b07-9f34-4e1a-90dd-f02090dca882,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
13,2023-05-29,717974,Strikeout,strikeout,True,602104,671106,Ramón Urías,Logan Allen,0,0,0,58a88cb5-d21a-49a7-a631-265fdb4daea5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
14,2023-05-29,717974,Pop Out,field_out,True,543510,671106,James McCann,Logan Allen,0,0,0,37e59e48-9ecf-4930-8771-3185848dac60,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
15,2023-05-29,717974,Strikeout,strikeout,True,624428,671106,Adam Frazier,Logan Allen,0,0,0,9ba40d0a-819b-4322-95c5-d337d927e637,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
16,2023-05-29,717974,Strikeout,strikeout,True,680757,669330,Steven Kwan,Tyler Wells,0,0,0,6ebfeb30-8edc-428b-896b-806ffb67e356,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
17,2023-05-29,717974,Flyout,field_out,True,642708,669330,Amed Rosario,Tyler Wells,1,0,0,a7dfc15d-f744-4c4b-9b90-3d53aea9d042,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
18,2023-05-29,717974,Double,double,False,608070,669330,José Ramírez,Tyler Wells,1,0,0,3c88e4ed-5141-43e6-b09f-1e00739ea806,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
19,2023-05-29,717974,Strikeout,strikeout,True,647304,669330,Josh Naylor,Tyler Wells,0,0,0,e45bd60d-518c-40cc-b89c-aea578df146e,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
20,2023-05-29,717974,Strikeout,strikeout,True,663630,671106,Ryan McKenna,Logan Allen,0,0,0,21e90eff-1ea5-4a3f-98b5-3e477d0999d5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
21,2023-05-29,717974,Strikeout,strikeout,True,622761,671106,Jorge Mateo,Logan Allen,0,0,0,bab628e8-b061-4138-8861-011575e9fc2f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
22,2023-05-29,717974,Walk,walk,False,656775,671106,Cedric Mullins,Logan Allen,1,0,0,7b9867f6-47c2-478f-9d8b-57240cd1edf1,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
23,2023-05-29,717974,Flyout,field_out,True,669720,671106,Austin Hays,Logan Allen,0,0,0,fb64c849-dd24-4232-a1fd-788e7cb8bc20,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
24,2023-05-29,717974,Groundout,field_out,True,672356,669330,Gabriel Arias,Tyler Wells,1,0,0,3628d575-b3b7-4c76-affb-0bcd01ba9be6,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
25,2023-05-29,717974,Groundout,field_out,True,665926,669330,Andrés Giménez,Tyler Wells,0,0,0,13f9e983-807f-4eb6-98af-8794b1aece8d,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
26,2023-05-29,717974,Strikeout,strikeout,True,664702,669330,Myles Straw,Tyler Wells,0,0,0,a17b2840-471b-4c2d-a758-d13baaa2bf04,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
27,2023-05-29,717974,Strikeout,strikeout,True,623993,671106,Anthony Santander,Logan Allen,0,0,0,590d1bcf-936d-45ab-89da-df197064a693,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
28,2023-05-29,717974,Field Error,field_error,False,663624,671106,Ryan Mountcastle,Logan Allen,1,0,0,00414eb3-4b25-4791-977d-24149b7347ea,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
29,2023-05-29,717974,Forceout,force_out,True,602104,671106,Ramón Urías,Logan Allen,0,0,1,e519ceeb-2ee6-4885-b554-bbcf170c0c82,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
30,2023-05-29,717974,Double,double,False,543510,671106,James McCann,Logan Allen,0,0,1,7cca8516-f419-419d-99fd-d4e3a0fb5387,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
31,2023-05-29,717974,Strikeout,strikeout,True,624428,671106,Adam Frazier,Logan Allen,0,0,0,68fe9546-1224-4c66-a559-f765ef505927,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
32,2023-05-29,717974,Double,double,False,686823,669330,Will Brennan,Tyler Wells,1,0,0,21c3e85d-71c8-4edc-b92e-96c69572927c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
33,2023-05-29,717974,Sac Fly,sac_fly,True,595956,669330,Cam Gallagher,Tyler Wells,0,0,1,bc6efb2a-a7e7-4912-8c1a-11e3f233465c,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
34,2023-05-29,717974,Groundout,field_out,True,680757,669330,Steven Kwan,Tyler Wells,1,0,0,892f0b7c-fc73-4f09-b6f8-8b56f38fef0a,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
35,2023-05-29,717974,Flyout,field_out,True,642708,669330,Amed Rosario,Tyler Wells,0,0,0,21e54c2d-75f0-4f5b-8bd8-998b2514d5eb,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,,,,,,,,
36,2023-05-29,717974,Lineout,field_out,True,663630,671106,Ryan McKenna,Logan Allen,0,0,0,9202d8dc-a11e-4270-a31b-0cf28abf4f78,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
37,2023-05-29,717974,Groundout,field_out,True,622761,671106,Jorge Mateo,Logan Allen,1,0,0,a538831c-64d8-41ad-a8c1-abc615d57cc2,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,,,,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,,0.213,-0.12,-2.1,-0.74,,1.49,91.4,86.3,79.3,,0.257,0.191,0.462,0.3,,0.263,,,,,,,,,,,,,,,,,,,,
