,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,SI_ba,FF_ba,FC_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,wSL/C,wKC/C,vSL,vKC,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-28,718382,Walk,walk,False,663457,669160,Lars Nootbaar,Dustin May,1,0,0,096c1e97-f10c-423b-b33c-503f7c9da62a,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,,,,,,,
1,2023-04-28,718382,Double,double,False,502671,669160,Paul Goldschmidt,Dustin May,1,0,1,40d6899c-3e74-4e09-b8c1-41ee3b4920d5,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,,,,,,,
2,2023-04-28,718382,Walk,walk,False,669357,669160,Nolan Gorman,Dustin May,1,0,1,7ae1e18f-559c-4935-9cf5-e06756c1bcc0,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,,,,,,,
3,2023-04-28,718382,Flyout,field_out,True,571448,669160,Nolan Arenado,Dustin May,0,0,0,e5401ff5-c952-4481-892d-9161a8b98a3e,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,,,,,,,
4,2023-04-28,718382,Sac Fly,sac_fly,True,575929,669160,Willson Contreras,Dustin May,1,0,1,2b380d2a-55e3-4a29-b302-4e7070a9834c,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,,,,,,,
5,2023-04-28,718382,Flyout,field_out,True,676475,669160,Alec Burleson,Dustin May,0,0,0,9dec9a0b-f7de-4648-a0f8-83daa7f29df3,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,0.203,0.045,0.48,3.03,3.59,0.6,2.6,97.3,93.0,96.6,86.3,0.161,0.22,0.161,0.167,0.1,,,,,,,,,,,,,,,,,,,,,
6,2023-04-28,718382,Home Run,home_run,False,605141,656427,Mookie Betts,Jack Flaherty,1,0,0,e430004e-5e4d-4940-ade3-d55b35dae97c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.333,0.29,0.318,0.204,0.154,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
7,2023-04-28,718382,Single,single,False,518692,656427,Freddie Freeman,Jack Flaherty,1,1,0,a8c144c0-876f-4955-b3da-707104412da4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.333,0.29,0.318,0.204,0.154,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
8,2023-04-28,718382,Forceout,force_out,True,669257,656427,Will Smith,Jack Flaherty,0,0,1,5f691336-5211-48ab-8d07-cd3a4d0d1d0d,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.333,0.29,0.318,0.204,0.154,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
9,2023-04-28,718382,Walk,walk,False,571970,656427,Max Muncy,Jack Flaherty,0,0,1,145f3a4b-0cc5-4aba-98fe-6f367908df55,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,85.3,68.0,89.0,84.0,,,,98.0,99.0,98.0,75.0,82.0,71.0,92.0,98.0,101.0,0.02,0.41700000000000004,0.091,,0.033,-0.44,-1.05,-2.28,,0.86,93.1,88.7,90.1,,0.333,0.29,0.318,0.204,0.154,98.0,101.0,102.0,93.0,102.0,108.0,0.24600000000000002,0.19399999999999998,-1.15,0.23,84.2,76.2,0.339,,,,,,,,
