,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,CU_ba,SI_ba,FC_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,CH%,wFA/C,wCU/C,wCH/C,vFA,vCU,FF_ba,SV_ba,CH_ba,SL_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL
0,2023-04-21,718491,Groundout,field_out,True,605141,592767,Mookie Betts,Drew Smyly,0,0,0,4881c933-4ad0-4055-9759-3f81f3f66bc3,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-21,718491,Lineout,field_out,True,518692,592767,Freddie Freeman,Drew Smyly,1,0,0,903715a0-8716-45e3-a393-5acb9d4141a2,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-21,718491,Strikeout,strikeout,True,502110,592767,J.D. Martinez,Drew Smyly,0,0,0,8439d047-9cd9-44f5-b266-e8143af5e223,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-21,718491,Flyout,field_out,True,663538,628711,Nico Hoerner,Julio Urías,0,0,0,4d64626a-4006-44da-8fe3-dae2744457e9,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,,,,,,,109.0,124.0,127.0,,0.092,,-0.42,,,87.1,,,,,0.186,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,0.451,0.3,0.157,0.02,0.84,-3.03,92.7,79.2,0.267,0.233,0.296,,,,,,,
4,2023-04-21,718491,Walk,walk,False,621020,628711,Dansby Swanson,Julio Urías,0,0,0,f08d173f-351f-482b-9f59-a5ac8353016f,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,,,,,,,109.0,124.0,127.0,,0.092,,-0.42,,,87.1,,,,,0.186,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,0.451,0.3,0.157,0.02,0.84,-3.03,92.7,79.2,0.267,0.233,0.296,,,,,,,
5,2023-04-21,718491,Double,double,False,664023,628711,Ian Happ,Julio Urías,1,1,1,e8413493-e4ba-4b66-b154-76b0f5eaa30c,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,,,,,,,109.0,124.0,127.0,,0.092,,-0.42,,,87.1,,,,,0.186,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,0.451,0.3,0.157,0.02,0.84,-3.03,92.7,79.2,0.267,0.233,0.296,,,,,,,
6,2023-04-21,718491,Double,double,False,673548,628711,Seiya Suzuki,Julio Urías,1,1,1,984b30f7-5745-482a-a2d2-8e4747309d74,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,,,,,,,109.0,124.0,127.0,,0.092,,-0.42,,,87.1,,,,,0.186,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,0.451,0.3,0.157,0.02,0.84,-3.03,92.7,79.2,0.267,0.233,0.296,,,,,,,
7,2023-04-21,718491,Strikeout,strikeout,True,621550,628711,Patrick Wisdom,Julio Urías,0,0,0,30a71f9c-f72b-47dc-a3a3-5f45911d9d04,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,,,,,,,109.0,124.0,127.0,,0.092,,-0.42,,,87.1,,,,,0.186,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,0.451,0.3,0.157,0.02,0.84,-3.03,92.7,79.2,0.267,0.233,0.296,,,,,,,
8,2023-04-21,718491,Walk,walk,False,641355,628711,Cody Bellinger,Julio Urías,0,0,0,4727627e-39f6-4f61-987b-b6ebdde15499,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,,,,,,,109.0,124.0,127.0,,0.092,,-0.42,,,87.1,,,,,0.186,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,0.451,0.3,0.157,0.02,0.84,-3.03,92.7,79.2,0.267,0.233,0.296,,,,,,,
9,2023-04-21,718491,Forceout,force_out,True,641820,628711,Trey Mancini,Julio Urías,0,0,1,cce35f24-cb8c-4506-8490-35e29ec12c27,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,,,,,,,109.0,124.0,127.0,,0.092,,-0.42,,,87.1,,,,,0.186,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,0.451,0.3,0.157,0.02,0.84,-3.03,92.7,79.2,0.267,0.233,0.296,,,,,,,
10,2023-04-21,718491,Strikeout,strikeout,True,571970,592767,Max Muncy,Drew Smyly,0,0,0,ccbd6a69-2c1c-4a2f-b9b9-403405e071ca,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-21,718491,Strikeout,strikeout,True,678246,592767,Miguel Vargas,Drew Smyly,0,0,0,1ac9ea52-830d-47af-a6d2-8bede67b45c3,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
