,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vSI,vCU,CU_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FC_ba,CH_ba,ST_ba
0,2023-04-29,718379,Strikeout,strikeout,True,677594,592332,Julio Rodríguez,Kevin Gausman,0,0,0,65a0cea0-e3d9-4e3c-9848-56fd48daec79,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-29,718379,Single,single,False,672284,592332,Jarred Kelenic,Kevin Gausman,1,0,0,648d40c1-8993-4d15-a513-5305592308e4,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-29,718379,Single,single,False,553993,592332,Eugenio Suárez,Kevin Gausman,0,0,1,3feab3da-e7d8-4358-9494-1d2c2f29bd42,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-29,718379,Strikeout,strikeout,True,663728,592332,Cal Raleigh,Kevin Gausman,0,0,0,5542fc9f-9ff7-4d71-900f-b8f87112fd05,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-29,718379,Strikeout,strikeout,True,606192,592332,Teoscar Hernández,Kevin Gausman,0,0,0,c27d3477-3981-4615-bee7-9aa7563fbb92,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-29,718379,Lineout,field_out,True,543807,668834,George Springer,Easton McGee,1,0,0,cae07c63-ac15-40a4-be65-caff201402fe,668834.0,eastonmcgee,McGee,Right,Easton McGee,0.0,3.04,6.2,100.0,91.0,102.0,0.857,2.7,1.35,1.35,0.0,1.29,0.263,0.42100000000000004,0.105,0.526,0.469,82.0,116.0,109.0,80.0,101.0,112.0,,,,0.25,,0.141,1.87,,4.87,90.0,,81.6,0.2,,,85.1,60.0,68.0,81.0,114.0,78.0,87.0,91.0,115.0,110.0,76.0,55.0,61.0,0.281,0.031,0.266,0.031,-6.9,10.93,6.16,18.32,87.2,90.7,77.2,0.0,0.0,,,,,,,,,
6,2023-04-29,718379,Strikeout,strikeout,True,666182,668834,Bo Bichette,Easton McGee,0,0,0,ae36100e-8604-46f9-a9ef-4a0f22259d13,668834.0,eastonmcgee,McGee,Right,Easton McGee,0.0,3.04,6.2,100.0,91.0,102.0,0.857,2.7,1.35,1.35,0.0,1.29,0.263,0.42100000000000004,0.105,0.526,0.469,82.0,116.0,109.0,80.0,101.0,112.0,,,,0.25,,0.141,1.87,,4.87,90.0,,81.6,0.2,,,85.1,60.0,68.0,81.0,114.0,78.0,87.0,91.0,115.0,110.0,76.0,55.0,61.0,0.281,0.031,0.266,0.031,-6.9,10.93,6.16,18.32,87.2,90.7,77.2,0.0,0.0,,,,,,,,,
7,2023-04-29,718379,Groundout,field_out,True,665489,668834,Vladimir Guerrero Jr.,Easton McGee,0,0,0,ff9500a1-3faf-4fa1-85ef-3b2aeaca34a6,668834.0,eastonmcgee,McGee,Right,Easton McGee,0.0,3.04,6.2,100.0,91.0,102.0,0.857,2.7,1.35,1.35,0.0,1.29,0.263,0.42100000000000004,0.105,0.526,0.469,82.0,116.0,109.0,80.0,101.0,112.0,,,,0.25,,0.141,1.87,,4.87,90.0,,81.6,0.2,,,85.1,60.0,68.0,81.0,114.0,78.0,87.0,91.0,115.0,110.0,76.0,55.0,61.0,0.281,0.031,0.266,0.031,-6.9,10.93,6.16,18.32,87.2,90.7,77.2,0.0,0.0,,,,,,,,,
8,2023-04-29,718379,Groundout,field_out,True,641487,592332,J.P. Crawford,Kevin Gausman,1,0,0,890b6059-ade9-4078-a350-1fabe7e8da2e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-29,718379,Flyout,field_out,True,543939,592332,Kolten Wong,Kevin Gausman,0,0,0,d00ac34a-f6bc-4434-b570-b100d4f03294,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
