,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,CU_ba,SI_ba,FF_ba,SL_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba
0,2023-04-07,718677,Groundout,field_out,True,677594,650644,Julio Rodríguez,Aaron Civale,0,0,0,e0c520c9-2c59-4a88-a777-ff162a221441,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
1,2023-04-07,718677,Pop Out,field_out,True,664034,650644,Ty France,Aaron Civale,0,0,0,431f258e-f8c0-4376-9e17-31ad6c1c859f,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
2,2023-04-07,718677,Single,single,False,553993,650644,Eugenio Suárez,Aaron Civale,0,0,0,6d9e40e5-1bae-4695-8dff-3d05cb0f84da,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
3,2023-04-07,718677,Flyout,field_out,True,663728,650644,Cal Raleigh,Aaron Civale,0,0,0,955375ea-0745-4618-8475-24761a4fd3bb,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
4,2023-04-07,718677,Strikeout,strikeout,True,680757,669302,Steven Kwan,Logan Gilbert,0,0,0,b27d8271-3d20-466f-9d90-2ddc0feb7581,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,,,,98.0,103.0,117.0,0.003,0.419,,0.14800000000000002,0.297,,0.01,,0.25,-11.33,1.84,,95.7,,85.6,93.7,88.7,,,0.214,0.667,0.28,0.211,0.174,110.0,95.0,103.0,0.134,0.39,80.3,,,,,,,,
5,2023-04-07,718677,Single,single,False,642708,669302,Amed Rosario,Logan Gilbert,0,0,0,cebd7399-a8f8-4e14-844e-347a5a1b3e67,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,,,,98.0,103.0,117.0,0.003,0.419,,0.14800000000000002,0.297,,0.01,,0.25,-11.33,1.84,,95.7,,85.6,93.7,88.7,,,0.214,0.667,0.28,0.211,0.174,110.0,95.0,103.0,0.134,0.39,80.3,,,,,,,,
6,2023-04-07,718677,Single,single,False,608070,669302,José Ramírez,Logan Gilbert,0,0,1,9c9914da-7cd7-4172-9ddf-90396e0f24fd,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,,,,98.0,103.0,117.0,0.003,0.419,,0.14800000000000002,0.297,,0.01,,0.25,-11.33,1.84,,95.7,,85.6,93.7,88.7,,,0.214,0.667,0.28,0.211,0.174,110.0,95.0,103.0,0.134,0.39,80.3,,,,,,,,
7,2023-04-07,718677,Single,single,False,647304,669302,Josh Naylor,Logan Gilbert,0,0,1,40686461-4cd0-459c-b37c-e569d207493b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,,,,98.0,103.0,117.0,0.003,0.419,,0.14800000000000002,0.297,,0.01,,0.25,-11.33,1.84,,95.7,,85.6,93.7,88.7,,,0.214,0.667,0.28,0.211,0.174,110.0,95.0,103.0,0.134,0.39,80.3,,,,,,,,
8,2023-04-07,718677,Strikeout,strikeout,True,605137,669302,Josh Bell,Logan Gilbert,0,0,0,a8f55387-a573-4fe9-8544-fce41b8e40f6,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,,,,98.0,103.0,117.0,0.003,0.419,,0.14800000000000002,0.297,,0.01,,0.25,-11.33,1.84,,95.7,,85.6,93.7,88.7,,,0.214,0.667,0.28,0.211,0.174,110.0,95.0,103.0,0.134,0.39,80.3,,,,,,,,
9,2023-04-07,718677,Strikeout,strikeout,True,660757,669302,Oscar Gonzalez,Logan Gilbert,0,0,1,11b18396-d074-400f-bcba-0a0e0befd2ca,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,,,,98.0,103.0,117.0,0.003,0.419,,0.14800000000000002,0.297,,0.01,,0.25,-11.33,1.84,,95.7,,85.6,93.7,88.7,,,0.214,0.667,0.28,0.211,0.174,110.0,95.0,103.0,0.134,0.39,80.3,,,,,,,,
10,2023-04-07,718677,Single,single,False,606192,650644,Teoscar Hernández,Aaron Civale,1,0,0,4e11c459-ea97-4b1d-bf65-0c70ad48adb1,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
11,2023-04-07,718677,Pop Out,field_out,True,543939,650644,Kolten Wong,Aaron Civale,0,0,0,24cf6151-c0fe-477f-ac5a-76083de4cf14,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,58.0,95.0,95.0,0.185,0.12300000000000001,0.37200000000000005,0.017,0.057999999999999996,0.244,-0.65,1.13,-6.33,1.59,0.15,0.77,91.8,87.7,85.2,92.4,82.5,78.1,0.261,0.188,0.202,0.359,0.172,0.5,,,,,,,,,,,,,,
