,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FS_ba,SI_ba,FC_ba,CU_ba
11,2023-06-16,717735,Single,single,False,664913,592836,Seth Brown,Taijuan Walker,0,0,0,289e915b-eb55-4821-910e-6b0eafa41cc3,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
12,2023-06-16,717735,Strikeout,strikeout,True,681146,592836,Jonah Bride,Taijuan Walker,0,0,1,2fa925f1-309b-451e-901b-e057b347541e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
13,2023-06-16,717735,Groundout,field_out,True,607054,592836,Jace Peterson,Taijuan Walker,0,0,0,3527909e-7316-4968-a98e-2568160db69c,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
14,2023-06-16,717735,Strikeout,strikeout,True,665506,676664,Cristian Pache,JP Sears,0,0,0,2790cd13-0597-4c3a-9064-a966fcc11a97,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-16,717735,Strikeout,strikeout,True,656941,676664,Kyle Schwarber,JP Sears,0,0,0,905fc8c1-ee26-41aa-a10d-79147ae3345d,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-16,717735,Flyout,field_out,True,607208,676664,Trea Turner,JP Sears,1,0,0,58421b2b-2d43-45f0-9a85-3f5b13583942,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-16,717735,Single,single,False,649557,592836,Aledmys Díaz,Taijuan Walker,1,1,0,e212b435-62a5-4651-bc54-4c920653f6e1,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
18,2023-06-16,717735,Single,single,False,669127,592836,Shea Langeliers,Taijuan Walker,0,0,1,6a3532a0-7723-4943-8de2-5bc84e281e33,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
19,2023-06-16,717735,Forceout,force_out,True,643393,592836,Tony Kemp,Taijuan Walker,0,0,1,90f7ef24-3538-4449-aca2-b0aa93dd3b86,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
20,2023-06-16,717735,Single,single,True,665923,592836,Esteury Ruiz,Taijuan Walker,0,0,1,c145c5a4-ab10-4419-bfe1-73776d587b82,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
21,2023-06-16,717735,Lineout,field_out,True,676116,592836,Ryan Noda,Taijuan Walker,0,0,1,e649ec71-8874-4405-8c3f-f2bc91d411ea,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
22,2023-06-16,717735,Strikeout,strikeout,True,592206,676664,Nick Castellanos,JP Sears,0,0,0,d58bcba6-2899-477a-972e-67ee2cfa471d,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-06-16,717735,Single,single,False,547180,676664,Bryce Harper,JP Sears,1,1,0,c9d8c2c3-e551-4dd0-b123-3287d790bea3,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-16,717735,Strikeout,strikeout,True,592663,676664,J.T. Realmuto,JP Sears,0,0,0,a9cbdd7d-39f6-49b7-acbb-93fe6c4b6f40,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-16,717735,Home Run,home_run,False,664761,676664,Alec Bohm,JP Sears,0,0,1,d91918a4-939c-4ef1-b1f5-6573f07de9e2,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-16,717735,Hit By Pitch,hit_by_pitch,False,543281,676664,Josh Harrison,JP Sears,1,1,0,01fd3933-23ef-4e3b-b98f-489e47375464,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-16,717735,Flyout,field_out,True,624641,676664,Edmundo Sosa,JP Sears,0,0,0,79b49c4e-6a72-4be3-8ea5-19e2342c1dd0,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-16,717735,Strikeout,strikeout,True,667670,592836,Brent Rooker,Taijuan Walker,0,0,0,999bcc69-6cf0-4896-bad1-68db693670c8,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
29,2023-06-16,717735,Strikeout,strikeout,True,664913,592836,Seth Brown,Taijuan Walker,0,0,0,0f7bfeea-3634-4288-bc94-afea43a5c5ff,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
30,2023-06-16,717735,Groundout,field_out,True,681146,592836,Jonah Bride,Taijuan Walker,0,0,0,646addf8-6a64-4137-9e9d-36d68862030a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
31,2023-06-16,717735,Bunt Groundout,field_out,True,665506,676664,Cristian Pache,JP Sears,0,0,0,7865b79a-fdb3-45b9-be2a-c042bbadef10,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-16,717735,Pop Out,field_out,True,656941,676664,Kyle Schwarber,JP Sears,0,0,0,15de5a7b-71e8-4c55-aac5-523871b60cc4,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-16,717735,Pop Out,field_out,True,607208,676664,Trea Turner,JP Sears,0,0,0,8b3983e5-be0b-4741-9937-500df2152d6a,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-16,717735,Double,double,False,607054,592836,Jace Peterson,Taijuan Walker,0,0,0,79abf5c4-eda0-440c-8538-c80208b66c0b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
35,2023-06-16,717735,Groundout,field_out,True,649557,592836,Aledmys Díaz,Taijuan Walker,1,0,0,c000772e-8fb1-46e7-bdce-2093d001864c,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
36,2023-06-16,717735,Lineout,field_out,True,669127,592836,Shea Langeliers,Taijuan Walker,1,0,0,f4180146-e62c-4213-9184-d93cbfa9b72c,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,124.0,109.0,114.0,0.233,0.17600000000000002,0.026000000000000002,,-0.82,0.53,-1.43,,92.8,92.4,82.5,0.257,0.158,,,92.0,91.0,94.0,81.0,100.0,93.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.273,0.284,0.212
