,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,FS_ba,SI_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
0,2023-08-18,716949,Strikeout,strikeout,True,664774,675911,LaMonte Wade Jr.,Spencer Strider,0,0,0,ee7ed789-450c-4174-a264-55bda1cdeaf5,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-18,716949,Flyout,field_out,True,685133,675911,Wade Meckler,Spencer Strider,0,0,0,32f86b12-c786-48cb-b0d0-5ebda534ec72,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-18,716949,Groundout,field_out,True,527038,675911,Wilmer Flores,Spencer Strider,1,0,0,4f147202-00f4-49d7-8c1c-16a0c7eef1f8,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-18,716949,Single,single,False,660670,502171,Ronald Acuña Jr.,Alex Cobb,0,0,0,0572c3c1-9581-4d7f-8930-d72840acb129,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,-3.47,-1.31,,95.8,86.2,,0.333,,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.379,,,,,,,,,,,,,,
4,2023-08-18,716949,Single,single,False,671739,502171,Michael Harris II,Alex Cobb,0,0,1,581d9f6e-6cfe-4ebb-ab2d-80d60913e6c3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,-3.47,-1.31,,95.8,86.2,,0.333,,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.379,,,,,,,,,,,,,,
5,2023-08-18,716949,Strikeout,strikeout,True,663586,502171,Austin Riley,Alex Cobb,0,0,0,51bde57a-3f58-4d09-8129-fce42049c4d6,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,-3.47,-1.31,,95.8,86.2,,0.333,,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.379,,,,,,,,,,,,,,
6,2023-08-18,716949,Forceout,force_out,True,621566,502171,Matt Olson,Alex Cobb,0,0,1,a484019d-762d-44c9-97ea-80911a637c01,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,-3.47,-1.31,,95.8,86.2,,0.333,,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.379,,,,,,,,,,,,,,
7,2023-08-18,716949,Single,single,False,542303,502171,Marcell Ozuna,Alex Cobb,1,0,1,6cf01dcd-d9a3-4f0a-bf0f-d63438a850f3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,-3.47,-1.31,,95.8,86.2,,0.333,,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.379,,,,,,,,,,,,,,
8,2023-08-18,716949,Single,single,False,592696,502171,Eddie Rosario,Alex Cobb,1,0,1,1c2a1ef9-d218-4e75-baf3-adc29475da81,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,-3.47,-1.31,,95.8,86.2,,0.333,,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.379,,,,,,,,,,,,,,
9,2023-08-18,716949,Hit By Pitch,hit_by_pitch,False,669221,502171,Sean Murphy,Alex Cobb,0,0,1,44c65c2d-55d6-48aa-b1c0-16ccff73fd7e,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,,,,,61.0,79.0,76.0,113.0,111.0,115.0,0.003,0.051,,-3.47,-1.31,,95.8,86.2,,0.333,,92.0,103.0,96.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.38799999999999996,0.162,0.2,0.33,-1.38,89.5,94.5,83.6,0.239,0.28,0.379,,,,,,,,,,,,,,
