,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,ST_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCU,CH_ba,CU_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba
0,2023-08-26,716839,Strikeout,strikeout,True,543760,657746,Marcus Semien,Joe Ryan,0,0,0,e6362fc0-a2cf-40ad-a61b-167e5f6cd245,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-26,716839,Strikeout,strikeout,True,608369,657746,Corey Seager,Joe Ryan,0,0,0,59a0e60d-4100-4da6-bf79-949c84a314de,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-26,716839,Single,single,False,663993,657746,Nathaniel Lowe,Joe Ryan,0,0,0,0a2fa1ee-4be4-4565-b186-9ca43d30046d,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-26,716839,Strikeout,strikeout,True,666969,657746,Adolis García,Joe Ryan,0,0,0,3adf178c-873c-40c0-b632-9ce16cddf249,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-26,716839,Strikeout,strikeout,True,666397,453286,Edouard Julien,Max Scherzer,0,0,0,7779c9f5-6522-4c6c-821d-60aea0ee47be,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,106.0,108.0,108.0,,,,0.46299999999999997,,0.168,0.72,,-0.21,93.7,,84.0,0.255,,,0.25,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,0.141,2.12,0.51,0.03,88.4,75.4,0.207,0.187,0.135,,,,,,,
5,2023-08-26,716839,Flyout,field_out,True,593871,453286,Jorge Polanco,Max Scherzer,1,0,0,845f5575-e018-4457-a1ec-0aef4e2ed489,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,106.0,108.0,108.0,,,,0.46299999999999997,,0.168,0.72,,-0.21,93.7,,84.0,0.255,,,0.25,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,0.141,2.12,0.51,0.03,88.4,75.4,0.207,0.187,0.135,,,,,,,
6,2023-08-26,716839,Single,single,False,596146,453286,Max Kepler,Max Scherzer,0,0,0,b7ec41dc-6783-4a70-bc5c-672b30f06035,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,106.0,108.0,108.0,,,,0.46299999999999997,,0.168,0.72,,-0.21,93.7,,84.0,0.255,,,0.25,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,0.141,2.12,0.51,0.03,88.4,75.4,0.207,0.187,0.135,,,,,,,
7,2023-08-26,716839,Walk,walk,False,621043,453286,Carlos Correa,Max Scherzer,0,0,1,a14d8c29-16fc-4221-a26b-bfd5dd5c947d,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,106.0,108.0,108.0,,,,0.46299999999999997,,0.168,0.72,,-0.21,93.7,,84.0,0.255,,,0.25,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,0.141,2.12,0.51,0.03,88.4,75.4,0.207,0.187,0.135,,,,,,,
8,2023-08-26,716839,Strikeout,strikeout,True,670242,453286,Matt Wallner,Max Scherzer,0,0,0,6b41acc6-9945-441d-a584-e63e8e17ae8a,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,106.0,108.0,108.0,,,,0.46299999999999997,,0.168,0.72,,-0.21,93.7,,84.0,0.255,,,0.25,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,0.141,2.12,0.51,0.03,88.4,75.4,0.207,0.187,0.135,,,,,,,
9,2023-08-26,716839,Home Run,home_run,False,641598,657746,Mitch Garver,Joe Ryan,0,0,0,dc3659be-01bf-475a-b73d-d9bccf7e7a87,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
