,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,ST_ba,FF_ba,SI_ba,CU_ba,FC_ba,CH_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-30,716784,Groundout,field_out,True,672356,543243,Gabriel Arias,Sonny Gray,0,0,0,a921465a-b881-4541-80b2-76883fa10b69,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
11,2023-08-30,716784,Flyout,field_out,True,668904,676440,Royce Lewis,Tanner Bibee,0,0,0,e503f7d5-46c3-44c3-a456-95deb42109ed,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
12,2023-08-30,716784,Groundout,field_out,True,670242,676440,Matt Wallner,Tanner Bibee,0,0,0,537b5b40-c573-4246-bf5d-4e9648108fa2,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
13,2023-08-30,716784,Strikeout,strikeout,True,680777,676440,Ryan Jeffers,Tanner Bibee,0,0,0,0f14c12a-0e4f-4ebf-8302-20bb71d79909,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
14,2023-08-30,716784,Groundout,field_out,True,606992,543243,Eric Haase,Sonny Gray,0,0,0,ab65ffa4-b2fe-4937-8873-370a4f46642f,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
15,2023-08-30,716784,Lineout,field_out,True,664702,543243,Myles Straw,Sonny Gray,1,1,0,6845f98d-d279-4c6f-8f06-116bf1e81e2f,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
16,2023-08-30,716784,Groundout,field_out,True,680757,543243,Steven Kwan,Sonny Gray,0,0,0,f270ad3c-0144-4d25-a7da-62be73ed6074,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
17,2023-08-30,716784,Single,single,False,456781,676440,Donovan Solano,Tanner Bibee,0,0,0,1f6d4b63-3a5b-4f34-904f-c7087c937a4c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
18,2023-08-30,716784,Strikeout,strikeout,True,608336,676440,Joey Gallo,Tanner Bibee,0,0,0,e0bed092-d480-491c-9690-4b4d57a9799e,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
19,2023-08-30,716784,Grounded Into DP,grounded_into_double_play,True,666397,676440,Edouard Julien,Tanner Bibee,1,0,1,1415e672-f3fc-4044-9626-5774bfe0e767,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
20,2023-08-30,716784,Flyout,field_out,True,608070,543243,José Ramírez,Sonny Gray,0,0,0,01f31318-499f-45f9-9c4d-19e47d78ad9b,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
21,2023-08-30,716784,Strikeout,strikeout,True,594777,543243,Kole Calhoun,Sonny Gray,0,0,0,9fc86a7e-c538-434f-ab0c-e83af73c7d6a,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
22,2023-08-30,716784,Groundout,field_out,True,657656,543243,Ramón Laureano,Sonny Gray,1,0,0,419ecc7a-9bd7-418f-959c-b51d275cdde4,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
23,2023-08-30,716784,Double,double,False,593871,676440,Jorge Polanco,Tanner Bibee,0,0,0,344887c4-5240-42cc-bd69-75cf2a7523d1,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
24,2023-08-30,716784,Strikeout,strikeout,True,621043,676440,Carlos Correa,Tanner Bibee,0,0,0,3975184b-9197-4751-9fa7-d6bca95fb511,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
25,2023-08-30,716784,Lineout,field_out,True,596146,676440,Max Kepler,Tanner Bibee,1,1,0,5673e8be-52a7-4902-823b-731a13bfe26a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
26,2023-08-30,716784,Pop Out,field_out,True,668904,676440,Royce Lewis,Tanner Bibee,1,1,0,3855321f-02ad-4baa-84cc-6c43c6c66826,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
27,2023-08-30,716784,Groundout,field_out,True,665926,543243,Andrés Giménez,Sonny Gray,1,0,0,2bc48151-14a9-4e92-8aca-d7a570416eeb,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
28,2023-08-30,716784,Single,single,False,686823,543243,Will Brennan,Sonny Gray,0,0,0,ab74d3dc-8006-4c31-909a-76bd3f46ea58,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
29,2023-08-30,716784,Flyout,field_out,True,672356,543243,Gabriel Arias,Sonny Gray,1,0,0,ec822ae5-ffd0-4f5c-a5ff-6e5636c28d9c,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
30,2023-08-30,716784,Lineout,field_out,True,606992,543243,Eric Haase,Sonny Gray,0,0,0,7dcfdedf-91b3-4d1e-b324-9bea9f189be1,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,
31,2023-08-30,716784,Walk,walk,False,670242,676440,Matt Wallner,Tanner Bibee,0,0,0,fa958715-5353-45ea-94da-aa4a46482710,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
32,2023-08-30,716784,Strikeout,strikeout,True,680777,676440,Ryan Jeffers,Tanner Bibee,0,0,0,cde32ebc-4a10-4948-9574-81b9bc6abcb1,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
33,2023-08-30,716784,Single,single,False,456781,676440,Donovan Solano,Tanner Bibee,0,0,1,ff7067fb-87ee-4224-b734-74e72ae00a30,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
34,2023-08-30,716784,Strikeout,strikeout,True,656669,676440,Jordan Luplow,Tanner Bibee,0,0,0,4fbdc83c-95f2-4715-b22f-c0212230eafb,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
35,2023-08-30,716784,Walk,walk,False,666397,676440,Edouard Julien,Tanner Bibee,1,0,1,cc43bb73-a6a3-438e-a6e1-1416e588cc94,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,2.98,3.69,142.0,100.0,98.0,101.0,0.763,8.94,2.85,7.73,0.82,0.88,0.244,0.38299999999999995,0.168,0.302,0.42700000000000005,83.8,101.0,98.0,105.0,88.0,98.0,102.0,91.0,97.0,91.0,,,,110.0,106.0,115.0,,,,,0.47100000000000003,,0.27,0.09300000000000001,,0.166,0.6,,,1.35,-1.11,,1.07,94.9,,,84.7,78.3,,,0.243,,0.271,,0.213,0.206,,,,,,,
