,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,FF_ba,CH_ba,SL_ba,CU_ba,SI_ba,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FO%,wFC/C,wFO/C,vFC,vFO,FS_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
10,2023-06-03,717909,Grounded Into DP,grounded_into_double_play,True,686469,596295,Vinnie Pasquantino,Austin Gomber,0,0,1,6844d6eb-e4ec-4c5a-8b79-34e9a699b776,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
11,2023-06-03,717909,Single,single,False,521692,596295,Salvador Perez,Austin Gomber,0,0,0,14eb20f6-3e4f-4fbb-95e2-0b1af16dfcfd,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
12,2023-06-03,717909,Strikeout,strikeout,True,669004,596295,MJ Melendez,Austin Gomber,0,0,0,f7650155-f293-4235-a115-19d60bf687c0,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
13,2023-06-03,717909,Single,single,False,678662,663738,Ezequiel Tovar,Daniel Lynch IV,0,0,0,4a508813-e89a-4b49-87bd-8d1f2fae97fd,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-03,717909,Flyout,field_out,True,453568,663738,Charlie Blackmon,Daniel Lynch IV,1,0,0,b258b1e9-78ad-4411-8637-786eaa2034dc,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-03,717909,Walk,walk,False,595777,663738,Jurickson Profar,Daniel Lynch IV,0,0,1,023a7f6c-720e-48ad-9330-6beee298e812,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-03,717909,Strikeout,strikeout,True,641857,663738,Ryan McMahon,Daniel Lynch IV,0,0,0,0b7666e6-1cee-4ff5-9e4f-589b036fdd91,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-03,717909,Strikeout,strikeout,True,553869,663738,Elias Díaz,Daniel Lynch IV,0,0,0,6fa1b4ba-1137-4ad9-8c80-93f2f734438b,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-03,717909,Strikeout,strikeout,True,672580,596295,Maikel Garcia,Austin Gomber,0,0,0,208ad134-397f-47f8-8fbc-c9a5eb804022,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
19,2023-06-03,717909,Strikeout,strikeout,True,658668,596295,Edward Olivares,Austin Gomber,0,0,0,7f030b2d-e233-4c21-b234-d0596435f0d6,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
20,2023-06-03,717909,Walk,walk,False,671221,596295,Drew Waters,Austin Gomber,0,0,0,e69306d6-a376-4d2c-9396-f6f47f8e2dfa,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
21,2023-06-03,717909,Single,single,False,622110,596295,Matt Duffy,Austin Gomber,0,0,1,9754621b-3986-481e-86a9-006057d96351,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
22,2023-06-03,717909,Strikeout,strikeout,True,668472,596295,Nick Pratto,Austin Gomber,0,0,0,ffcb4570-d5c5-4db0-b885-9bc53e980c53,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
23,2023-06-03,717909,Pop Out,field_out,True,545341,663738,Randal Grichuk,Daniel Lynch IV,0,0,0,6ef25445-0e88-4b4e-b5b5-f6b6bac1708e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-06-03,717909,Strikeout,strikeout,True,660707,663738,Elehuris Montero,Daniel Lynch IV,0,0,0,96d94ad2-d357-4308-abc1-004d73eeda44,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-06-03,717909,Strikeout,strikeout,True,686668,663738,Brenton Doyle,Daniel Lynch IV,0,0,0,77912d26-b41c-4a22-bb07-48320fcb4014,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-03,717909,Single,single,False,677951,596295,Bobby Witt Jr.,Austin Gomber,1,0,0,49b9ec3f-281c-4a76-a6e4-bbe43b78eaaa,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
27,2023-06-03,717909,Walk,walk,False,686469,596295,Vinnie Pasquantino,Austin Gomber,1,0,1,e730f8c0-eca1-42a1-9be2-c4bd9886abc1,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
28,2023-06-03,717909,Lineout,field_out,True,521692,596295,Salvador Perez,Austin Gomber,1,0,0,1975da3d-3a47-4af5-ab57-c404cd8ea47b,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
29,2023-06-03,717909,Walk,walk,False,669004,596295,MJ Melendez,Austin Gomber,1,0,1,0dbbccdd-9461-4b3d-92b8-3e60c7bb3571,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
30,2023-06-03,717909,Single,single,False,672580,596295,Maikel Garcia,Austin Gomber,1,0,1,340f1fe9-3291-4442-8ed4-f3b2bf4ac843,596295.0,austingomber,Gomber,Left,Austin Gomber,0.344,0.296,0.275,0.226,0.4,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,,,,,,,,,,,,,,,,,,
31,2023-06-03,717909,Pop Out,field_out,True,658668,571539,Edward Olivares,Matt Carasiti,0,0,0,6d58959b-bdc6-49b5-8783-58dd731467f3,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
32,2023-06-03,717909,Strikeout,strikeout,True,676701,663738,Alan Trejo,Daniel Lynch IV,0,0,0,49dd7e97-458b-46f8-aff0-da32b357b84f,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-03,717909,Single,single,False,678662,663738,Ezequiel Tovar,Daniel Lynch IV,1,0,1,218f1344-26ae-4756-a26f-9026fd2e3178,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-03,717909,Strikeout,strikeout,True,453568,663738,Charlie Blackmon,Daniel Lynch IV,0,0,0,bd702745-2564-4ea9-b123-abf4a59d63e2,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-03,717909,Groundout,field_out,True,595777,663738,Jurickson Profar,Daniel Lynch IV,0,0,0,4abac190-a7a9-4aab-9e91-3988b249cf28,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-03,717909,Groundout,field_out,True,671221,571539,Drew Waters,Matt Carasiti,0,0,0,d97f58c0-b3f6-40b9-8432-c8c84e396268,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
37,2023-06-03,717909,Hit By Pitch,hit_by_pitch,False,622110,571539,Matt Duffy,Matt Carasiti,0,0,0,f3fe6c4a-d367-4099-b2dd-dbb160c94c44,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
38,2023-06-03,717909,Lineout,field_out,True,668472,571539,Nick Pratto,Matt Carasiti,0,0,0,dc759b77-e008-47ec-8de6-eb9f0c475201,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
39,2023-06-03,717909,Groundout,field_out,True,677951,571539,Bobby Witt Jr.,Matt Carasiti,1,1,0,e649d863-cfa0-4c2f-9db7-1b2e7245c82a,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
40,2023-06-03,717909,Single,single,False,641857,663738,Ryan McMahon,Daniel Lynch IV,1,0,0,5bc1882a-c605-4ef3-b7f5-55f24580507a,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2023-06-03,717909,Flyout,field_out,True,553869,663738,Elias Díaz,Daniel Lynch IV,1,0,0,a01c20b5-d116-472f-baf1-ae2932cffcbd,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2023-06-03,717909,Pop Out,field_out,True,545341,663738,Randal Grichuk,Daniel Lynch IV,0,0,0,b1d9ce14-adee-44c3-80e5-f53c73d40a26,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2023-06-03,717909,Lineout,field_out,True,660707,663738,Elehuris Montero,Daniel Lynch IV,0,0,0,3b45f538-02cc-41bc-bd13-d8a18391aa11,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2023-06-03,717909,Flyout,field_out,True,686469,571539,Vinnie Pasquantino,Matt Carasiti,0,0,0,e0a758d3-dfc4-4994-898d-8d165ac5be33,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
45,2023-06-03,717909,Strikeout,strikeout,True,521692,571539,Salvador Perez,Matt Carasiti,0,0,0,8c6358ac-ba95-4d66-a37c-4e68a9fb4075,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
46,2023-06-03,717909,Single,single,False,669004,571539,MJ Melendez,Matt Carasiti,0,0,0,33674ab9-c484-4024-a700-4088dbee5981,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
47,2023-06-03,717909,Strikeout,strikeout,True,672580,571539,Maikel Garcia,Matt Carasiti,0,0,0,cd0ce8d0-6266-4ce0-95d1-7d7cf2f9cece,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,,,,,0.274,6.29,5.3,24.1,96.0,84.0,92.0,0.769,5.92,4.07,10.36,1.11,2.42,0.207,0.415,0.061,0.28,0.44799999999999995,,,,,,,,82.0,96.0,86.0,,,,,,,0.652,,,,,,0.15,,,,,95.3,,,78.0,111.0,105.0,0.071,0.27699999999999997,-5.93,-1.32,91.5,81.4,0.296,0.5,,,,,,,
