,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,ST_ba
10,2023-07-25,717263,Single,single,False,543228,656629,Yan Gomes,Michael Kopech,0,0,0,4b84b452-ae63-46ee-89df-35753903766e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-25,717263,Flyout,field_out,True,670156,656629,Miles Mastrobuoni,Michael Kopech,1,0,0,02ecc39c-a488-4b17-925b-0a2c2cf92c0c,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-25,717263,Pop Out,field_out,True,643565,656629,Mike Tauchman,Michael Kopech,0,0,0,957a5550-3c98-4424-bca8-88cd2a3370d2,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-25,717263,Strikeout,strikeout,True,663538,656629,Nico Hoerner,Michael Kopech,0,0,0,5327a454-45d2-4819-ae07-878060a9f505,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-25,717263,Groundout,field_out,True,650391,543294,Eloy Jiménez,Kyle Hendricks,0,0,0,7e50a332-f5d7-4914-9900-01f5cf8a68b3,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
15,2023-07-25,717263,Strikeout,strikeout,True,660162,543294,Yoán Moncada,Kyle Hendricks,0,0,0,afb08824-029c-4d20-a4ae-fd265e9945f5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
16,2023-07-25,717263,Groundout,field_out,True,683734,543294,Andrew Vaughn,Kyle Hendricks,0,0,0,8e8befa9-fbab-4219-a54b-d2e81480b6f0,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
17,2023-07-25,717263,Flyout,field_out,True,664023,656629,Ian Happ,Michael Kopech,0,0,0,fcf716db-9b13-4943-aeea-bbd4393d04e8,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-25,717263,Flyout,field_out,True,641355,656629,Cody Bellinger,Michael Kopech,1,1,0,ea0ac788-8b53-46b6-9bbf-a9272bd7ea64,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-25,717263,Groundout,field_out,True,673548,656629,Seiya Suzuki,Michael Kopech,0,0,0,94c340be-e310-41b1-a140-4cd5b87caab2,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-25,717263,Flyout,field_out,True,518735,543294,Yasmani Grandal,Kyle Hendricks,0,0,0,9ad384d2-7752-406f-9c4b-3b2fa8c8d955,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
21,2023-07-25,717263,Pop Out,field_out,True,669394,543294,Jake Burger,Kyle Hendricks,1,1,0,8efdf049-bc59-4e68-8193-fa7bdfe4c846,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
22,2023-07-25,717263,Groundout,field_out,True,693049,543294,Oscar Colás,Kyle Hendricks,0,0,0,240496ab-5945-4766-bac2-7502d790e8ba,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
23,2023-07-25,717263,Home Run,home_run,False,621020,656629,Dansby Swanson,Michael Kopech,0,0,0,4017d755-974e-40bc-a729-9f2f2e6143a7,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-25,717263,Single,single,False,666624,656629,Christopher Morel,Michael Kopech,1,0,0,6bf3bf90-986a-4422-8cd2-da05e1191a80,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-25,717263,Grounded Into DP,grounded_into_double_play,True,543228,656629,Yan Gomes,Michael Kopech,1,0,1,1be31dbe-b009-449e-a1f8-9d4cbbbb99be,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-25,717263,Single,single,False,670156,656629,Miles Mastrobuoni,Michael Kopech,1,0,0,3002ea63-56a6-4074-b218-ca7f1928213e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-25,717263,Groundout,field_out,True,643565,656629,Mike Tauchman,Michael Kopech,0,0,1,a6ceb88c-15b8-4b20-b4dd-90a4067e238f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-25,717263,Flyout,field_out,True,643217,543294,Andrew Benintendi,Kyle Hendricks,0,0,0,298d0da7-bba0-49d8-9fd6-72924f8bc42f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
29,2023-07-25,717263,Groundout,field_out,True,641313,543294,Tim Anderson,Kyle Hendricks,0,0,0,3c2c81ae-e362-4346-910c-7ba06e5e7e8e,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
30,2023-07-25,717263,Strikeout,strikeout,True,673357,543294,Luis Robert Jr.,Kyle Hendricks,0,0,0,91f9e93e-c2ef-4f0c-a9fe-b5fd6e763c69,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
31,2023-07-25,717263,Single,single,False,663538,656629,Nico Hoerner,Michael Kopech,0,0,0,7ed23fd0-d83d-42d5-a199-e93da028853b,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-25,717263,Flyout,field_out,True,664023,656629,Ian Happ,Michael Kopech,0,0,1,6ade060f-3768-4f18-bc1c-a4ea8ee028b4,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-25,717263,Sac Fly,sac_fly,True,641355,656629,Cody Bellinger,Michael Kopech,1,0,1,8b391ac3-11af-4768-8d99-196361eedf96,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-25,717263,Single,single,False,673548,656629,Seiya Suzuki,Michael Kopech,1,0,0,05cc8ff8-3bce-428a-adda-c29f4264c4ef,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-25,717263,Walk,walk,False,621020,656629,Dansby Swanson,Michael Kopech,1,0,1,5b18a242-a32b-42ba-988d-c69252a926f9,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-25,717263,Strikeout,strikeout,True,666624,656629,Christopher Morel,Michael Kopech,0,0,0,fd7475d7-ca18-4f85-bdd2-03cf3154b659,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-25,717263,Double,double,False,650391,543294,Eloy Jiménez,Kyle Hendricks,0,0,0,6d222765-5ae8-47b9-a80c-4a49bca12057,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
38,2023-07-25,717263,Groundout,field_out,True,660162,543294,Yoán Moncada,Kyle Hendricks,0,0,1,04a13a1d-fa55-430e-b9f0-c8a70927e052,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,,,,0.205,,0.035,0.41100000000000003,-1.61,,0.0,1.43,87.8,,73.3,0.38,,0.18,0.25,72.0,110.0,99.0,0.349,0.04,87.5,0.318,,,,,,,,,,,,,,,
