,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FC_ba,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-14,718581,Walk,walk,False,543760,677651,Marcus Semien,Luis Garcia,0,0,0,4abbda50-c1e3-40f4-9ac9-d15bd86e13cd,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,,,,,,,,,,,
1,2023-04-14,718581,Flyout,field_out,True,669701,677651,Josh Smith,Luis Garcia,0,0,1,f1b231b0-42cd-4720-9be8-0083cd9a88d5,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,,,,,,,,,,,
2,2023-04-14,718581,Double,double,False,663993,677651,Nathaniel Lowe,Luis Garcia,1,0,1,5f6899bd-1b12-44c3-b5df-c10c9c4322d5,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,,,,,,,,,,,
3,2023-04-14,718581,Flyout,field_out,True,666969,677651,Adolis García,Luis Garcia,0,0,0,f7128af3-4903-4c14-8e41-95f7862317cf,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,,,,,,,,,,,
4,2023-04-14,718581,Pop Out,field_out,True,673962,677651,Josh Jung,Luis Garcia,1,0,0,171a7648-65ae-4247-a71f-58012bc1d140,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,,,,,,,,,,,
5,2023-04-14,718581,Walk,walk,False,676801,527048,Chas McCormick,Martín Pérez,1,0,0,8ba7ee10-d2ab-44ca-a8a6-36bada176f35,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,4.45,4.9,141.2,104.0,74.0,95.0,0.8370000000000001,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.39899999999999997,84.1,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,88.0,94.0,96.0,79.0,99.0,88.0,0.04,0.221,0.01,0.037000000000000005,0.265,3.25,-2.02,2.0,3.35,-0.75,91.8,89.2,83.4,79.1,0.342,0.167,0.0,0.316,0.063,73.0,102.0,95.0,0.428,0.44,91.6,0.244,,,,,,,,,,,
6,2023-04-14,718581,Flyout,field_out,True,608324,527048,Alex Bregman,Martín Pérez,0,0,0,b8b72790-5611-4399-b0d9-4ec3fe90c0e8,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,4.45,4.9,141.2,104.0,74.0,95.0,0.8370000000000001,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.39899999999999997,84.1,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,88.0,94.0,96.0,79.0,99.0,88.0,0.04,0.221,0.01,0.037000000000000005,0.265,3.25,-2.02,2.0,3.35,-0.75,91.8,89.2,83.4,79.1,0.342,0.167,0.0,0.316,0.063,73.0,102.0,95.0,0.428,0.44,91.6,0.244,,,,,,,,,,,
7,2023-04-14,718581,Strikeout,strikeout,True,670541,527048,Yordan Alvarez,Martín Pérez,0,0,0,f18b5c6f-a58a-45db-84cf-c342a5de20e0,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,4.45,4.9,141.2,104.0,74.0,95.0,0.8370000000000001,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.39899999999999997,84.1,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,88.0,94.0,96.0,79.0,99.0,88.0,0.04,0.221,0.01,0.037000000000000005,0.265,3.25,-2.02,2.0,3.35,-0.75,91.8,89.2,83.4,79.1,0.342,0.167,0.0,0.316,0.063,73.0,102.0,95.0,0.428,0.44,91.6,0.244,,,,,,,,,,,
8,2023-04-14,718581,Strikeout,strikeout,True,547989,527048,José Abreu,Martín Pérez,0,0,0,4a2dfdf2-6d78-443e-8345-b9a88d0cac1e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,4.45,4.9,141.2,104.0,74.0,95.0,0.8370000000000001,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.39899999999999997,84.1,71.0,110.0,99.0,78.0,101.0,100.0,75.0,102.0,99.0,88.0,94.0,96.0,79.0,99.0,88.0,0.04,0.221,0.01,0.037000000000000005,0.265,3.25,-2.02,2.0,3.35,-0.75,91.8,89.2,83.4,79.1,0.342,0.167,0.0,0.316,0.063,73.0,102.0,95.0,0.428,0.44,91.6,0.244,,,,,,,,,,,
9,2023-04-14,718581,Strikeout,strikeout,True,641680,677651,Jonah Heim,Luis Garcia,0,0,0,43009ae2-4313-4344-947f-43d694658048,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,84.4,53.0,106.0,89.0,99.0,94.0,99.0,79.0,94.0,89.0,87.0,103.0,111.0,107.0,105.0,98.0,0.312,0.42700000000000005,0.126,0.076,0.059000000000000004,-2.31,1.28,1.15,-0.26,-1.19,92.7,85.4,78.4,76.2,0.192,0.407,0.1,0.222,0.25,,,,,,,,,,,,,,,,,,
