,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,KN%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,wKN/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SI_ba,SL_ba,CU_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,ST_ba,FC_ba
0,2023-07-15,717390,Strikeout,strikeout,True,656716,669923,Zach McKinstry,George Kirby,0,0,0,c5fc2278-0732-4d01-93eb-cfbed1763974,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
1,2023-07-15,717390,Strikeout,strikeout,True,682985,669923,Riley Greene,George Kirby,0,0,0,017812fb-cdec-4a5d-835b-6d1e1e91020a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
2,2023-07-15,717390,Flyout,field_out,True,679529,669923,Spencer Torkelson,George Kirby,1,0,0,794eef94-0205-48f5-9f30-032bf3fabeae,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
3,2023-07-15,717390,Walk,walk,False,641487,547179,J.P. Crawford,Michael Lorenzen,1,0,0,42e9b5ef-6e13-4611-b6a7-63b93766dec3,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,,95.0,101.0,102.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,,,,0.12,0.34700000000000003,,0.297,,0.21600000000000003,,1.17,,0.73,0.34,,0.26,,94.3,,93.7,84.7,,0.211,0.333,0.242,0.667,,0.186,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6
4,2023-07-15,717390,Strikeout,strikeout,True,677594,547179,Julio Rodríguez,Michael Lorenzen,0,0,0,6d5a560b-4835-4952-9b1d-1fb96a42d326,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,,95.0,101.0,102.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,,,,0.12,0.34700000000000003,,0.297,,0.21600000000000003,,1.17,,0.73,0.34,,0.26,,94.3,,93.7,84.7,,0.211,0.333,0.242,0.667,,0.186,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6
5,2023-07-15,717390,Grounded Into DP,grounded_into_double_play,True,664034,547179,Ty France,Michael Lorenzen,0,0,1,805c73a3-d178-40bf-bf5d-9f8e8450f295,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,,95.0,101.0,102.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,,,,0.12,0.34700000000000003,,0.297,,0.21600000000000003,,1.17,,0.73,0.34,,0.26,,94.3,,93.7,84.7,,0.211,0.333,0.242,0.667,,0.186,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6
6,2023-07-15,717390,Home Run,home_run,False,681481,669923,Kerry Carpenter,George Kirby,0,0,0,dbe69172-c73e-4802-a154-6bc3dda8d9e7,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
7,2023-07-15,717390,Groundout,field_out,True,595879,669923,Javier Báez,George Kirby,1,1,0,beedcc91-d4e1-4de3-850f-a295717562d5,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
8,2023-07-15,717390,Single,single,False,408234,669923,Miguel Cabrera,George Kirby,1,0,0,cf14a9f8-aae7-433b-8928-55ca61874e6b,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
9,2023-07-15,717390,Grounded Into DP,grounded_into_double_play,True,668731,669923,Akil Baddoo,George Kirby,0,0,1,fa0444aa-ed74-4a15-8c0d-5bdb8adc9f1f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
10,2023-07-15,717390,Pop Out,field_out,True,606192,547179,Teoscar Hernández,Michael Lorenzen,1,0,0,a1a017d8-81fa-4861-be0a-6b1bd900dd3f,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,,95.0,101.0,102.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,,,,0.12,0.34700000000000003,,0.297,,0.21600000000000003,,1.17,,0.73,0.34,,0.26,,94.3,,93.7,84.7,,0.211,0.333,0.242,0.667,,0.186,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6
11,2023-07-15,717390,Flyout,field_out,True,672284,547179,Jarred Kelenic,Michael Lorenzen,0,0,0,f756b1bb-547d-453e-a266-e3227fc2ea21,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,,95.0,101.0,102.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,,,,0.12,0.34700000000000003,,0.297,,0.21600000000000003,,1.17,,0.73,0.34,,0.26,,94.3,,93.7,84.7,,0.211,0.333,0.242,0.667,,0.186,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6
12,2023-07-15,717390,Strikeout,strikeout,True,553993,547179,Eugenio Suárez,Michael Lorenzen,0,0,0,ccc329d8-3299-4774-9127-07b02b0c082a,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,,95.0,101.0,102.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,,,,0.12,0.34700000000000003,,0.297,,0.21600000000000003,,1.17,,0.73,0.34,,0.26,,94.3,,93.7,84.7,,0.211,0.333,0.242,0.667,,0.186,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6
13,2023-07-15,717390,Groundout,field_out,True,628451,669923,Andy Ibáñez,George Kirby,1,0,0,de5f9caf-993a-4465-8ab4-bd4b0eaa93d3,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
14,2023-07-15,717390,Flyout,field_out,True,606992,669923,Eric Haase,George Kirby,0,0,0,1b9b59b5-9a64-4b08-9590-62d5b96489d4,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
15,2023-07-15,717390,Double,double,False,656716,669923,Zach McKinstry,George Kirby,0,0,0,562442bf-b15a-4446-9808-6ed5cf0e94e2,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
16,2023-07-15,717390,Single,single,False,682985,669923,Riley Greene,George Kirby,0,0,1,87b80562-0c6c-4663-9bfa-34601d10068a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,75.1,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.21600000000000003,0.39399999999999996,0.061,0.19699999999999998,0.115,0.018000000000000002,0.001,1.34,1.07,0.43,1.03,0.35,-5.31,0.26,96.1,84.9,95.8,86.3,81.8,0.234,0.261,0.264,0.265,0.143,0.5,,,,,,,,,,,,,,
