,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,ST_ba,CH_ba,FC_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,CU_ba
0,2023-08-20,716922,Walk,walk,False,663837,671106,Matt Vierling,Logan Allen,0,0,0,3e6f303b-64c0-41b4-a9d5-fbcc11fc8886,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,
1,2023-08-20,716922,Home Run,home_run,False,679529,671106,Spencer Torkelson,Logan Allen,0,0,1,73a7d9a8-34df-4616-a100-fe06c9552876,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,
2,2023-08-20,716922,Strikeout,strikeout,True,682985,671106,Riley Greene,Logan Allen,0,0,0,5577881f-2341-43c3-aac8-71d4870d95cc,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,
3,2023-08-20,716922,Groundout,field_out,True,408234,671106,Miguel Cabrera,Logan Allen,0,0,0,123fbefe-7e16-45b3-a7ec-63116a2683de,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,
4,2023-08-20,716922,Groundout,field_out,True,668670,671106,Jake Rogers,Logan Allen,1,0,0,fc32f998-6f85-4350-9113-81a3c3dfd645,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,
5,2023-08-20,716922,Groundout,field_out,True,680757,593958,Steven Kwan,Eduardo Rodriguez,0,0,0,400bbda3-7601-494d-a947-d049952dc2b8,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,103.0,107.0,106.0,90.0,101.0,98.0,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,3.12,0.71,92.2,88.8,84.5,0.278,,0.233,0.2,0.089,84.0,117.0,107.0,0.09300000000000001,1.11,92.4,0.165,,,,,,,
6,2023-08-20,716922,Groundout,field_out,True,608070,593958,José Ramírez,Eduardo Rodriguez,1,1,0,d2213948-8253-431f-aa02-1bb8c8c8778d,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,103.0,107.0,106.0,90.0,101.0,98.0,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,3.12,0.71,92.2,88.8,84.5,0.278,,0.233,0.2,0.089,84.0,117.0,107.0,0.09300000000000001,1.11,92.4,0.165,,,,,,,
7,2023-08-20,716922,Strikeout,strikeout,True,660757,593958,Oscar Gonzalez,Eduardo Rodriguez,0,0,0,29531b58-deb4-4bcb-b4fc-9aba5bd4e69a,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,103.0,107.0,106.0,90.0,101.0,98.0,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,3.12,0.71,92.2,88.8,84.5,0.278,,0.233,0.2,0.089,84.0,117.0,107.0,0.09300000000000001,1.11,92.4,0.165,,,,,,,
8,2023-08-20,716922,Groundout,field_out,True,681481,671106,Kerry Carpenter,Logan Allen,0,0,0,926db95d-445b-48c3-8c0b-e4e5d379843a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,
9,2023-08-20,716922,Walk,walk,False,595879,671106,Javier Báez,Logan Allen,0,0,0,206191f3-7a69-4e3f-af5b-97a5631a9572,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,
