,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,CH_ba,SI_ba,FC_ba,CU_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SL_ba,ST_ba,FS_ba
0,2023-03-31,718766,Groundout,field_out,True,602074,607259,Yonathan Daza,Nick Martinez,0,0,0,15753b2f-de76-48a9-b9f7-24cc870da156,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,,,,,,,
1,2023-03-31,718766,Single,single,False,592178,607259,Kris Bryant,Nick Martinez,0,0,0,d59ab5df-68a4-4495-bbc1-626ec7822742,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,,,,,,,
2,2023-03-31,718766,Single,single,False,453568,607259,Charlie Blackmon,Nick Martinez,0,0,1,212aa403-0687-4f4b-bd5e-272d353ee4c1,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,,,,,,,
3,2023-03-31,718766,Walk,walk,False,543068,607259,C.J. Cron,Nick Martinez,1,0,1,0bc480fd-8617-4632-93b3-15b57ab4d321,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,,,,,,,
4,2023-03-31,718766,Forceout,force_out,True,641857,607259,Ryan McMahon,Nick Martinez,0,0,1,dbf09bc9-d9b3-4772-b3da-66fb0cee9c22,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,,,,,,,
5,2023-03-31,718766,Single,single,False,660707,607259,Elehuris Montero,Nick Martinez,0,0,1,fd69a390-c82f-421d-b918-d88267a10e6d,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,,,,,,,
6,2023-03-31,718766,Strikeout,strikeout,True,553869,607259,Elias Díaz,Nick Martinez,0,0,0,897a5a51-9e0d-469c-9d45-7a8a86055431,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,,,,,,,
7,2023-03-31,718766,Flyout,field_out,True,593428,607536,Xander Bogaerts,Kyle Freeland,0,0,0,e1010b3d-500f-463f-b93f-55fb6fce4220,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,0.23600000000000002,,0.122,1.13,,-0.86,-0.2,,-3.3,88.8,,88.7,84.1,,0.435,0.349,,0.261,0.239,65.0,99.0,96.0,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.246,,
8,2023-03-31,718766,Walk,walk,False,665742,607536,Juan Soto,Kyle Freeland,1,0,0,cdcc685d-0c4d-4e66-94b4-a3e6690bcd98,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,0.23600000000000002,,0.122,1.13,,-0.86,-0.2,,-3.3,88.8,,88.7,84.1,,0.435,0.349,,0.261,0.239,65.0,99.0,96.0,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.246,,
9,2023-03-31,718766,Pop Out,field_out,True,592518,607536,Manny Machado,Kyle Freeland,1,1,0,203c8c63-2c29-46c7-be06-5c07c993994f,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,0.23600000000000002,,0.122,1.13,,-0.86,-0.2,,-3.3,88.8,,88.7,84.1,,0.435,0.349,,0.261,0.239,65.0,99.0,96.0,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.246,,
10,2023-03-31,718766,Lineout,field_out,True,443558,607536,Nelson Cruz,Kyle Freeland,0,0,0,89ff29c6-8af5-4a77-85cd-e2fa7b6b299a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,,,,68.0,105.0,90.0,67.0,103.0,88.0,,,,0.28300000000000003,0.184,,0.23600000000000002,,0.122,1.13,,-0.86,-0.2,,-3.3,88.8,,88.7,84.1,,0.435,0.349,,0.261,0.239,65.0,99.0,96.0,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.246,,
11,2023-03-31,718766,Groundout,field_out,True,605612,607259,Harold Castro,Nick Martinez,0,0,0,a5ad3d50-2fae-4152-b926-0d75258c06a2,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,3.43,3.98,110.1,102.0,92.0,101.0,0.728,8.65,3.26,8.08,0.98,1.91,0.20600000000000002,0.431,0.235,0.251,0.397,80.7,97.0,102.0,106.0,88.0,97.0,100.0,92.0,100.0,98.0,87.0,108.0,101.0,96.0,102.0,96.0,0.22399999999999998,0.13,0.16399999999999998,0.002,0.191,0.28800000000000003,-0.91,-1.99,1.23,-4.18,0.59,2.41,93.3,89.5,92.9,84.5,81.8,0.158,0.293,0.382,0.164,0.25,,,,,,,,,,,,
