,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,SL_ba,FF_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba
0,2023-08-22,716888,Lineout,field_out,True,672580,666204,Maikel Garcia,Dany Jiménez,1,0,0,7d5b1316-81db-4454-88a4-a2fdd13a840c,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,3.47,3.77,23.1,92.0,106.0,98.0,0.7390000000000001,8.1,5.4,4.24,1.16,0.5,0.254,0.373,0.22,0.305,0.363,81.7,75.0,91.0,85.0,126.0,94.0,106.0,0.37200000000000005,0.626,0.002,-1.01,2.83,-2.69,93.3,81.5,0.077,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-22,716888,Groundout,field_out,True,677951,666204,Bobby Witt Jr.,Dany Jiménez,1,0,0,9d24d721-dba9-4e01-a56f-275ae3c1aed0,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,3.47,3.77,23.1,92.0,106.0,98.0,0.7390000000000001,8.1,5.4,4.24,1.16,0.5,0.254,0.373,0.22,0.305,0.363,81.7,75.0,91.0,85.0,126.0,94.0,106.0,0.37200000000000005,0.626,0.002,-1.01,2.83,-2.69,93.3,81.5,0.077,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-22,716888,Groundout,field_out,True,686681,666204,Michael Massey,Dany Jiménez,1,0,0,640e115f-447f-4d13-91c9-46101b641ed6,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,3.47,3.77,23.1,92.0,106.0,98.0,0.7390000000000001,8.1,5.4,4.24,1.16,0.5,0.254,0.373,0.22,0.305,0.363,81.7,75.0,91.0,85.0,126.0,94.0,106.0,0.37200000000000005,0.626,0.002,-1.01,2.83,-2.69,93.3,81.5,0.077,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-22,716888,Hit By Pitch,hit_by_pitch,False,681146,672582,Jonah Bride,Angel Zerpa,1,0,0,bcca36c6-1db9-4122-a9c4-7a3de13dd753,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,59.0,100.0,88.0,106.0,102.0,107.0,0.335,0.239,0.19399999999999998,0.43,-0.82,-2.48,94.5,86.2,0.244,0.222,67.0,97.0,93.0,80.0,106.0,98.0,0.23199999999999998,0.96,94.6,0.289,0.379,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-22,716888,Walk,walk,False,680869,672582,Zack Gelof,Angel Zerpa,1,0,1,7863b7b0-3e99-4023-b633-c024d6cb2d3f,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,59.0,100.0,88.0,106.0,102.0,107.0,0.335,0.239,0.19399999999999998,0.43,-0.82,-2.48,94.5,86.2,0.244,0.222,67.0,97.0,93.0,80.0,106.0,98.0,0.23199999999999998,0.96,94.6,0.289,0.379,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-22,716888,Flyout,field_out,True,542208,672582,Carlos Pérez,Angel Zerpa,1,1,0,b4332b68-4929-4b8f-bdb3-d9e2735702b7,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,59.0,100.0,88.0,106.0,102.0,107.0,0.335,0.239,0.19399999999999998,0.43,-0.82,-2.48,94.5,86.2,0.244,0.222,67.0,97.0,93.0,80.0,106.0,98.0,0.23199999999999998,0.96,94.6,0.289,0.379,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-08-22,716888,Single,single,False,667670,672582,Brent Rooker,Angel Zerpa,0,0,1,cd7e2eeb-5b32-4277-81ec-2f9c3ab5d90a,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,59.0,100.0,88.0,106.0,102.0,107.0,0.335,0.239,0.19399999999999998,0.43,-0.82,-2.48,94.5,86.2,0.244,0.222,67.0,97.0,93.0,80.0,106.0,98.0,0.23199999999999998,0.96,94.6,0.289,0.379,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-22,716888,Sac Fly,sac_fly,True,649557,672582,Aledmys Díaz,Angel Zerpa,1,0,1,e2eee853-8aa6-4491-91b9-80d16cfd95d4,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,59.0,100.0,88.0,106.0,102.0,107.0,0.335,0.239,0.19399999999999998,0.43,-0.82,-2.48,94.5,86.2,0.244,0.222,67.0,97.0,93.0,80.0,106.0,98.0,0.23199999999999998,0.96,94.6,0.289,0.379,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-22,716888,Strikeout,strikeout,True,672478,672582,Jordan Diaz,Angel Zerpa,0,0,0,8d7a4d99-5907-48fa-9338-402e6c4f9324,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,59.0,100.0,88.0,106.0,102.0,107.0,0.335,0.239,0.19399999999999998,0.43,-0.82,-2.48,94.5,86.2,0.244,0.222,67.0,97.0,93.0,80.0,106.0,98.0,0.23199999999999998,0.96,94.6,0.289,0.379,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-22,716888,Single,single,False,521692,663687,Salvador Perez,Hogan Harris,0,0,0,cc278457-15a8-445f-9997-04a081a404f4,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,84.0,98.0,92.0,,,,0.47,0.078,0.203,-0.58,-2.5,0.61,92.6,77.4,0.278,0.25,75.0,93.0,96.0,,,,,,,,0.205,69.0,92.0,89.0,87.0,104.0,98.0,0.188,0.06,-1.58,-1.37,90.5,74.9,0.351,0.3,,,,,,,,,,
