,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,SI%,wSI/C,vSI,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SI_ba,FC_ba
10,2023-09-12,716614,Groundout,field_out,True,663656,676664,Kyle Tucker,JP Sears,1,0,1,6ca3317a-ae04-4c6b-b797-dee07828fc9b,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
11,2023-09-12,716614,Strikeout,strikeout,True,547989,676664,José Abreu,JP Sears,0,0,0,f2511e7c-7834-4930-ab6e-dacb5a556e1c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
12,2023-09-12,716614,Flyout,field_out,True,672478,434378,Jordan Diaz,Justin Verlander,0,0,0,10ba3247-710b-4663-94cd-acecdeaea2b9,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
13,2023-09-12,716614,Strikeout,strikeout,True,691016,434378,Tyler Soderstrom,Justin Verlander,0,0,0,4054d9d1-aeb1-4af3-8e49-60c33f8a02b9,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
14,2023-09-12,716614,Single,single,False,669397,434378,Nick Allen,Justin Verlander,1,0,0,8b8771b8-925e-4d35-86a8-12c7367b8df5,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
15,2023-09-12,716614,Flyout,field_out,True,643393,434378,Tony Kemp,Justin Verlander,1,0,0,fefbe77c-74f9-4cdc-989e-82dd4406a8e0,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
16,2023-09-12,716614,Flyout,field_out,True,676801,676664,Chas McCormick,JP Sears,0,0,0,70d15b44-8202-4b8f-8875-7be8d6aa577c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
17,2023-09-12,716614,Groundout,field_out,True,643289,676664,Mauricio Dubón,JP Sears,1,0,0,78bbe83f-9181-4d23-a2f1-aa07847105a5,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
18,2023-09-12,716614,Walk,walk,False,455117,676664,Martín Maldonado,JP Sears,1,0,0,0fb947dc-c0e9-4eeb-a05d-63154d0039c4,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
19,2023-09-12,716614,Flyout,field_out,True,514888,676664,Jose Altuve,JP Sears,1,1,0,f735d7d2-81a7-4984-a35b-0b985085e503,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
20,2023-09-12,716614,Double,double,False,680869,434378,Zack Gelof,Justin Verlander,1,0,0,532b70d5-17ee-4ab9-ab27-4c92a7731883,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
21,2023-09-12,716614,Strikeout,strikeout,True,676116,434378,Ryan Noda,Justin Verlander,0,0,0,3211bb84-5197-4538-bc71-2fa5465504e3,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
22,2023-09-12,716614,Double,double,False,664913,434378,Seth Brown,Justin Verlander,0,0,1,71082e85-caa9-4893-8516-701235a8d42e,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
23,2023-09-12,716614,Strikeout,strikeout,True,669127,434378,Shea Langeliers,Justin Verlander,0,0,0,732e5d2f-2ba4-44a9-bfe2-af3f8280de49,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
24,2023-09-12,716614,Flyout,field_out,True,671732,434378,Lawrence Butler,Justin Verlander,0,0,0,fe82cc36-28e7-40d3-b757-f47eada701da,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
25,2023-09-12,716614,Flyout,field_out,True,665161,676664,Jeremy Peña,JP Sears,0,0,0,f516a185-7959-4ce4-a94a-d1e8620667c5,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
26,2023-09-12,716614,Strikeout,strikeout,True,670541,676664,Yordan Alvarez,JP Sears,0,0,0,c39d4e64-f68d-48d4-97f7-14e52cb5bf4e,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
27,2023-09-12,716614,Groundout,field_out,True,608324,676664,Alex Bregman,JP Sears,0,0,0,c8403e41-72e3-4200-9a11-691ecb8f0469,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
28,2023-09-12,716614,Flyout,field_out,True,672478,434378,Jordan Diaz,Justin Verlander,0,0,0,bf02b5be-cdac-4410-aa0e-5e9035e75c9f,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
29,2023-09-12,716614,Strikeout,strikeout,True,691016,434378,Tyler Soderstrom,Justin Verlander,0,0,0,d51a3510-7e62-431f-a4d6-8828648c71bf,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
30,2023-09-12,716614,Groundout,field_out,True,669397,434378,Nick Allen,Justin Verlander,0,0,0,7b57e134-b5fb-4935-aa24-bfe552dd721d,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
31,2023-09-12,716614,Flyout,field_out,True,663656,676664,Kyle Tucker,JP Sears,0,0,0,f114001e-533b-4d81-bc0e-982082bae4f2,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
32,2023-09-12,716614,Pop Out,field_out,True,547989,676664,José Abreu,JP Sears,0,0,0,48c7f67a-7b09-4ff2-aa1b-19564a296b90,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
33,2023-09-12,716614,Flyout,field_out,True,676801,676664,Chas McCormick,JP Sears,1,0,0,72576b1e-bcb1-498b-b36a-df82695b0727,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
34,2023-09-12,716614,Home Run,home_run,False,643393,434378,Tony Kemp,Justin Verlander,0,0,0,e24eb979-9df6-4c3f-a6bc-9381597d6a4e,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
35,2023-09-12,716614,Lineout,field_out,True,680869,434378,Zack Gelof,Justin Verlander,0,0,0,193dac15-976d-4940-898d-ca69182c38ba,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
36,2023-09-12,716614,Strikeout,strikeout,True,676116,434378,Ryan Noda,Justin Verlander,0,0,0,94d8e2c1-d62c-4db3-83a1-4f1a5e60c9df,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
37,2023-09-12,716614,Strikeout,strikeout,True,664913,434378,Seth Brown,Justin Verlander,0,0,0,9e2e8ce5-5aaf-4d52-8209-2d5303877935,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,
38,2023-09-12,716614,Single,single,False,643289,676664,Mauricio Dubón,JP Sears,0,0,0,1333ebbd-eb83-406d-ba44-a57fa0b87f48,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
39,2023-09-12,716614,Single,single,False,455117,676664,Martín Maldonado,JP Sears,0,0,1,9e4ba6a4-a912-4680-8d9a-6208ef500446,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
40,2023-09-12,716614,Double Play,double_play,True,514888,676664,Jose Altuve,JP Sears,1,0,1,b7a7199f-0c21-42b8-86e1-cb946a2d88b2,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
41,2023-09-12,716614,Double,double,False,665161,676664,Jeremy Peña,JP Sears,0,0,1,0eb32585-ccb3-4e03-ac17-113114a7551f,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,93.0,102.0,106.0,0.501,0.34600000000000003,,0.151,-0.84,-0.06,,0.36,93.1,81.4,,0.256,0.21,,0.277,0.001,0.63,92.1,0.234,,,,,,,,,,,
