,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-03-28,719408,Single,single,False,605141,672282,Mookie Betts,Reid Detmers,1,0,0,829cef3e-a3b0-48a9-9598-db37b845d54b,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,
1,2023-03-28,719408,Single,single,False,518692,672282,Freddie Freeman,Reid Detmers,1,0,1,8c48a408-3592-4bcc-b2ca-a70f848b6f62,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,
2,2023-03-28,719408,Sac Fly,sac_fly,True,669257,672282,Will Smith,Reid Detmers,0,0,1,84fbe763-818b-412f-860e-8cbb227b80f6,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,
3,2023-03-28,719408,Strikeout,strikeout,True,502110,672282,J.D. Martinez,Reid Detmers,0,0,0,95ea73d0-b1e6-4c21-824e-43b019fe01da,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,
4,2023-03-28,719408,Groundout,field_out,True,571970,672282,Max Muncy,Reid Detmers,0,0,0,3708d79b-caeb-4579-873d-4cb12227ec26,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,
5,2023-03-28,719408,Strikeout,strikeout,True,621493,686752,Taylor Ward,Ryan Pepiot,0,0,0,3faf47b9-4ee9-47ac-956b-481790f9a450,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,,,,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,,0.34700000000000003,1.83,0.98,,0.55,94.0,88.8,,0.156,0.174,,0.203,,,,,,,,,,,,,,,,,,,,,
6,2023-03-28,719408,Flyout,field_out,True,545361,686752,Mike Trout,Ryan Pepiot,0,0,0,293c916e-3c46-4f3c-921f-4daa0f39af95,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,,,,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,,0.34700000000000003,1.83,0.98,,0.55,94.0,88.8,,0.156,0.174,,0.203,,,,,,,,,,,,,,,,,,,,,
7,2023-03-28,719408,Walk,walk,False,660271,686752,Shohei Ohtani,Ryan Pepiot,1,0,0,c7586f69-d332-46ee-afac-373ab598d8c2,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,,,,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,,0.34700000000000003,1.83,0.98,,0.55,94.0,88.8,,0.156,0.174,,0.203,,,,,,,,,,,,,,,,,,,,,
8,2023-03-28,719408,Double,double,False,543685,686752,Anthony Rendon,Ryan Pepiot,1,1,1,f17fe2e9-37a3-4468-8ad0-da66474fa298,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,,,,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,,0.34700000000000003,1.83,0.98,,0.55,94.0,88.8,,0.156,0.174,,0.203,,,,,,,,,,,,,,,,,,,,,
9,2023-03-28,719408,Groundout,field_out,True,592669,686752,Hunter Renfroe,Ryan Pepiot,1,0,0,ea992ed8-442c-4c3e-9782-4d54393f1599,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,2.14,3.23,42.0,104.0,98.0,103.0,0.757,8.14,1.07,5.79,1.5,0.8,0.27399999999999997,0.41600000000000004,0.177,0.301,0.424,86.3,87.0,115.0,113.0,,,,100.0,100.0,97.0,115.0,96.0,101.0,0.506,0.147,,0.34700000000000003,1.83,0.98,,0.55,94.0,88.8,,0.156,0.174,,0.203,,,,,,,,,,,,,,,,,,,,,
10,2023-03-28,719408,Walk,walk,False,621035,672282,Chris Taylor,Reid Detmers,0,0,0,6324a14a-ee1b-482f-93d8-68893445fe6e,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,
11,2023-03-28,719408,Strikeout,strikeout,True,572204,672282,Trayce Thompson,Reid Detmers,0,0,0,7ae85f1b-8e60-4c7a-afb7-d9e6811092eb,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,
