,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,CU_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-05-17,718131,Strikeout,strikeout,True,680911,669461,Owen Miller,Matthew Liberatore,0,0,0,039479dc-4546-49ac-886e-6ea328a44df5,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
1,2023-05-17,718131,Groundout,field_out,True,661388,669461,William Contreras,Matthew Liberatore,1,0,0,c88d4be9-46da-4bdd-9b71-ce009bc318dd,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
2,2023-05-17,718131,Strikeout,strikeout,True,642715,669461,Willy Adames,Matthew Liberatore,0,0,0,832e20d2-2150-4dd4-b7d9-908211b3f181,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
3,2023-05-17,718131,Flyout,field_out,True,663457,669203,Lars Nootbaar,Corbin Burnes,0,0,0,46b13a8a-aa48-4bdb-ba41-7cea3d3ade89,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
4,2023-05-17,718131,Walk,walk,False,502671,669203,Paul Goldschmidt,Corbin Burnes,1,0,0,fc61cb1c-d9a4-440f-b186-2b7ab2d7cfe2,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
5,2023-05-17,718131,Single,single,False,669357,669203,Nolan Gorman,Corbin Burnes,0,0,1,d8ad8962-6a14-490b-ac10-58ded051c75f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
6,2023-05-17,718131,Single,single,False,571448,669203,Nolan Arenado,Corbin Burnes,0,0,1,16ccb594-e37f-4683-9997-1865f9bb8319,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
7,2023-05-17,718131,Strikeout,strikeout,True,575929,669203,Willson Contreras,Corbin Burnes,0,0,0,ce80e96f-4fc2-47d6-aa18-a7cb860820ed,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
8,2023-05-17,718131,Groundout,field_out,True,680977,669203,Brendan Donovan,Corbin Burnes,0,0,0,194c2651-203a-4e46-a86c-a74bc05a62ad,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
9,2023-05-17,718131,Lineout,field_out,True,573131,669461,Darin Ruf,Matthew Liberatore,1,0,0,b40cad32-b7a7-4b7d-b802-ace763976d43,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
10,2023-05-17,718131,Walk,walk,False,605119,669461,Brian Anderson,Matthew Liberatore,1,0,0,2c92564f-0829-4a75-9a05-ed8eb024050c,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
11,2023-05-17,718131,Flyout,field_out,True,621438,669461,Tyrone Taylor,Matthew Liberatore,0,0,0,53d098dc-8eb0-4c13-97fd-271cb338d82a,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
12,2023-05-17,718131,Single,single,False,605170,669461,Victor Caratini,Matthew Liberatore,0,0,1,529c0283-48a2-4289-a513-d222da76c145,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
13,2023-05-17,718131,Strikeout,strikeout,True,686894,669461,Joey Wiemer,Matthew Liberatore,0,0,0,acad8354-1d02-40f1-a18b-650ee4121334,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
14,2023-05-17,718131,Groundout,field_out,True,676475,669203,Alec Burleson,Corbin Burnes,0,0,0,06e34ff7-4fd9-4565-9847-eeaccca339ed,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
15,2023-05-17,718131,Pop Out,field_out,True,657557,669203,Paul DeJong,Corbin Burnes,0,0,0,17348b38-734a-45a7-a10f-63554d36fa8c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
16,2023-05-17,718131,Single,single,False,669242,669203,Tommy Edman,Corbin Burnes,1,0,0,9c4d1e14-e764-4108-a411-c2478ba48a68,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
17,2023-05-17,718131,Groundout,field_out,True,663457,669203,Lars Nootbaar,Corbin Burnes,0,0,1,9bb32e94-8f9a-4f27-9eda-2bad2341678c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,103.0,97.0,90.0,144.0,110.0,127.0,0.077,,0.085,0.171,0.11199999999999999,,-2.42,1.12,1.35,1.07,,95.3,86.0,79.8,,0.291,0.133,0.159,0.204,127.0,101.0,103.0,0.5539999999999999,1.51,94.4,0.209,,,,,,
18,2023-05-17,718131,Flyout,field_out,True,668930,669461,Brice Turang,Matthew Liberatore,0,0,0,18797780-4bb0-4d27-9fba-7582acb28686,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,,,,,,
