,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,SI_ba,CH_ba,FC_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,FO%,CU%,wFA/C,wFO/C,wCU/C,vFA,vFO,vCU,FF_ba,FS_ba,ST_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-09-08,716666,Lineout,field_out,True,607043,572971,Brandon Nimmo,Dallas Keuchel,1,0,0,3fc25174-133a-49ba-9c68-3e6b8de16b88,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-08,716666,Groundout,field_out,True,682626,572971,Francisco Alvarez,Dallas Keuchel,1,0,0,4c4a4414-97a9-4b89-8fe7-cfb2ad43584e,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-08,716666,Groundout,field_out,True,624413,572971,Pete Alonso,Dallas Keuchel,0,0,0,0432e932-4897-4f68-81d7-8e1da727bd78,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-08,716666,Groundout,field_out,True,666397,673540,Edouard Julien,Kodai Senga,1,1,0,785e6009-a69e-4876-9627-379d70a8f3da,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,,,,100.0,93.0,102.0,93.0,95.0,93.0,,0.25,0.11599999999999999,,2.52,,-0.96,,90.8,,82.7,,,0.244,0.219,91.0,90.0,87.0,109.0,97.0,97.0,0.37,0.237,0.027000000000000003,0.17,0.95,-0.23,95.7,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,
4,2023-09-08,716666,Walk,walk,False,593871,673540,Jorge Polanco,Kodai Senga,1,0,0,d83ec26d-89b0-431f-89e8-7f05b473aa06,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,,,,100.0,93.0,102.0,93.0,95.0,93.0,,0.25,0.11599999999999999,,2.52,,-0.96,,90.8,,82.7,,,0.244,0.219,91.0,90.0,87.0,109.0,97.0,97.0,0.37,0.237,0.027000000000000003,0.17,0.95,-0.23,95.7,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,
5,2023-09-08,716666,Double,double,False,668904,673540,Royce Lewis,Kodai Senga,0,0,1,c05ad932-e140-4436-86f3-96027e06b277,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,,,,100.0,93.0,102.0,93.0,95.0,93.0,,0.25,0.11599999999999999,,2.52,,-0.96,,90.8,,82.7,,,0.244,0.219,91.0,90.0,87.0,109.0,97.0,97.0,0.37,0.237,0.027000000000000003,0.17,0.95,-0.23,95.7,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,
6,2023-09-08,716666,Strikeout,strikeout,True,596146,673540,Max Kepler,Kodai Senga,0,0,0,ce529355-683b-4a77-af9c-45c1032d60e4,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,,,,100.0,93.0,102.0,93.0,95.0,93.0,,0.25,0.11599999999999999,,2.52,,-0.96,,90.8,,82.7,,,0.244,0.219,91.0,90.0,87.0,109.0,97.0,97.0,0.37,0.237,0.027000000000000003,0.17,0.95,-0.23,95.7,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,
7,2023-09-08,716666,Walk,walk,False,621043,673540,Carlos Correa,Kodai Senga,1,0,0,9d40166a-eb35-4f39-a093-6bba42f7c90d,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,,,,100.0,93.0,102.0,93.0,95.0,93.0,,0.25,0.11599999999999999,,2.52,,-0.96,,90.8,,82.7,,,0.244,0.219,91.0,90.0,87.0,109.0,97.0,97.0,0.37,0.237,0.027000000000000003,0.17,0.95,-0.23,95.7,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,
8,2023-09-08,716666,Pop Out,field_out,True,666135,673540,Alex Kirilloff,Kodai Senga,0,0,0,f5de266e-6d0f-4e6a-89a6-2cbbef72ec91,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,,,,,,,,100.0,93.0,102.0,93.0,95.0,93.0,,0.25,0.11599999999999999,,2.52,,-0.96,,90.8,,82.7,,,0.244,0.219,91.0,90.0,87.0,109.0,97.0,97.0,0.37,0.237,0.027000000000000003,0.17,0.95,-0.23,95.7,83.2,72.8,0.244,0.11,0.333,0.125,,,,,,
9,2023-09-08,716666,Strikeout,strikeout,True,596019,572971,Francisco Lindor,Dallas Keuchel,0,0,0,ef9c5b92-1be5-4386-bede-856da61912bf,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,
