,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,CH_ba,FF_ba,SI_ba,FC_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,ST_ba
12,2023-05-03,718327,Flyout,field_out,True,596117,694813,Garrett Stubbs,Gavin Stone,0,0,0,e61a2d13-3c57-4a1e-901f-e589c8331286,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
13,2023-05-03,718327,Groundout,field_out,True,656941,694813,Kyle Schwarber,Gavin Stone,1,1,0,ad06e8aa-f8b6-45eb-b6d3-f3f9a6738c22,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
14,2023-05-03,718327,Groundout,field_out,True,518792,605400,Jason Heyward,Aaron Nola,0,0,0,0373759d-1810-4ae2-97a8-0b154d9a785d,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
15,2023-05-03,718327,Groundout,field_out,True,681546,605400,James Outman,Aaron Nola,1,0,0,44fba238-bcaf-4721-92c0-768fbab2bc2a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
16,2023-05-03,718327,Flyout,field_out,True,678246,605400,Miguel Vargas,Aaron Nola,1,0,0,9e765003-f1b2-4b6a-97a5-f60199ab6e34,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
17,2023-05-03,718327,Groundout,field_out,True,607208,694813,Trea Turner,Gavin Stone,1,0,0,abcb0748-1665-4aa2-b3f1-af1fa57baa24,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
18,2023-05-03,718327,Double,double,False,547180,694813,Bryce Harper,Gavin Stone,1,0,0,7fc29900-51f9-44ec-8d5b-8b612af2a786,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
19,2023-05-03,718327,Double,double,False,592206,694813,Nick Castellanos,Gavin Stone,0,0,1,7b480c96-9b85-4f70-b986-efb238b4e655,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
20,2023-05-03,718327,Groundout,field_out,True,681082,694813,Bryson Stott,Gavin Stone,0,0,1,c549c43f-f4d6-47da-84f1-24260a63c3a5,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
21,2023-05-03,718327,Single,single,False,664761,694813,Alec Bohm,Gavin Stone,0,0,1,e26b98b6-78f8-44aa-b340-3b1d737186a1,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
22,2023-05-03,718327,Single,single,False,669016,694813,Brandon Marsh,Gavin Stone,0,0,1,d6c4c901-1e7d-4fbb-8450-c92c88cba147,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
23,2023-05-03,718327,Single,single,False,624641,694813,Edmundo Sosa,Gavin Stone,1,1,1,e68111d2-c95b-4890-9e4b-8017ce336ae0,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
24,2023-05-03,718327,Single,single,False,596117,694813,Garrett Stubbs,Gavin Stone,0,0,1,f2f478c5-f0a7-47bb-b712-2d85be11b764,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
25,2023-05-03,718327,Lineout,field_out,True,656941,694813,Kyle Schwarber,Gavin Stone,1,0,0,aed13fbf-c5c2-492f-a6e3-3b0fef351278,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
26,2023-05-03,718327,Single,single,False,444482,605400,David Peralta,Aaron Nola,0,0,0,c26d2126-f010-425b-a157-6772f0fb2bf3,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
27,2023-05-03,718327,Hit By Pitch,hit_by_pitch,False,621035,605400,Chris Taylor,Aaron Nola,1,0,1,8041a5ed-9ed0-4ccd-9264-fee06dfd2a43,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
28,2023-05-03,718327,Single,single,False,605141,605400,Mookie Betts,Aaron Nola,0,0,1,3771c31a-1700-46f6-a5c3-89423fd09cd9,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
29,2023-05-03,718327,Flyout,field_out,True,518692,605400,Freddie Freeman,Aaron Nola,0,0,0,77ba7de8-093c-4be9-abcb-c90d2d067166,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
30,2023-05-03,718327,Flyout,field_out,True,669257,605400,Will Smith,Aaron Nola,0,0,0,9be9da96-f33d-4a25-8ff3-7bf98433c38a,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
31,2023-05-03,718327,Strikeout,strikeout,True,571970,605400,Max Muncy,Aaron Nola,0,0,0,5d28a9df-5dcd-4d45-9175-475fe5861834,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
32,2023-05-03,718327,Flyout,field_out,True,607208,694813,Trea Turner,Gavin Stone,1,0,0,52bc0331-a321-41fa-a917-1e1b114ff7f4,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
33,2023-05-03,718327,Single,single,False,547180,694813,Bryce Harper,Gavin Stone,0,0,0,19ebbf20-b3d8-44c4-a43a-017ab6111b0f,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
34,2023-05-03,718327,Strikeout,strikeout,True,592206,694813,Nick Castellanos,Gavin Stone,0,0,0,b68ef913-08d6-42ad-b64b-69624df8eb66,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
35,2023-05-03,718327,Flyout,field_out,True,681082,694813,Bryson Stott,Gavin Stone,1,0,0,9813193b-67a4-420c-a4dd-2ee0a1b67675,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,
36,2023-05-03,718327,Groundout,field_out,True,518792,605400,Jason Heyward,Aaron Nola,1,0,0,a06e2d2b-4712-4d89-aeca-a9f1f97a03f9,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,4.46,3.71,193.2,107.0,101.0,106.0,0.76,9.39,2.09,8.27,1.49,1.13,0.215,0.47700000000000004,0.156,0.32299999999999995,0.419,85.9,70.0,111.0,103.0,,,,95.0,107.0,103.0,100.0,107.0,101.0,,,,111.0,110.0,105.0,0.188,0.295,0.075,,,0.126,-0.03,0.4,0.46,,,0.14,92.7,86.3,91.8,,,0.22,0.246,0.279,0.246,,118.0,105.0,113.0,0.316,0.47,79.4,0.221,
