,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-09-01,716771,Strikeout,strikeout,True,666198,691587,Carter Kieboom,Eury Pérez,0,0,0,cd20f3e9-dcfc-414e-bd8e-e925b753db9e,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
11,2023-09-01,716771,Pop Out,field_out,True,660821,663623,Jesús Sánchez,Jake Irvin,1,1,0,425a7829-9265-4d8a-b134-8a89b51dbc6a,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-01,716771,Strikeout,strikeout,True,641658,663623,Garrett Hampson,Jake Irvin,0,0,0,2c47d61d-9b81-4be9-8a7f-54e4d6f2cb14,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-01,716771,Lineout,field_out,True,621563,663623,Joey Wendle,Jake Irvin,0,0,0,32ac501c-a1d6-451c-b71a-0ddcecfe7e44,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-01,716771,Strikeout,strikeout,True,666906,691587,Jake Alu,Eury Pérez,0,0,0,b29eaf3a-24fb-4a38-9a70-6b6668618ed4,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
15,2023-09-01,716771,Flyout,field_out,True,642086,691587,Dominic Smith,Eury Pérez,0,0,0,b1c411dc-ba72-4593-b5a7-ed30b817bc29,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
16,2023-09-01,716771,Single,single,False,696285,691587,Jacob Young,Eury Pérez,1,1,0,bb792abf-8449-4b89-b0e5-8d963251849f,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
17,2023-09-01,716771,Flyout,field_out,True,682928,691587,CJ Abrams,Eury Pérez,1,0,0,994640b9-7e16-47a0-a366-6f551e1267f7,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
18,2023-09-01,716771,Walk,walk,False,607732,663623,Jacob Stallings,Jake Irvin,0,0,0,a910fe15-2a29-46ac-a2bc-3f787579c347,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-01,716771,Double,double,False,650333,663623,Luis Arraez,Jake Irvin,0,0,1,67ea66dc-35a6-48c6-b6b2-1f0500d9b3a3,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-01,716771,Walk,walk,False,605137,663623,Josh Bell,Jake Irvin,0,0,0,86b87611-8639-4dc2-aa44-cea09212a294,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-01,716771,Sac Fly,sac_fly,True,669394,663623,Jake Burger,Jake Irvin,1,1,1,97384d29-c880-40e3-85b0-6ef594a7da53,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-01,716771,Forceout,force_out,True,665862,663623,Jazz Chisholm Jr.,Jake Irvin,0,0,1,18023851-f94a-495d-9cca-f7945b2e48a3,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-01,716771,Groundout,field_out,True,650559,663623,Bryan De La Cruz,Jake Irvin,0,0,0,471f0bad-49ac-45eb-aa64-e5970dc0e869,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-01,716771,Home Run,home_run,False,657041,691587,Lane Thomas,Eury Pérez,0,0,0,bf6e9504-032c-4de8-98e0-a257226decd6,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
25,2023-09-01,716771,Lineout,field_out,True,608841,691587,Joey Meneses,Eury Pérez,0,0,0,15f916e2-291d-48ca-b50b-de514b959276,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
26,2023-09-01,716771,Pop Out,field_out,True,660688,691587,Keibert Ruiz,Eury Pérez,0,0,0,395a4a97-fbf8-41f6-82f7-f7f7ad15b2c6,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
27,2023-09-01,716771,Home Run,home_run,False,663905,691587,Travis Blankenhorn,Eury Pérez,0,0,0,57b86edb-d6ae-41a6-a086-e136897e1c1c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
28,2023-09-01,716771,Flyout,field_out,True,666198,691587,Carter Kieboom,Eury Pérez,1,0,0,3a412436-4d2f-4e4c-8537-c7f64d7a535f,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
29,2023-09-01,716771,Walk,walk,False,660821,663623,Jesús Sánchez,Jake Irvin,0,0,0,2de8e3c7-7d4f-4099-8bec-79c453037228,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-01,716771,Single,single,False,641658,663623,Garrett Hampson,Jake Irvin,0,0,1,04461ab2-cdb7-45c5-a7f1-89af12fbedaf,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-09-01,716771,Strikeout,strikeout,True,621563,663623,Joey Wendle,Jake Irvin,0,0,0,d5624de1-7c49-4c57-94f8-608a7770fb2d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-09-01,716771,Grounded Into DP,grounded_into_double_play,True,607732,663623,Jacob Stallings,Jake Irvin,1,0,1,90581cb6-2f0a-41cd-baab-8d9cde719263,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-09-01,716771,Single,single,False,666906,691587,Jake Alu,Eury Pérez,1,1,0,2f9c6931-019d-47cf-b397-bf69a7c91fa4,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
34,2023-09-01,716771,Pop Out,field_out,True,642086,691587,Dominic Smith,Eury Pérez,0,0,0,08f0af69-b46f-4b67-95d9-f04ee90d87a6,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
35,2023-09-01,716771,Sac Bunt,sac_bunt,True,696285,691587,Jacob Young,Eury Pérez,0,0,1,dcfa5d53-2a39-43d2-bd49-ad907aa8b246,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
36,2023-09-01,716771,Flyout,field_out,True,682928,691587,CJ Abrams,Eury Pérez,0,0,0,9856320d-ff90-4172-9441-79cfd83c2f11,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,,,,,0.45399999999999996,0.14,0.098,-0.47,,1.89,0.99,97.5,,81.2,,0.289,0.098,0.045,101.0,102.0,107.0,0.308,0.99,86.4,0.183,,,,,,,,,,,,,,,,,,,,
37,2023-09-01,716771,Flyout,field_out,True,650333,663623,Luis Arraez,Jake Irvin,0,0,0,0b3cd0a7-985c-4f3c-b6e4-12adbf37d211,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
