,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,vFA,vFC,vFS,vSI,vCU,FF_ba,FC_ba,CU_ba,FS_ba,vCH (sc),vKN (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SL%,KC%,CH%,KN%,wSL/C,wKC/C,wCH/C,wKN/C,vSL,vKC,SI_ba,SL_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,ST_ba
0,2023-09-08,716671,Flyout,field_out,True,641487,671737,J.P. Crawford,Taj Bradley,1,0,0,ede32b96-8978-4c50-b03f-0c146bb1d4b1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-08,716671,Flyout,field_out,True,677594,671737,Julio Rodríguez,Taj Bradley,1,1,0,e584fa6c-3207-4d8f-921c-7642286590ab,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-08,716671,Strikeout,strikeout,True,663728,671737,Cal Raleigh,Taj Bradley,0,0,0,ad647686-b87a-44aa-92d0-0bc12ba7aac9,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,88.0,107.0,111.0,131.0,101.0,109.0,106.0,99.0,99.0,0.001,0.449,0.248,0.136,0.16699999999999998,-0.8,-1.32,0.62,0.0,0.04,96.1,88.9,89.3,97.8,79.0,0.277,0.312,0.169,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-08,716671,Walk,walk,False,650490,669923,Yandy Díaz,George Kirby,0,0,0,0f0a328b-21e4-44a1-a717-35f2687c43da,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,,,,97.0,111.0,105.0,,,,0.21600000000000003,0.39399999999999996,,0.061,,1.34,,1.07,0.43,,96.1,,84.9,95.8,,0.234,,0.265,0.143,86.6,75.1,94.0,107.0,111.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.19699999999999998,0.115,0.018000000000000002,0.001,1.03,0.35,-5.31,0.26,86.3,81.8,0.261,0.264,0.5,,,,
4,2023-09-08,716671,Strikeout,strikeout,True,664040,669923,Brandon Lowe,George Kirby,0,0,0,b714f172-7c0c-4307-9af8-0466ad98864e,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,,,,97.0,111.0,105.0,,,,0.21600000000000003,0.39399999999999996,,0.061,,1.34,,1.07,0.43,,96.1,,84.9,95.8,,0.234,,0.265,0.143,86.6,75.1,94.0,107.0,111.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.19699999999999998,0.115,0.018000000000000002,0.001,1.03,0.35,-5.31,0.26,86.3,81.8,0.261,0.264,0.5,,,,
5,2023-09-08,716671,Hit By Pitch,hit_by_pitch,False,623912,669923,Harold Ramírez,George Kirby,1,0,1,9c1ca91a-bd5e-406d-96cf-afbf27d46cbb,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,,,,97.0,111.0,105.0,,,,0.21600000000000003,0.39399999999999996,,0.061,,1.34,,1.07,0.43,,96.1,,84.9,95.8,,0.234,,0.265,0.143,86.6,75.1,94.0,107.0,111.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.19699999999999998,0.115,0.018000000000000002,0.001,1.03,0.35,-5.31,0.26,86.3,81.8,0.261,0.264,0.5,,,,
6,2023-09-08,716671,Walk,walk,False,668227,669923,Randy Arozarena,George Kirby,0,0,1,bb832880-c788-4a04-a13a-b175a030406d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,,,,97.0,111.0,105.0,,,,0.21600000000000003,0.39399999999999996,,0.061,,1.34,,1.07,0.43,,96.1,,84.9,95.8,,0.234,,0.265,0.143,86.6,75.1,94.0,107.0,111.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.19699999999999998,0.115,0.018000000000000002,0.001,1.03,0.35,-5.31,0.26,86.3,81.8,0.261,0.264,0.5,,,,
7,2023-09-08,716671,Single,single,False,670623,669923,Isaac Paredes,George Kirby,0,0,1,61ef45c3-301a-4b47-a621-f005cc2c64f0,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,,,,97.0,111.0,105.0,,,,0.21600000000000003,0.39399999999999996,,0.061,,1.34,,1.07,0.43,,96.1,,84.9,95.8,,0.234,,0.265,0.143,86.6,75.1,94.0,107.0,111.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.19699999999999998,0.115,0.018000000000000002,0.001,1.03,0.35,-5.31,0.26,86.3,81.8,0.261,0.264,0.5,,,,
8,2023-09-08,716671,Sac Fly,sac_fly,True,666139,669923,Josh Lowe,George Kirby,1,1,1,01967880-f30a-45fb-bad1-79dbad80fc2d,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,,,,97.0,111.0,105.0,,,,0.21600000000000003,0.39399999999999996,,0.061,,1.34,,1.07,0.43,,96.1,,84.9,95.8,,0.234,,0.265,0.143,86.6,75.1,94.0,107.0,111.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.19699999999999998,0.115,0.018000000000000002,0.001,1.03,0.35,-5.31,0.26,86.3,81.8,0.261,0.264,0.5,,,,
9,2023-09-08,716671,Strikeout,strikeout,True,670764,669923,Taylor Walls,George Kirby,0,0,0,582bc970-f64c-498d-b7ff-ad985f6c3571,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,,,,97.0,111.0,105.0,,,,0.21600000000000003,0.39399999999999996,,0.061,,1.34,,1.07,0.43,,96.1,,84.9,95.8,,0.234,,0.265,0.143,86.6,75.1,94.0,107.0,111.0,106.0,110.0,109.0,126.0,106.0,112.0,95.0,103.0,110.0,0.19699999999999998,0.115,0.018000000000000002,0.001,1.03,0.35,-5.31,0.26,86.3,81.8,0.261,0.264,0.5,,,,
