,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CH_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FS_ba,SV_ba,ST_ba
0,2023-06-25,717616,Groundout,field_out,True,621493,596295,Taylor Ward,Austin Gomber,0,0,0,a3d0a6ce-6fb0-4f19-8d22-00e5f2c28fc1,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,
1,2023-06-25,717616,Groundout,field_out,True,660271,596295,Shohei Ohtani,Austin Gomber,1,0,0,434ae601-5c3a-48c0-92bb-5b604c935de7,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,
2,2023-06-25,717616,Flyout,field_out,True,545361,596295,Mike Trout,Austin Gomber,0,0,0,7ca09982-685d-43fa-a1ed-da12cacf0af9,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,
3,2023-06-25,717616,Pop Out,field_out,True,678662,542881,Ezequiel Tovar,Tyler Anderson,0,0,0,ad2739f8-ddb1-4d51-ab93-1f4289105e7d,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,,,,0.055,0.374,0.006999999999999999,,0.33799999999999997,-1.25,-3.61,-1.06,,0.08,90.1,88.5,78.1,,0.301,0.2,0.238,,0.36,105.0,84.0,83.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.002,0.48,-4.72,-0.33,85.1,90.1,72.9,0.239,,,
4,2023-06-25,717616,Walk,walk,False,545341,542881,Randal Grichuk,Tyler Anderson,1,0,0,e54cce6b-2a6b-4fdb-a471-a1fc34e73dd0,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,,,,0.055,0.374,0.006999999999999999,,0.33799999999999997,-1.25,-3.61,-1.06,,0.08,90.1,88.5,78.1,,0.301,0.2,0.238,,0.36,105.0,84.0,83.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.002,0.48,-4.72,-0.33,85.1,90.1,72.9,0.239,,,
5,2023-06-25,717616,Single,single,False,641857,542881,Ryan McMahon,Tyler Anderson,0,0,1,1e7de54c-e0bc-4186-bbf3-c0071cff2dba,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,,,,0.055,0.374,0.006999999999999999,,0.33799999999999997,-1.25,-3.61,-1.06,,0.08,90.1,88.5,78.1,,0.301,0.2,0.238,,0.36,105.0,84.0,83.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.002,0.48,-4.72,-0.33,85.1,90.1,72.9,0.239,,,
6,2023-06-25,717616,Sac Fly,sac_fly,True,553869,542881,Elias Díaz,Tyler Anderson,0,0,1,a4a34e8e-8307-483c-9745-895393c5b676,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,,,,0.055,0.374,0.006999999999999999,,0.33799999999999997,-1.25,-3.61,-1.06,,0.08,90.1,88.5,78.1,,0.301,0.2,0.238,,0.36,105.0,84.0,83.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.002,0.48,-4.72,-0.33,85.1,90.1,72.9,0.239,,,
7,2023-06-25,717616,Strikeout,strikeout,True,666134,542881,Nolan Jones,Tyler Anderson,0,0,0,0a2e9388-33cf-4d43-9d98-5c4aee0e0c0a,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,81.0,96.0,89.0,92.0,93.0,81.0,105.0,76.0,95.0,,,,0.055,0.374,0.006999999999999999,,0.33799999999999997,-1.25,-3.61,-1.06,,0.08,90.1,88.5,78.1,,0.301,0.2,0.238,,0.36,105.0,84.0,83.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.002,0.48,-4.72,-0.33,85.1,90.1,72.9,0.239,,,
8,2023-06-25,717616,Field Error,field_error,False,592273,596295,Brandon Drury,Austin Gomber,1,1,0,746a99c4-54ec-4fbe-b37f-37d87a674383,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,
9,2023-06-25,717616,Strikeout,strikeout,True,592669,596295,Hunter Renfroe,Austin Gomber,0,0,0,bf23c95c-90c9-47bf-a0bd-1ebf009eac41,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,
