,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FF_ba,CU_ba
10,2023-08-03,717148,Flyout,field_out,True,668901,663903,Mark Vientos,Brady Singer,1,0,0,b5b59777-d62c-4ec9-a9c8-d72eb702eed3,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
11,2023-08-03,717148,Groundout,field_out,True,553882,663903,Omar Narváez,Brady Singer,1,0,0,4d642ad6-1fc2-46a6-8e8b-f2cbceb438a3,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
12,2023-08-03,717148,Flyout,field_out,True,666023,471911,Freddy Fermin,Carlos Carrasco,0,0,0,55dbb871-9823-4c91-a416-6bdfbb510d41,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
13,2023-08-03,717148,Lineout,field_out,True,607461,471911,Matt Beaty,Carlos Carrasco,0,0,0,cd0a1c50-562a-47a1-9f3a-abeb14180483,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
14,2023-08-03,717148,Groundout,field_out,True,671221,471911,Drew Waters,Carlos Carrasco,0,0,0,980c4345-fa4d-4f69-8e15-fb7036611632,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
15,2023-08-03,717148,Groundout,field_out,True,542364,663903,Rafael Ortega,Brady Singer,0,0,0,c2a99423-2f70-4cf6-b77a-085124ba7f8d,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
16,2023-08-03,717148,Lineout,field_out,True,660620,663903,Jonathan Araúz,Brady Singer,1,1,0,a7c2721f-630e-422d-a955-c7d21741e2e5,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
17,2023-08-03,717148,Groundout,field_out,True,643446,663903,Jeff McNeil,Brady Singer,0,0,0,c93b7d83-eb0a-42c3-a473-9ced9821e8b5,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
18,2023-08-03,717148,Single,single,False,669392,471911,Samad Taylor,Carlos Carrasco,1,0,0,d7f6036c-9ba6-4e30-bacb-7ee80cc255f9,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
19,2023-08-03,717148,Sac Fly,sac_fly,True,672580,471911,Maikel Garcia,Carlos Carrasco,1,0,1,f4b516cc-9b15-4126-85e9-a65bcab87f5f,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
20,2023-08-03,717148,Home Run,home_run,False,677951,471911,Bobby Witt Jr.,Carlos Carrasco,0,0,0,d36ed353-04eb-491d-ae90-d41945288525,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
21,2023-08-03,717148,Pop Out,field_out,True,669004,471911,MJ Melendez,Carlos Carrasco,0,0,0,30adcc08-5ce0-41c6-a532-be6c020d1f97,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
22,2023-08-03,717148,Flyout,field_out,True,521692,471911,Salvador Perez,Carlos Carrasco,1,0,0,fffe9386-8275-40cb-8be0-f00a09785b54,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
23,2023-08-03,717148,Groundout,field_out,True,621466,663903,DJ Stewart,Brady Singer,0,0,0,34d0ee06-39c6-44f9-a928-e1e7b167737f,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
24,2023-08-03,717148,Groundout,field_out,True,596019,663903,Francisco Lindor,Brady Singer,0,0,0,3aac9cc8-1bc1-4322-9ce0-8aad265c9991,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
25,2023-08-03,717148,Single,single,False,624413,663903,Pete Alonso,Brady Singer,1,0,0,0728fda1-8ac5-48c8-a524-fe0211a8099c,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
26,2023-08-03,717148,Strikeout,strikeout,True,683146,663903,Brett Baty,Brady Singer,0,0,0,bfd2dc7b-8d52-4aa0-8d98-38ef784ce4d1,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
27,2023-08-03,717148,Walk,walk,False,686681,471911,Michael Massey,Carlos Carrasco,0,0,0,5e6e65c6-dd95-473b-b2f4-23a97cce4eb1,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
28,2023-08-03,717148,Flyout,field_out,True,666023,471911,Freddy Fermin,Carlos Carrasco,0,0,0,60397be7-ff7b-461c-af01-01b50ad99ee6,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
29,2023-08-03,717148,Hit By Pitch,hit_by_pitch,False,607461,471911,Matt Beaty,Carlos Carrasco,0,0,1,dbb41909-166c-4025-bd18-c915fa2c8b23,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
30,2023-08-03,717148,Double Play,double_play,True,671221,471911,Drew Waters,Carlos Carrasco,1,0,1,e20c15a8-1f6f-4da0-9fed-c32d75d64f08,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
31,2023-08-03,717148,Single,single,False,668901,663903,Mark Vientos,Brady Singer,1,0,0,b1bf9acf-1c56-4fa8-858e-8d4c35047d9f,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
32,2023-08-03,717148,Grounded Into DP,grounded_into_double_play,True,553882,663903,Omar Narváez,Brady Singer,0,0,1,026a6175-0b0c-4090-993b-918b3fd6f7cb,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
33,2023-08-03,717148,Groundout,field_out,True,542364,663903,Rafael Ortega,Brady Singer,0,0,0,5f64d552-9310-41bd-b035-69f3ba611e19,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
34,2023-08-03,717148,Flyout,field_out,True,669392,471911,Samad Taylor,Carlos Carrasco,1,0,0,baf53ef1-58d2-4929-bab2-79491e132744,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
35,2023-08-03,717148,Single,single,False,672580,471911,Maikel Garcia,Carlos Carrasco,0,0,0,3e852404-bfd9-485e-9618-93400c06f622,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
36,2023-08-03,717148,Flyout,field_out,True,677951,471911,Bobby Witt Jr.,Carlos Carrasco,0,0,1,da1f6c4a-13db-4beb-96ab-f7af2e79fe69,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,6.8,6.77,90.0,98.0,93.0,96.0,0.765,6.6,3.8,11.5,1.8,1.52,0.195,0.45899999999999996,0.13,0.35200000000000004,0.382,87.2,108.0,103.0,104.0,75.0,95.0,85.0,91.0,90.0,87.0,104.0,98.0,108.0,0.1,0.32299999999999995,0.184,0.299,-2.35,-3.88,-1.99,0.12,92.7,91.5,84.1,0.45,0.329,0.22,,88.0,103.0,104.0,86.0,88.0,95.0,0.004,0.091,-9.5,-1.25,89.5,80.1,0.358,0.25
37,2023-08-03,717148,Groundout,field_out,True,660620,663903,Jonathan Araúz,Brady Singer,1,1,0,8a3840cb-20ba-4100-90b6-e4077e7e145d,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,
