,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-07-19,717341,Flyout,field_out,True,643446,657053,Jeff McNeil,Touki Toussaint,0,0,0,a04bed37-a77a-495f-924b-17c130991ce9,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
11,2023-07-19,717341,Groundout,field_out,True,682626,657053,Francisco Alvarez,Touki Toussaint,0,0,0,93142060-c5a6-4a12-93f1-039764cfec69,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
12,2023-07-19,717341,Flyout,field_out,True,596129,657053,Daniel Vogelbach,Touki Toussaint,0,0,0,57f9b74c-4cc0-4e9d-9bc7-0f43cd95ae2c,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
13,2023-07-19,717341,Lineout,field_out,True,656024,434378,Carlos Pérez,Justin Verlander,0,0,0,ca42e57d-422b-400a-991e-b331cfc17de1,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-19,717341,Groundout,field_out,True,693049,434378,Oscar Colás,Justin Verlander,0,0,0,d549ee93-05e7-49c5-8303-f08628b8a185,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-19,717341,Flyout,field_out,True,462101,434378,Elvis Andrus,Justin Verlander,0,0,0,69e7cbf4-4cc1-44cb-ad6c-c9dde34526a2,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-19,717341,Home Run,home_run,False,683146,657053,Brett Baty,Touki Toussaint,0,0,0,c183edd2-4a12-43c7-a050-da197cde26a0,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
17,2023-07-19,717341,Strikeout,strikeout,True,641645,657053,Luis Guillorme,Touki Toussaint,0,0,0,ee71d1cd-e66b-4494-8dfd-3b078949c9c7,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
18,2023-07-19,717341,Groundout,field_out,True,607043,657053,Brandon Nimmo,Touki Toussaint,1,0,0,fb6125cd-2d5a-430e-9f75-9be89be2ee0f,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
19,2023-07-19,717341,Walk,walk,False,502054,657053,Tommy Pham,Touki Toussaint,0,0,0,fae3493b-46d9-48ea-9953-7a460df1106f,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
20,2023-07-19,717341,Flyout,field_out,True,596019,657053,Francisco Lindor,Touki Toussaint,0,0,0,e081c25a-0424-49b3-b630-4f0262893b7e,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
21,2023-07-19,717341,Single,single,False,643217,434378,Andrew Benintendi,Justin Verlander,0,0,0,7d7df74d-a314-4bcf-ac78-f97f1cfa7072,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-19,717341,Lineout,field_out,True,641313,434378,Tim Anderson,Justin Verlander,0,0,0,9be254f5-1171-4212-b3e7-1aec9af6f2ca,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-19,717341,Strikeout,strikeout,True,673357,434378,Luis Robert Jr.,Justin Verlander,0,0,1,e057181d-a272-4d4c-bc3d-4c20cee14a22,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-19,717341,Pop Out,field_out,True,669394,434378,Jake Burger,Justin Verlander,0,0,0,5e8e2494-dec7-4bf3-b9dd-f4d11d8c5a49,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-19,717341,Walk,walk,False,624413,657053,Pete Alonso,Touki Toussaint,0,0,0,a5f35e64-2a39-464e-b51c-b487cb9a917d,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
26,2023-07-19,717341,Hit By Pitch,hit_by_pitch,False,643446,657053,Jeff McNeil,Touki Toussaint,1,1,1,dd308568-3e7e-488a-8f89-0301d2090043,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
27,2023-07-19,717341,Single,single,False,682626,657053,Francisco Alvarez,Touki Toussaint,1,1,1,781d281b-f0e8-454c-ac58-14c4ea532421,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
28,2023-07-19,717341,Walk,walk,False,596129,657053,Daniel Vogelbach,Touki Toussaint,0,0,1,c98dd668-43c8-4818-b11f-c3afe76d31b4,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
29,2023-07-19,717341,Forceout,force_out,True,683146,657053,Brett Baty,Touki Toussaint,0,0,1,8f8ea011-7255-49f3-8c08-86da14eac467,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
30,2023-07-19,717341,Sac Fly,sac_fly,True,641645,657053,Luis Guillorme,Touki Toussaint,0,0,1,5b6b2dc2-cb29-4636-b5fc-677e836752ea,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
31,2023-07-19,717341,Double,double,False,607043,657053,Brandon Nimmo,Touki Toussaint,1,1,1,a645209a-ab66-4f47-b7dd-2382dad97fb6,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
32,2023-07-19,717341,Groundout,field_out,True,502054,657053,Tommy Pham,Touki Toussaint,1,0,0,bbcf175c-b857-4ccc-b209-35afa1b3afb4,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
33,2023-07-19,717341,Strikeout,strikeout,True,518735,434378,Yasmani Grandal,Justin Verlander,0,0,0,2aed7000-223c-464c-a950-ffdcaf84a200,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-19,717341,Strikeout,strikeout,True,657757,434378,Gavin Sheets,Justin Verlander,0,0,0,c39a98cb-55bc-4c91-803a-3df3ea5ffbc4,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-19,717341,Pop Out,field_out,True,656024,434378,Carlos Pérez,Justin Verlander,0,0,0,047b996e-3201-414b-a177-f9fc8106289e,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-19,717341,Flyout,field_out,True,596019,657053,Francisco Lindor,Touki Toussaint,1,0,0,65e96d3b-7b05-4196-818e-eed7b50c1d53,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
37,2023-07-19,717341,Groundout,field_out,True,624413,657053,Pete Alonso,Touki Toussaint,0,0,0,c5458a23-5d45-4137-9634-e95b81f93fc1,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,88.0,112.0,117.0,0.235,0.023,0.28800000000000003,,-1.46,-6.26,1.81,,93.6,86.6,76.1,0.294,0.333,0.115,,94.0,94.0,89.0,96.0,96.0,99.0,0.265,0.18899999999999997,-0.3,0.33,87.5,92.9,0.3,0.188,,,,,,,,
