,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,FC_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-09,718248,Groundout,field_out,True,656716,669456,Zach McKinstry,Shane Bieber,1,0,0,b601740c-9fa5-4232-a562-5dd474deb6d3,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
1,2023-05-09,718248,Single,single,False,682985,669456,Riley Greene,Shane Bieber,1,1,0,0a6409e6-ec1a-4a40-bfff-5d2d4723a257,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
2,2023-05-09,718248,Strikeout,strikeout,True,595879,669456,Javier Báez,Shane Bieber,0,0,0,8792a5fd-2434-43df-94cf-e9e17f2c441e,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
3,2023-05-09,718248,Strikeout,strikeout,True,665155,669456,Nick Maton,Shane Bieber,0,0,1,015affaa-2a6a-45dc-92fa-f65443573c6a,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
4,2023-05-09,718248,Double,double,False,680757,547179,Steven Kwan,Michael Lorenzen,0,0,0,2afe65a2-1416-4909-854f-402a682e69af,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,,,,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,,0.21600000000000003,1.17,-7.35,0.34,,0.26,94.3,90.8,84.7,,0.211,0.242,0.6,0.667,0.186,103.0,112.0,110.0,82.0,108.0,100.0,0.12,0.011000000000000001,0.73,-4.26,93.7,82.3,0.333,0.293,,,,,,,
5,2023-05-09,718248,Single,single,False,642708,547179,Amed Rosario,Michael Lorenzen,0,0,1,1d42c7d1-6f3f-4dc8-885d-33b018c96847,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,,,,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,,0.21600000000000003,1.17,-7.35,0.34,,0.26,94.3,90.8,84.7,,0.211,0.242,0.6,0.667,0.186,103.0,112.0,110.0,82.0,108.0,100.0,0.12,0.011000000000000001,0.73,-4.26,93.7,82.3,0.333,0.293,,,,,,,
6,2023-05-09,718248,Sac Fly,sac_fly,True,608070,547179,José Ramírez,Michael Lorenzen,1,0,1,dd6cff7a-7cdc-4c9d-bdfe-8ac4a1d34924,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,,,,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,,0.21600000000000003,1.17,-7.35,0.34,,0.26,94.3,90.8,84.7,,0.211,0.242,0.6,0.667,0.186,103.0,112.0,110.0,82.0,108.0,100.0,0.12,0.011000000000000001,0.73,-4.26,93.7,82.3,0.333,0.293,,,,,,,
7,2023-05-09,718248,Flyout,field_out,True,647304,547179,Josh Naylor,Michael Lorenzen,0,0,0,104736c6-832d-4cb8-98db-82d5f482b082,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,,,,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,,0.21600000000000003,1.17,-7.35,0.34,,0.26,94.3,90.8,84.7,,0.211,0.242,0.6,0.667,0.186,103.0,112.0,110.0,82.0,108.0,100.0,0.12,0.011000000000000001,0.73,-4.26,93.7,82.3,0.333,0.293,,,,,,,
8,2023-05-09,718248,Lineout,field_out,True,605137,547179,Josh Bell,Michael Lorenzen,0,0,0,3f2a5900-68e8-41ca-8095-3cbd70815b2b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,,,,89.0,75.0,71.0,0.34700000000000003,0.009000000000000001,0.297,,0.21600000000000003,1.17,-7.35,0.34,,0.26,94.3,90.8,84.7,,0.211,0.242,0.6,0.667,0.186,103.0,112.0,110.0,82.0,108.0,100.0,0.12,0.011000000000000001,0.73,-4.26,93.7,82.3,0.333,0.293,,,,,,,
9,2023-05-09,718248,Pop Out,field_out,True,679529,669456,Spencer Torkelson,Shane Bieber,1,0,0,81bcdd00-a0f7-4318-ba56-5d6346a49093,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
