,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,FO%,SL%,CU%,wFA/C,wFC/C,wFO/C,wSL/C,wCU/C,vFA,vFC,vFO,vSL,vCU,FF_ba,FC_ba,FS_ba,SL_ba,ST_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,CH_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-05-05,718302,Groundout,field_out,True,453568,673540,Charlie Blackmon,Kodai Senga,0,0,0,1f52231a-7b51-4c47-bcf7-a14015d01307,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
1,2023-05-05,718302,Strikeout,strikeout,True,595777,673540,Jurickson Profar,Kodai Senga,0,0,0,5965c292-d461-44bf-869b-9f898cb4b442,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
2,2023-05-05,718302,Walk,walk,False,592178,673540,Kris Bryant,Kodai Senga,0,0,0,b06ac7c1-bdc5-44d3-89f9-d6f3c7661d59,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
3,2023-05-05,718302,Walk,walk,False,543068,673540,C.J. Cron,Kodai Senga,0,0,1,feebe352-49f3-4c37-94ad-7e04990b09eb,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
4,2023-05-05,718302,Lineout,field_out,True,553869,673540,Elias Díaz,Kodai Senga,0,0,0,53219539-8932-4ffc-b159-2dc54390d43d,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
5,2023-05-05,718302,Strikeout,strikeout,True,607043,622608,Brandon Nimmo,Antonio Senzatela,0,0,0,bc61bef8-ce16-4f16-bb68-6aeb2782fb29,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,102.0,75.0,75.0,80.0,104.0,92.0,97.0,97.0,97.0,,,,0.433,,,0.275,0.017,-3.39,,,-1.95,0.51,94.4,,,85.7,78.8,0.25,,,0.286,,,87.1,61.0,112.0,85.0,73.0,101.0,94.0,0.11699999999999999,0.158,2.08,1.79,92.4,0.2,0.25,,,,,,
6,2023-05-05,718302,Flyout,field_out,True,516782,622608,Starling Marte,Antonio Senzatela,0,0,0,c6417371-528d-465b-8c52-436b1e24b84a,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,102.0,75.0,75.0,80.0,104.0,92.0,97.0,97.0,97.0,,,,0.433,,,0.275,0.017,-3.39,,,-1.95,0.51,94.4,,,85.7,78.8,0.25,,,0.286,,,87.1,61.0,112.0,85.0,73.0,101.0,94.0,0.11699999999999999,0.158,2.08,1.79,92.4,0.2,0.25,,,,,,
7,2023-05-05,718302,Strikeout,strikeout,True,596019,622608,Francisco Lindor,Antonio Senzatela,0,0,0,ffddeeb8-5c6c-441c-bc09-5edc846865bb,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,102.0,75.0,75.0,80.0,104.0,92.0,97.0,97.0,97.0,,,,0.433,,,0.275,0.017,-3.39,,,-1.95,0.51,94.4,,,85.7,78.8,0.25,,,0.286,,,87.1,61.0,112.0,85.0,73.0,101.0,94.0,0.11699999999999999,0.158,2.08,1.79,92.4,0.2,0.25,,,,,,
8,2023-05-05,718302,Flyout,field_out,True,641857,673540,Ryan McMahon,Kodai Senga,0,0,0,389cda5b-7c0f-4de1-9491-173c2860613b,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
9,2023-05-05,718302,Strikeout,strikeout,True,545341,673540,Randal Grichuk,Kodai Senga,0,0,0,34bd3786-4cd1-4c37-b477-b64192c106e3,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
10,2023-05-05,718302,Groundout,field_out,True,605612,673540,Harold Castro,Kodai Senga,0,0,0,a2ada047-e5df-4b06-9fa5-31742c59b8b4,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
11,2023-05-05,718302,Groundout,field_out,True,624413,622608,Pete Alonso,Antonio Senzatela,1,0,0,b0c6da82-70a5-45b3-9d56-123c4e8fbd4a,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,4.7,10.68,7.2,103.0,81.0,92.0,0.825,4.7,2.35,8.22,3.52,1.86,0.16699999999999998,0.45799999999999996,0.125,0.375,0.475,102.0,75.0,75.0,80.0,104.0,92.0,97.0,97.0,97.0,,,,0.433,,,0.275,0.017,-3.39,,,-1.95,0.51,94.4,,,85.7,78.8,0.25,,,0.286,,,87.1,61.0,112.0,85.0,73.0,101.0,94.0,0.11699999999999999,0.158,2.08,1.79,92.4,0.2,0.25,,,,,,
