,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,ST_ba,SL_ba,FF_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,FC_ba,CH_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-08-30,716781,Strikeout,strikeout,True,518934,686839,DJ LeMahieu,Brendan White,0,0,0,081d9c16-0b82-49c9-a311-b0fab785937a,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,52.0,69.0,71.0,0.069,0.327,0.009000000000000001,0.594,0.002,2.07,-2.97,1.67,-1.83,4.16,94.4,87.2,93.0,85.0,78.8,0.346,0.24,0.162,0.4,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-30,716781,Strikeout,strikeout,True,592450,686839,Aaron Judge,Brendan White,0,0,0,234f8701-ea0e-4012-9e2c-6e811c55e5b6,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,52.0,69.0,71.0,0.069,0.327,0.009000000000000001,0.594,0.002,2.07,-2.97,1.67,-1.83,4.16,94.4,87.2,93.0,85.0,78.8,0.346,0.24,0.162,0.4,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-30,716781,Walk,walk,False,650402,686839,Gleyber Torres,Brendan White,0,0,0,bcfa1e71-db33-4aec-b17a-4422cf9f0085,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,52.0,69.0,71.0,0.069,0.327,0.009000000000000001,0.594,0.002,2.07,-2.97,1.67,-1.83,4.16,94.4,87.2,93.0,85.0,78.8,0.346,0.24,0.162,0.4,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-30,716781,Single,single,False,519317,686839,Giancarlo Stanton,Brendan White,1,0,1,29ca9eba-1f2e-4853-acf8-dec03690d640,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,52.0,69.0,71.0,0.069,0.327,0.009000000000000001,0.594,0.002,2.07,-2.97,1.67,-1.83,4.16,94.4,87.2,93.0,85.0,78.8,0.346,0.24,0.162,0.4,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-30,716781,Hit By Pitch,hit_by_pitch,False,683011,686839,Anthony Volpe,Brendan White,1,0,1,639a1b84-34a9-485a-9dc8-6d63c5f2e282,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,52.0,69.0,71.0,0.069,0.327,0.009000000000000001,0.594,0.002,2.07,-2.97,1.67,-1.83,4.16,94.4,87.2,93.0,85.0,78.8,0.346,0.24,0.162,0.4,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-30,716781,Single,single,False,664056,686839,Harrison Bader,Brendan White,0,0,1,1dc0cc6a-7699-4229-b0e9-465badae43bb,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,52.0,69.0,71.0,0.069,0.327,0.009000000000000001,0.594,0.002,2.07,-2.97,1.67,-1.83,4.16,94.4,87.2,93.0,85.0,78.8,0.346,0.24,0.162,0.4,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-08-30,716781,Hit By Pitch,hit_by_pitch,False,677592,686839,Everson Pereira,Brendan White,0,0,1,a5905841-5b9e-428b-bd44-f29eead1df3e,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,52.0,69.0,71.0,0.069,0.327,0.009000000000000001,0.594,0.002,2.07,-2.97,1.67,-1.83,4.16,94.4,87.2,93.0,85.0,78.8,0.346,0.24,0.162,0.4,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-30,716781,Pop Out,field_out,True,672724,666214,Oswald Peraza,Joey Wentz,0,0,0,ef654663-3dab-413e-b470-b827effff843,666214.0,joeywentz,Wentz,Left,Joey Wentz,6.9,5.77,105.2,100.0,89.0,95.0,0.7659999999999999,8.35,4.0,11.16,2.13,0.84,0.228,0.418,0.147,0.35700000000000004,0.424,80.0,100.0,92.0,,,,,,,,,,,0.41600000000000004,,,0.158,-2.53,,,,-0.86,93.4,,,,77.5,,,0.374,,85.0,95.0,101.0,98.0,102.0,106.0,105.0,91.0,97.0,93.0,0.251,0.175,-0.57,-0.22,86.0,0.271,0.189,0.247,,,,,,
8,2023-08-30,716781,Groundout,field_out,True,668731,543037,Akil Baddoo,Gerrit Cole,0,0,0,20236e88-ceda-4d69-8895-8d0693be381e,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,,,,0.53,,0.20800000000000002,,1.66,,,1.69,,96.7,,,89.1,,,0.185,0.201,,89.1,72.0,100.0,96.0,,,,107.0,103.0,102.0,0.07,0.071,0.61,-0.54,92.7,0.271,0.235,0.215,114.0,103.0,113.0,0.121,0.94,82.9
9,2023-08-30,716781,Flyout,field_out,True,682985,543037,Riley Greene,Gerrit Cole,1,1,0,dcc21c90-c6c2-4413-88a5-0b7654a81156,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,125.0,104.0,108.0,,,,136.0,105.0,114.0,,,,,0.53,,0.20800000000000002,,1.66,,,1.69,,96.7,,,89.1,,,0.185,0.201,,89.1,72.0,100.0,96.0,,,,107.0,103.0,102.0,0.07,0.071,0.61,-0.54,92.7,0.271,0.235,0.215,114.0,103.0,113.0,0.121,0.94,82.9
