,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SL_ba,FS_ba,CU_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba
0,2023-08-02,717161,Flyout,field_out,True,680776,669302,Jarren Duran,Logan Gilbert,0,0,0,e42104f1-f853-40b4-ada2-4e51d199f992,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
1,2023-08-02,717161,Walk,walk,False,657077,669302,Alex Verdugo,Logan Gilbert,1,0,0,23fb2336-acac-4275-a50f-bc74511af1af,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
2,2023-08-02,717161,Strikeout,strikeout,True,807799,669302,Masataka Yoshida,Logan Gilbert,0,0,0,a3c5ce1f-f4e3-4148-bd8e-442afbd01207,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
3,2023-08-02,717161,Flyout,field_out,True,646240,669302,Rafael Devers,Logan Gilbert,0,0,0,0e5a9a23-0149-4f06-8c47-4c62eeb4af1f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
4,2023-08-02,717161,Lineout,field_out,True,641487,676710,J.P. Crawford,Kutter Crawford,0,0,0,a36f7c2e-9845-4587-a7f3-a8ecdfc15c3e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
5,2023-08-02,717161,Flyout,field_out,True,677594,676710,Julio Rodríguez,Kutter Crawford,0,0,0,8f381d7b-7c6a-47f2-adf0-0ea264aefbbe,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
6,2023-08-02,717161,Strikeout,strikeout,True,553993,676710,Eugenio Suárez,Kutter Crawford,0,0,0,8ea3354b-e449-4f34-9078-60a8c767e299,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
7,2023-08-02,717161,Strikeout,strikeout,True,594807,669302,Adam Duvall,Logan Gilbert,0,0,0,b7427591-ead4-46e3-a59c-90b9efae12fe,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
8,2023-08-02,717161,Flyout,field_out,True,671213,669302,Triston Casas,Logan Gilbert,0,0,0,9660437b-b47f-4ca3-b9ce-6568284894ab,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
9,2023-08-02,717161,Lineout,field_out,True,624414,669302,Christian Arroyo,Logan Gilbert,1,0,0,7a599a59-2aaa-46ff-af9a-b2c67c7ee831,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
10,2023-08-02,717161,Groundout,field_out,True,663728,676710,Cal Raleigh,Kutter Crawford,1,1,0,38d280c5-0ae3-49de-abda-680a8d09487a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
11,2023-08-02,717161,Strikeout,strikeout,True,664034,676710,Ty France,Kutter Crawford,0,0,0,90b61c14-8259-4d2f-af71-ec951dc8c498,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
12,2023-08-02,717161,Groundout,field_out,True,606192,676710,Teoscar Hernández,Kutter Crawford,1,0,0,f422a2d1-19b3-486f-983f-5199c581f0ab,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
13,2023-08-02,717161,Walk,walk,False,657136,669302,Connor Wong,Logan Gilbert,1,0,0,4b7985df-b674-42c2-8647-46e3073dbe94,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
14,2023-08-02,717161,Flyout,field_out,True,644374,669302,Yu Chang,Logan Gilbert,0,0,0,689d62fe-b1b3-45c2-9e44-e08b51a02a58,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
15,2023-08-02,717161,Home Run,home_run,False,680776,669302,Jarren Duran,Logan Gilbert,1,0,1,453164b3-d3ae-4157-a776-bd770b166f0d,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
16,2023-08-02,717161,Single,single,False,657077,669302,Alex Verdugo,Logan Gilbert,1,0,0,b7261182-c938-4177-bce5-d091180f305f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
17,2023-08-02,717161,Lineout,field_out,True,807799,669302,Masataka Yoshida,Logan Gilbert,0,0,0,8a444a6b-3a67-4b64-a1d1-d6c6e70f8edd,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
18,2023-08-02,717161,Groundout,field_out,True,646240,669302,Rafael Devers,Logan Gilbert,0,0,0,672053e9-98a3-453d-bb1b-0446c07e9afa,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,
19,2023-08-02,717161,Flyout,field_out,True,686527,676710,Dominic Canzone,Kutter Crawford,0,0,0,30b114fd-71d9-4372-afbb-9b154495118f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
20,2023-08-02,717161,Single,single,False,608596,676710,Tom Murphy,Kutter Crawford,0,0,0,8d6b2139-63ba-4448-926d-01ec69668b9a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
21,2023-08-02,717161,Flyout,field_out,True,664238,676710,Dylan Moore,Kutter Crawford,1,0,0,f64902c7-f6e7-4917-9b89-8b400831b2ac,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,,,,113.0,110.0,113.0,92.0,101.0,103.0,88.0,95.0,103.0,,0.391,0.077,0.132,0.11900000000000001,1.44,-0.82,,1.5,-1.47,93.6,82.4,,82.5,79.4,0.163,0.167,0.214,0.34,,108.0,94.0,95.0,0.281,0.35,88.6,0.289,0.15,,,,,,,
