,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,SV_ba
0,2023-08-07,717086,Strikeout,strikeout,True,595777,642547,Jurickson Profar,Freddy Peralta,0,0,0,40cb2d55-1098-41ea-bb27-efd22be7af13,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,
1,2023-08-07,717086,Home Run,home_run,False,678662,642547,Ezequiel Tovar,Freddy Peralta,1,0,0,e9f46858-06fa-487f-9b1b-873f7c731a27,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,
2,2023-08-07,717086,Strikeout,strikeout,True,641857,642547,Ryan McMahon,Freddy Peralta,0,0,0,813c82d0-55c6-4526-8332-658c19720fd7,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,
3,2023-08-07,717086,Groundout,field_out,True,663898,642547,Brendan Rodgers,Freddy Peralta,1,0,0,dac8c85d-c536-460c-a5ab-da500870ddd6,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,
4,2023-08-07,717086,Walk,walk,False,592885,663567,Christian Yelich,Peter Lambert,0,0,0,830d43b4-1f66-4bbf-9aae-ca10fa5d5451,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.304,0.267,0.235,0.308,,,,,,,,,,,,,,,
5,2023-08-07,717086,Groundout,field_out,True,661388,663567,William Contreras,Peter Lambert,0,0,1,5d093d41-7fc0-46dd-8461-67d9a0f0c11c,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.304,0.267,0.235,0.308,,,,,,,,,,,,,,,
6,2023-08-07,717086,Flyout,field_out,True,467793,663567,Carlos Santana,Peter Lambert,0,0,1,6c68cb7a-da26-47c4-9625-94048869be98,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.304,0.267,0.235,0.308,,,,,,,,,,,,,,,
7,2023-08-07,717086,Hit By Pitch,hit_by_pitch,False,686217,663567,Sal Frelick,Peter Lambert,0,0,0,c5c1b03d-d8b2-41d0-9e52-a2f5af3b843f,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.304,0.267,0.235,0.308,,,,,,,,,,,,,,,
8,2023-08-07,717086,Pop Out,field_out,True,592192,663567,Mark Canha,Peter Lambert,0,0,0,77b1de8a-6219-4989-8b1c-22bc8d6161b3,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,86.2,86.0,98.0,92.0,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,0.446,0.32299999999999995,0.032,0.2,-0.78,-1.15,1.04,-1.74,93.2,86.2,78.0,0.271,0.304,0.267,0.235,0.308,,,,,,,,,,,,,,,
9,2023-08-07,717086,Strikeout,strikeout,True,553869,642547,Elias Díaz,Freddy Peralta,0,0,0,7376c5d4-559e-4dfd-8abd-c097f049b557,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,
