,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FF_ba,CH_ba,SI_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-22,718074,Flyout,field_out,True,605141,450203,Mookie Betts,Charlie Morton,0,0,0,4ed7ad4d-4b5b-4ed9-96ed-e4c6a2636d77,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
1,2023-05-22,718074,Strikeout,strikeout,True,518692,450203,Freddie Freeman,Charlie Morton,0,0,0,4e6fdd46-4989-4e94-a2ad-d1098b86ad56,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
2,2023-05-22,718074,Groundout,field_out,True,669257,450203,Will Smith,Charlie Morton,0,0,0,075ae137-0583-4a01-80df-53d197db3eda,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,,,,,
3,2023-05-22,718074,Double,double,False,660670,694813,Ronald Acuña Jr.,Gavin Stone,1,0,0,701dff06-094f-4d5b-8956-9ab42fc8e5f0,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.004,0.342,-5.4,-4.42,1.55,0.26,-0.55,94.0,90.5,94.6,79.5,,0.552,0.24,0.182,0.409,105.0,106.0,98.0,0.064,-2.44,85.8,0.385,,,,,,,,
4,2023-05-22,718074,Groundout,field_out,True,621566,694813,Matt Olson,Gavin Stone,0,0,1,134d3dcb-8990-4978-b16e-616be85d2a42,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.004,0.342,-5.4,-4.42,1.55,0.26,-0.55,94.0,90.5,94.6,79.5,,0.552,0.24,0.182,0.409,105.0,106.0,98.0,0.064,-2.44,85.8,0.385,,,,,,,,
5,2023-05-22,718074,Single,single,False,669221,694813,Sean Murphy,Gavin Stone,0,0,1,142d6000-ae52-4882-9d53-e124f9090a10,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.004,0.342,-5.4,-4.42,1.55,0.26,-0.55,94.0,90.5,94.6,79.5,,0.552,0.24,0.182,0.409,105.0,106.0,98.0,0.064,-2.44,85.8,0.385,,,,,,,,
6,2023-05-22,718074,Walk,walk,False,663586,694813,Austin Riley,Gavin Stone,1,0,1,5c556d36-1b52-4f51-8353-928a84ab6b95,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.004,0.342,-5.4,-4.42,1.55,0.26,-0.55,94.0,90.5,94.6,79.5,,0.552,0.24,0.182,0.409,105.0,106.0,98.0,0.064,-2.44,85.8,0.385,,,,,,,,
7,2023-05-22,718074,Home Run,home_run,False,592696,694813,Eddie Rosario,Gavin Stone,0,0,1,ce6a221e-dcd8-4346-9d88-637d47775e3d,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.004,0.342,-5.4,-4.42,1.55,0.26,-0.55,94.0,90.5,94.6,79.5,,0.552,0.24,0.182,0.409,105.0,106.0,98.0,0.064,-2.44,85.8,0.385,,,,,,,,
8,2023-05-22,718074,Flyout,field_out,True,645277,694813,Ozzie Albies,Gavin Stone,0,0,0,354bdb41-c266-4cad-9649-72c4dfda5fe9,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.004,0.342,-5.4,-4.42,1.55,0.26,-0.55,94.0,90.5,94.6,79.5,,0.552,0.24,0.182,0.409,105.0,106.0,98.0,0.064,-2.44,85.8,0.385,,,,,,,,
9,2023-05-22,718074,Walk,walk,False,542303,694813,Marcell Ozuna,Gavin Stone,1,0,0,ebdb8d51-38ad-4cf7-a1d0-91cbb2a62a34,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.004,0.342,-5.4,-4.42,1.55,0.26,-0.55,94.0,90.5,94.6,79.5,,0.552,0.24,0.182,0.409,105.0,106.0,98.0,0.064,-2.44,85.8,0.385,,,,,,,,
