,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,CH%,wFC/C,wSI/C,wKC/C,wCH/C,vFC,vSI,vKC,CU_ba,FC_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
10,2023-08-03,717150,Single,single,False,624428,592332,Adam Frazier,Kevin Gausman,1,0,1,8326532d-7bed-4ed8-9749-2a3d30e863cf,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-03,717150,Single,single,False,669720,592332,Austin Hays,Kevin Gausman,1,1,1,fdf90eb7-ab19-497e-9a96-02f6928c5ed6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-03,717150,Walk,walk,False,602104,592332,Ramón Urías,Kevin Gausman,0,0,1,cc2ec32d-b6aa-4b10-83b0-6741dbb98292,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-03,717150,Strikeout,strikeout,True,663630,592332,Ryan McKenna,Kevin Gausman,0,0,0,39c07e2c-a221-4157-a2ae-08f6e23d74a8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-03,717150,Single,single,True,668939,592332,Adley Rutschman,Kevin Gausman,1,0,1,5f61db50-0f1e-4ad2-824d-d637d12a0616,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-03,717150,Strikeout,strikeout,True,672386,656427,Alejandro Kirk,Jack Flaherty,0,0,0,ef027471-569b-444d-acb6-b6513c3bc4de,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
16,2023-08-03,717150,Groundout,field_out,True,662139,656427,Daulton Varsho,Jack Flaherty,0,0,0,7f48c83a-ac83-47b1-b522-162bfbcbaf4e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
17,2023-08-03,717150,Strikeout,strikeout,True,657557,656427,Paul DeJong,Jack Flaherty,0,0,0,928f6785-c1c4-43f6-9f22-f4c98b15efd4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
18,2023-08-03,717150,Groundout,field_out,True,683002,592332,Gunnar Henderson,Kevin Gausman,1,0,0,a827489e-dabd-4dd5-9dcb-a5e762e480dd,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-03,717150,Flyout,field_out,True,623993,592332,Anthony Santander,Kevin Gausman,1,0,0,f553bd39-0886-4cc7-b086-d5ca6ae935d8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-03,717150,Strikeout,strikeout,True,656811,592332,Ryan O'Hearn,Kevin Gausman,0,0,0,d7135cdc-b444-426a-b80c-6aaa460981fd,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-03,717150,Strikeout,strikeout,True,595281,656427,Kevin Kiermaier,Jack Flaherty,0,0,0,c9c99e62-f3ed-42a5-90cf-5d37ccc2c66a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
22,2023-08-03,717150,Lineout,field_out,True,593160,656427,Whit Merrifield,Jack Flaherty,1,0,0,840cda4f-d7f9-4ed5-aad4-c07e612039c9,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
23,2023-08-03,717150,Pop Out,field_out,True,474832,656427,Brandon Belt,Jack Flaherty,0,0,0,fc9dadc0-3676-4021-8eeb-9deb1c823356,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
24,2023-08-03,717150,Single,single,False,663624,592332,Ryan Mountcastle,Kevin Gausman,1,1,0,bf43db83-75c1-4f13-bb7a-41b47b273a9c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-03,717150,Lineout,field_out,True,624428,592332,Adam Frazier,Kevin Gausman,0,0,0,a5089193-70d2-4226-adb2-d63d6ce402cf,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-03,717150,Single,single,False,669720,592332,Austin Hays,Kevin Gausman,0,0,1,5958b649-8e25-45bb-a788-4789f9762b39,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-03,717150,Walk,walk,False,602104,592332,Ramón Urías,Kevin Gausman,1,0,1,f508f288-3e0e-4f1f-92be-0e9451133bbe,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-03,717150,Strikeout,strikeout,True,663630,592332,Ryan McKenna,Kevin Gausman,0,0,0,193ffcc5-4376-429d-8131-c35ed93222a2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-03,717150,Groundout,field_out,True,668939,592332,Adley Rutschman,Kevin Gausman,0,0,0,02b3ffb0-d875-4e40-9bfd-262ca3fab6c6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-03,717150,Strikeout,strikeout,True,665489,656427,Vladimir Guerrero Jr.,Jack Flaherty,0,0,0,b39c9958-5253-4bd5-b499-00f84cb4d864,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
31,2023-08-03,717150,Lineout,field_out,True,543807,656427,George Springer,Jack Flaherty,0,0,0,c3cc8039-5372-4176-b39b-f8856f055183,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
32,2023-08-03,717150,Flyout,field_out,True,656305,656427,Matt Chapman,Jack Flaherty,0,0,0,c45a1bc4-b6ab-4c7a-ad59-91e11ee48202,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,4.99,5.06,144.1,99.0,95.0,100.0,0.755,9.23,4.12,10.1,1.06,1.34,0.24600000000000002,0.45899999999999996,0.132,0.307,0.39799999999999996,98.0,99.0,98.0,98.0,101.0,102.0,,,,0.41700000000000004,,0.24600000000000002,-0.44,,-1.15,93.1,,84.2,0.29,,0.339,85.3,68.0,89.0,84.0,75.0,82.0,71.0,93.0,102.0,108.0,92.0,98.0,101.0,0.02,0.091,0.19399999999999998,0.033,-1.05,-2.28,0.23,0.86,88.7,90.1,76.2,0.204,0.318,0.154,0.333,,,,,,,
33,2023-08-03,717150,Single,single,False,683002,592332,Gunnar Henderson,Kevin Gausman,0,0,0,4e6ebef7-9cbc-4bf0-8c82-805b96f95297,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-03,717150,Strikeout,strikeout,True,623993,592332,Anthony Santander,Kevin Gausman,0,0,0,5de2fa2b-4dd1-48cc-9c66-d53b8a90b47e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-03,717150,Single,single,False,656811,592332,Ryan O'Hearn,Kevin Gausman,1,0,1,c24f234c-a05f-4061-96dc-72e6c51b1bb0,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-03,717150,Sac Fly,sac_fly,True,663624,670102,Ryan Mountcastle,Bowden Francis,0,0,1,0f4a5726-75f2-49c6-abfd-9c0d66e554c0,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,109.0,104.0,106.0,98.0,89.0,95.0,,,,0.516,,0.145,2.17,,1.43,94.4,,85.0,0.197,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,0.154,,,,96.0,104.0,112.0,0.34,1.68,74.3,
37,2023-08-03,717150,Single,single,False,624428,670102,Adam Frazier,Bowden Francis,0,0,1,4f5ae97a-5ac7-4f1d-a3a9-35d3dee29288,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,1.73,3.69,36.1,102.0,103.0,106.0,0.794,8.67,1.98,5.45,1.24,0.7,0.272,0.402,0.109,0.348,0.455,109.0,104.0,106.0,98.0,89.0,95.0,,,,0.516,,0.145,2.17,,1.43,94.4,,85.0,0.197,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,0.154,,,,96.0,104.0,112.0,0.34,1.68,74.3,
