,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CH_ba,SI_ba,FF_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,FC%,SL%,wFC/C,wSL/C,vFC,vSL,ST_ba,SL_ba,FC_ba,Stf+ FC,Loc+ FC,Pit+ FC,EP%,wEP/C,vEP,KC%,wKC/C,vKC
10,2023-08-04,717141,Strikeout,strikeout,True,543228,608331,Yan Gomes,Max Fried,0,0,0,bb284401-66c7-472c-8584-166a192bfcf7,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
11,2023-08-04,717141,Groundout,field_out,True,673548,608331,Seiya Suzuki,Max Fried,0,0,0,e9e89a44-6d2d-49c9-8be5-bc72efec9d03,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
12,2023-08-04,717141,Flyout,field_out,True,592696,543294,Eddie Rosario,Kyle Hendricks,0,0,0,14798db2-5f62-465b-ad49-0538b2a28849,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
13,2023-08-04,717141,Groundout,field_out,True,606115,543294,Orlando Arcia,Kyle Hendricks,0,0,0,00a2d3c0-b707-4eef-8eaa-0ffacbdba085,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
14,2023-08-04,717141,Lineout,field_out,True,671739,543294,Michael Harris II,Kyle Hendricks,1,0,0,61377874-922b-42d1-976a-e5b007cbd115,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
15,2023-08-04,717141,Strikeout,strikeout,True,600869,608331,Jeimer Candelario,Max Fried,0,0,0,caf8dc56-1a1d-45ee-8a95-045a55dbff2d,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
16,2023-08-04,717141,Strikeout,strikeout,True,621550,608331,Patrick Wisdom,Max Fried,0,0,0,6d04df62-daee-4608-9ec1-45e1ae9d35b9,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
17,2023-08-04,717141,Strikeout,strikeout,True,665804,608331,Miguel Amaya,Max Fried,0,0,0,4f78991f-ab8f-4fa8-bcde-bfdd3da1ee94,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
18,2023-08-04,717141,Single,single,False,660670,543294,Ronald Acuña Jr.,Kyle Hendricks,0,0,0,74484d43-5a03-4920-9237-dd6efbd6c3d6,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
19,2023-08-04,717141,Double,double,False,645277,543294,Ozzie Albies,Kyle Hendricks,1,0,1,9a948868-b03e-4f1b-b117-6a7c363c4003,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
20,2023-08-04,717141,Groundout,field_out,True,663586,543294,Austin Riley,Kyle Hendricks,0,0,1,0d954f44-0fdd-4cb8-b99a-22d65af0a914,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
21,2023-08-04,717141,Double,double,False,621566,543294,Matt Olson,Kyle Hendricks,1,1,1,6dec0d35-1580-418d-bb4a-256181aa2bad,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
22,2023-08-04,717141,Home Run,home_run,False,669221,543294,Sean Murphy,Kyle Hendricks,0,0,1,79145373-461f-4862-8504-481f24b8ad37,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
23,2023-08-04,717141,Home Run,home_run,False,542303,543294,Marcell Ozuna,Kyle Hendricks,0,0,0,4e2a75f1-fc04-445d-a6f3-7bd95571900b,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
24,2023-08-04,717141,Strikeout,strikeout,True,592696,543294,Eddie Rosario,Kyle Hendricks,0,0,0,9e5b3114-07c2-4f18-ae45-598789612095,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
25,2023-08-04,717141,Double,double,False,606115,543294,Orlando Arcia,Kyle Hendricks,0,0,0,36124a29-7664-4efe-8aa2-f7e0cec86ce1,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
26,2023-08-04,717141,Single,single,False,671739,543294,Michael Harris II,Kyle Hendricks,0,0,1,a2916d6a-bd66-4f9a-9195-b1dd783d61f8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
27,2023-08-04,717141,Triple,triple,False,660670,543294,Ronald Acuña Jr.,Kyle Hendricks,0,0,1,d2f5427a-2513-4d26-9955-233645a067e5,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
28,2023-08-04,717141,Lineout,field_out,True,645277,543294,Ozzie Albies,Kyle Hendricks,1,0,0,08123ba2-1952-4212-a441-da1694f247a1,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,
29,2023-08-04,717141,Groundout,field_out,True,663611,608331,Nick Madrigal,Max Fried,0,0,0,d68f951e-3881-48b1-b7b0-60052c0c729f,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
30,2023-08-04,717141,Strikeout,strikeout,True,621020,608331,Dansby Swanson,Max Fried,0,0,0,33cc8618-1c36-4a56-bd55-96b0301ee30b,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
31,2023-08-04,717141,Groundout,field_out,True,664023,608331,Ian Happ,Max Fried,0,0,0,1276c73f-e760-4fcd-b8f5-9e08a32da040,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
32,2023-08-04,717141,Flyout,field_out,True,663586,669713,Austin Riley,Hayden Wesneski,1,0,0,dad9ab59-9151-4456-83d0-dd582a6977ee,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,0.18899999999999997,0.29600000000000004,,0.049,-1.9,-0.38,,0.65,94.3,92.9,,0.188,0.273,0.327,,123.0,98.0,110.0,0.1,0.366,-0.42,1.49,88.8,82.0,0.14,,0.308,100.0,98.0,104.0,,,,,,
33,2023-08-04,717141,Strikeout,strikeout,True,621566,669713,Matt Olson,Hayden Wesneski,0,0,0,0a6e6e23-ae02-4363-b88a-c107258284e9,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,0.18899999999999997,0.29600000000000004,,0.049,-1.9,-0.38,,0.65,94.3,92.9,,0.188,0.273,0.327,,123.0,98.0,110.0,0.1,0.366,-0.42,1.49,88.8,82.0,0.14,,0.308,100.0,98.0,104.0,,,,,,
34,2023-08-04,717141,Flyout,field_out,True,669221,669713,Sean Murphy,Hayden Wesneski,0,0,0,45438b97-bc81-4e44-8ae8-8087d80c8d55,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,,,,80.0,105.0,94.0,92.0,96.0,91.0,0.18899999999999997,0.29600000000000004,,0.049,-1.9,-0.38,,0.65,94.3,92.9,,0.188,0.273,0.327,,123.0,98.0,110.0,0.1,0.366,-0.42,1.49,88.8,82.0,0.14,,0.308,100.0,98.0,104.0,,,,,,
35,2023-08-04,717141,Single,single,False,641355,608331,Cody Bellinger,Max Fried,1,1,0,fc9f8186-7582-46ae-b799-fba83a11d72e,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
36,2023-08-04,717141,Grounded Into DP,grounded_into_double_play,True,543228,608331,Yan Gomes,Max Fried,0,0,1,2977b4d8-e53a-4573-9ea5-e72400274bb3,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
37,2023-08-04,717141,Strikeout,strikeout,True,673548,608331,Seiya Suzuki,Max Fried,0,0,0,1bcb50ec-79aa-4132-8a0c-43c1e9dcae13,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,114.0,98.0,106.0,90.0,98.0,99.0,79.0,98.0,88.0,0.11699999999999999,0.332,0.231,0.165,0.71,-0.71,2.64,1.75,94.0,93.5,74.2,0.232,0.302,0.291,0.109,105.0,98.0,105.0,0.044000000000000004,0.11,1.44,-0.19,87.5,83.6,0.154,0.4,0.091,,,,,,,,,
