,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,KC%,wSL/C,wKC/C,vSL,vKC,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
11,2023-07-21,717326,Flyout,field_out,True,573262,663623,Mike Yastrzemski,Jake Irvin,0,0,0,c17570dd-b586-4de1-9016-c5902f6cf060,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-21,717326,Lineout,field_out,True,672275,663623,Patrick Bailey,Jake Irvin,1,0,0,48bc42b0-8c36-4149-abb6-56fbef974baf,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-21,717326,Strikeout,strikeout,True,666165,663623,Blake Sabol,Jake Irvin,0,0,0,b07eae89-5320-46ba-a0d1-6dd398d3feff,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-21,717326,Lineout,field_out,True,671277,622072,Luis García Jr.,Alex Wood,0,0,0,5f6bdc25-f6e8-49ca-960d-c3f655c92a7d,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
15,2023-07-21,717326,Strikeout,strikeout,True,669743,622072,Alex Call,Alex Wood,0,0,0,d997609d-b916-4b93-ac18-6272faf6d569,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
16,2023-07-21,717326,Home Run,home_run,False,682928,622072,CJ Abrams,Alex Wood,0,0,0,87fa35dc-d6b6-43ca-b45b-25cf96855afc,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
17,2023-07-21,717326,Flyout,field_out,True,657041,622072,Lane Thomas,Alex Wood,0,0,0,7e02e755-ee65-4718-bd17-fe21f1400338,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
18,2023-07-21,717326,Walk,walk,False,689172,663623,Brett Wisely,Jake Irvin,1,0,0,61ed05f0-a24d-4bfb-b51a-2578cc87d86e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-21,717326,Grounded Into DP,grounded_into_double_play,True,669477,663623,Casey Schmitt,Jake Irvin,0,0,1,a8456302-be6f-4ad6-bca6-e5a6f85e8923,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-21,717326,Single,single,False,664774,663623,LaMonte Wade Jr.,Jake Irvin,0,0,0,6703c679-9722-45b4-a14c-e37058103f16,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-21,717326,Home Run,home_run,False,592626,663623,Joc Pederson,Jake Irvin,0,0,1,386c0c27-b0f7-41cf-a3cc-47a659725a2d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-21,717326,Groundout,field_out,True,605204,663623,J.D. Davis,Jake Irvin,1,0,0,7e4f6762-440a-4cca-916c-bbc01a9ab224,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-21,717326,Pop Out,field_out,True,600869,622072,Jeimer Candelario,Alex Wood,1,0,0,4c5a05a7-747d-42b1-af65-b70d322b807c,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
24,2023-07-21,717326,Pop Out,field_out,True,608841,622072,Joey Meneses,Alex Wood,1,0,0,309dc182-07ca-4d70-a2ec-5249bda50c4c,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
25,2023-07-21,717326,Groundout,field_out,True,660688,622072,Keibert Ruiz,Alex Wood,1,0,0,b7da07b6-feb2-4b7d-9216-bfc4f8d24c8b,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
26,2023-07-21,717326,Groundout,field_out,True,624424,663623,Michael Conforto,Jake Irvin,1,0,0,675928e5-e869-403c-bec1-2f718983f876,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-21,717326,Strikeout,strikeout,True,573262,663623,Mike Yastrzemski,Jake Irvin,0,0,0,4083e310-203c-488e-8698-e9d88f366825,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-21,717326,Strikeout,strikeout,True,672275,663623,Patrick Bailey,Jake Irvin,0,0,0,e1831182-776f-49e1-b215-1c05f85b8cbd,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-21,717326,Hit By Pitch,hit_by_pitch,False,656448,622072,Stone Garrett,Alex Wood,1,0,0,00b0311f-ca60-480a-a54a-13b2c1f71fa0,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
30,2023-07-21,717326,Double,double,False,656308,622072,Michael Chavis,Alex Wood,0,0,1,544084da-7df5-4fde-88d5-fa975ed42225,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
31,2023-07-21,717326,Groundout,field_out,True,671277,622072,Luis García Jr.,Alex Wood,0,0,1,a1bcae6b-e904-4b64-9b52-6fb8b3c55d46,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
32,2023-07-21,717326,Pop Out,field_out,True,669743,622072,Alex Call,Alex Wood,0,0,1,fcb3eb38-40ab-48b3-90a2-53d02713cb15,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
33,2023-07-21,717326,Strikeout,strikeout,True,666165,663623,Blake Sabol,Jake Irvin,0,0,0,eee393d7-d219-4744-ba19-32bd6df7a4f2,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-21,717326,Flyout,field_out,True,689172,663623,Brett Wisely,Jake Irvin,0,0,0,183fcd07-9157-4894-a595-7bc2eed27056,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-21,717326,Pop Out,field_out,True,669477,663623,Casey Schmitt,Jake Irvin,1,0,0,6b5fa8cf-df68-43a7-91fc-96156e62b61f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-21,717326,Single,single,False,682928,622072,CJ Abrams,Alex Wood,1,0,0,342ebee3-21c9-4a31-b3e1-4b6228c70f15,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,,,,80.0,95.0,88.0,0.446,,,0.292,,0.12,,-0.33,,91.5,,0.234,,,0.273,110.0,93.0,95.0,0.261,0.001,-0.8,-5.8,82.4,83.6,0.288,,,,,,,,,,,,,,
37,2023-07-21,717326,Strikeout,strikeout,True,657041,676254,Lane Thomas,Ryan Walker,0,0,1,a54afe36-6bdc-4a92-83fe-8c3e249e0f02,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,139.0,42.0,53.0,,,,101.0,101.0,95.0,0.496,,0.001,,,0.41,-5.8,,,94.8,72.7,0.279,,,,128.0,100.0,113.0,0.503,,-0.84,,83.2,,0.248,,,,,,,,,,,,,,
38,2023-07-21,717326,Lineout,field_out,True,600869,676254,Jeimer Candelario,Ryan Walker,0,0,1,abfc9f08-9d92-455a-8827-e9245310d7f5,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,139.0,42.0,53.0,,,,101.0,101.0,95.0,0.496,,0.001,,,0.41,-5.8,,,94.8,72.7,0.279,,,,128.0,100.0,113.0,0.503,,-0.84,,83.2,,0.248,,,,,,,,,,,,,,
39,2023-07-21,717326,Double,double,False,608841,676254,Joey Meneses,Ryan Walker,0,0,1,d585e392-cc88-47ea-8714-e9c063b5c38e,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,139.0,42.0,53.0,,,,101.0,101.0,95.0,0.496,,0.001,,,0.41,-5.8,,,94.8,72.7,0.279,,,,128.0,100.0,113.0,0.503,,-0.84,,83.2,,0.248,,,,,,,,,,,,,,
40,2023-07-21,717326,Pop Out,field_out,True,660688,676254,Keibert Ruiz,Ryan Walker,1,0,0,4bc87d81-afae-4975-b5dc-3d93b4b036d2,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,139.0,42.0,53.0,,,,101.0,101.0,95.0,0.496,,0.001,,,0.41,-5.8,,,94.8,72.7,0.279,,,,128.0,100.0,113.0,0.503,,-0.84,,83.2,,0.248,,,,,,,,,,,,,,
