,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FF_ba,CH_ba,SI_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,KC%,wKC/C,vKC,ST_ba
0,2023-07-19,717340,Flyout,field_out,True,664983,450203,Jake McCarthy,Charlie Morton,1,0,0,945456f8-a2e1-40f6-bbc1-f1c246e83062,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,
1,2023-07-19,717340,Pop Out,field_out,True,606466,450203,Ketel Marte,Charlie Morton,1,1,0,a00c79c8-4a16-412f-9937-9ddffddbf679,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,
2,2023-07-19,717340,Strikeout,strikeout,True,682998,450203,Corbin Carroll,Charlie Morton,0,0,0,1a5508b9-88f3-4646-aea0-99734781c133,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,
3,2023-07-19,717340,Groundout,field_out,True,660670,669194,Ronald Acuña Jr.,Ryne Nelson,0,0,0,7e127e6a-2a09-47ff-9c00-0fbbbd2a72d0,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,101.0,111.0,105.0,,0.546,0.135,0.052000000000000005,0.133,-0.72,-1.72,,-2.44,-0.16,94.4,85.6,,76.4,0.429,0.308,0.203,,0.326,106.0,105.0,113.0,0.134,0.52,81.7,0.177,,,,
4,2023-07-19,717340,Groundout,field_out,True,645277,669194,Ozzie Albies,Ryne Nelson,0,0,0,bf31cbd6-8435-4e4a-8e3f-6128b0bf0788,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,101.0,111.0,105.0,,0.546,0.135,0.052000000000000005,0.133,-0.72,-1.72,,-2.44,-0.16,94.4,85.6,,76.4,0.429,0.308,0.203,,0.326,106.0,105.0,113.0,0.134,0.52,81.7,0.177,,,,
5,2023-07-19,717340,Strikeout,strikeout,True,663586,669194,Austin Riley,Ryne Nelson,0,0,0,a2d2ea76-89e4-4d46-aa2b-cecbd39d0a89,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,101.0,111.0,105.0,,0.546,0.135,0.052000000000000005,0.133,-0.72,-1.72,,-2.44,-0.16,94.4,85.6,,76.4,0.429,0.308,0.203,,0.326,106.0,105.0,113.0,0.134,0.52,81.7,0.177,,,,
6,2023-07-19,717340,Double,double,False,572233,450203,Christian Walker,Charlie Morton,0,0,0,97a802ae-c529-4cdf-affa-9ecd5d77c8d8,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,
7,2023-07-19,717340,Lineout,field_out,True,666971,450203,Lourdes Gurriel Jr.,Charlie Morton,0,0,0,d533bdd5-7128-475c-be40-9d03a9474344,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,
8,2023-07-19,717340,Strikeout,strikeout,True,446334,450203,Evan Longoria,Charlie Morton,0,0,0,929a121f-f214-4ae3-945e-7fe1f3f76535,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,
9,2023-07-19,717340,Double,double,False,672515,450203,Gabriel Moreno,Charlie Morton,1,0,1,3d875764-c3d1-41df-8d70-4229bbaf1fb2,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,
10,2023-07-19,717340,Lineout,field_out,True,605113,450203,Nick Ahmed,Charlie Morton,1,0,0,cd446e6f-d97d-42dd-b424-e4af5026c510,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,86.0,100.0,91.0,88.0,139.0,100.0,111.0,74.0,95.0,89.0,81.0,89.0,83.0,89.0,92.0,87.0,0.068,0.317,0.08,0.43200000000000005,0.10300000000000001,-1.26,0.25,-4.03,1.79,0.86,94.9,89.1,94.2,82.3,0.177,0.292,0.25,0.474,0.296,,,,,,,,,,,
11,2023-07-19,717340,Walk,walk,False,621566,669194,Matt Olson,Ryne Nelson,0,0,0,ff9b6696-5d8f-44d7-945d-f05015adbb17,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,101.0,111.0,105.0,,0.546,0.135,0.052000000000000005,0.133,-0.72,-1.72,,-2.44,-0.16,94.4,85.6,,76.4,0.429,0.308,0.203,,0.326,106.0,105.0,113.0,0.134,0.52,81.7,0.177,,,,
12,2023-07-19,717340,Grounded Into DP,grounded_into_double_play,True,669221,669194,Sean Murphy,Ryne Nelson,0,0,1,54bb0b4e-952d-4b61-af91-eea68870b2ee,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,101.0,111.0,105.0,,0.546,0.135,0.052000000000000005,0.133,-0.72,-1.72,,-2.44,-0.16,94.4,85.6,,76.4,0.429,0.308,0.203,,0.326,106.0,105.0,113.0,0.134,0.52,81.7,0.177,,,,
13,2023-07-19,717340,Home Run,home_run,False,542303,669194,Marcell Ozuna,Ryne Nelson,0,0,0,d704aede-ac97-4a97-869d-bd4e1003fdfa,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,101.0,111.0,105.0,,0.546,0.135,0.052000000000000005,0.133,-0.72,-1.72,,-2.44,-0.16,94.4,85.6,,76.4,0.429,0.308,0.203,,0.326,106.0,105.0,113.0,0.134,0.52,81.7,0.177,,,,
