,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,CU%,wFA/C,wFS/C,wCU/C,vFA,vFS,vCU,FF_ba,CU_ba,CH_ba,FS_ba,ST_ba
10,2023-06-08,717844,Single,single,False,682829,477132,Elly De La Cruz,Clayton Kershaw,0,0,0,abff3f39-f0cf-4fd1-9f31-407e60f6f6d4,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
11,2023-06-08,717844,Pop Out,field_out,True,668715,477132,Spencer Steer,Clayton Kershaw,0,0,0,5c2f1e17-fec2-4ec3-9ac9-10090ad18261,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
12,2023-06-08,717844,Flyout,field_out,True,663886,477132,Tyler Stephenson,Clayton Kershaw,0,0,1,b6920a08-8617-4144-bdda-a2ed675078fc,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
13,2023-06-08,717844,Groundout,field_out,True,686759,477132,TJ Hopkins,Clayton Kershaw,0,0,0,b248ba07-cbb8-4b54-b8f1-79ba8a8a0c8b,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
14,2023-06-08,717844,Hit By Pitch,hit_by_pitch,False,681546,668933,James Outman,Graham Ashcraft,0,0,0,b9d1466b-dd5e-477c-8c2e-5ce0e425a72e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-08,717844,Groundout,field_out,True,605131,668933,Austin Barnes,Graham Ashcraft,0,0,1,ff6110bf-34e5-4864-9bbf-5a56048d5059,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-08,717844,Hit By Pitch,hit_by_pitch,False,605141,668933,Mookie Betts,Graham Ashcraft,0,0,0,d0e6d1b1-0f4f-4496-8911-497774768d88,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-08,717844,Single,single,False,518692,668933,Freddie Freeman,Graham Ashcraft,0,0,1,67ee37db-9317-4c27-98ed-01daceeaca68,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-08,717844,Lineout,field_out,True,502110,668933,J.D. Martinez,Graham Ashcraft,1,0,0,51ea2999-d18a-47de-8aea-f88e872695f2,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-08,717844,Walk,walk,False,571970,668933,Max Muncy,Graham Ashcraft,1,0,1,0ef4f5ca-2658-4abe-960c-3150436b1514,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-08,717844,Single,single,False,444482,668933,David Peralta,Graham Ashcraft,0,0,1,67666cae-ed0e-454a-a751-d78a26ec0c34,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-08,717844,Flyout,field_out,True,678246,518585,Miguel Vargas,Fernando Cruz,0,0,0,81ca4316-8914-4972-9bd2-124272283d58,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,95.0,94.0,90.0,94.0,98.0,110.0,0.35100000000000003,0.358,,-0.18,2.89,,94.3,81.4,,0.3,,,0.094,
22,2023-06-08,717844,Strikeout,strikeout,True,676480,477132,Jose Barrero,Clayton Kershaw,0,0,0,b9a1e9b6-6022-4272-a370-409aed1ac580,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
23,2023-06-08,717844,Groundout,field_out,True,592200,477132,Curt Casali,Clayton Kershaw,0,0,0,755d2470-5e86-47f5-80ed-550a2d483ab9,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
24,2023-06-08,717844,Double,double,False,621028,477132,Kevin Newman,Clayton Kershaw,0,0,0,2f4f948b-d977-4bcd-8e19-60243ca3388d,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
25,2023-06-08,717844,Strikeout,strikeout,True,680574,477132,Matt McLain,Clayton Kershaw,0,0,0,6448a6b8-99b9-4c39-9075-6958a53329d3,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
26,2023-06-08,717844,Home Run,home_run,False,621035,518585,Chris Taylor,Fernando Cruz,0,0,0,c58abd90-8ccb-4ea6-adf5-320fc80000e1,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,95.0,94.0,90.0,94.0,98.0,110.0,0.35100000000000003,0.358,,-0.18,2.89,,94.3,81.4,,0.3,,,0.094,
27,2023-06-08,717844,Walk,walk,False,681546,518585,James Outman,Fernando Cruz,1,0,0,4ad285e2-9457-4568-9c3d-045720495bdb,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,95.0,94.0,90.0,94.0,98.0,110.0,0.35100000000000003,0.358,,-0.18,2.89,,94.3,81.4,,0.3,,,0.094,
28,2023-06-08,717844,Double,double,False,605131,518585,Austin Barnes,Fernando Cruz,0,0,1,baf13471-5553-42c7-88cb-a009008ca53d,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,95.0,94.0,90.0,94.0,98.0,110.0,0.35100000000000003,0.358,,-0.18,2.89,,94.3,81.4,,0.3,,,0.094,
29,2023-06-08,717844,Single,single,False,605141,518585,Mookie Betts,Fernando Cruz,0,0,1,f1539cd5-1849-4a8b-9ebd-a822006bc745,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,95.0,94.0,90.0,94.0,98.0,110.0,0.35100000000000003,0.358,,-0.18,2.89,,94.3,81.4,,0.3,,,0.094,
30,2023-06-08,717844,Sac Fly,sac_fly,True,518692,518585,Freddie Freeman,Fernando Cruz,1,0,1,cfe8cddc-871d-4ddf-810f-22de81b44d9b,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,95.0,94.0,90.0,94.0,98.0,110.0,0.35100000000000003,0.358,,-0.18,2.89,,94.3,81.4,,0.3,,,0.094,
31,2023-06-08,717844,Flyout,field_out,True,502110,518585,J.D. Martinez,Fernando Cruz,0,0,0,d4d1c884-d74f-4b7a-a1f9-3485b4ea72a9,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,95.0,94.0,90.0,94.0,98.0,110.0,0.35100000000000003,0.358,,-0.18,2.89,,94.3,81.4,,0.3,,,0.094,
32,2023-06-08,717844,Pop Out,field_out,True,571970,518585,Max Muncy,Fernando Cruz,0,0,0,ce03fa6a-50ed-4c3b-97ec-e0899fc84ee0,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,4.91,3.45,66.0,94.0,93.0,98.0,0.664,13.36,3.82,7.09,0.82,0.64,0.253,0.45299999999999996,0.16699999999999998,0.36,0.39299999999999996,84.1,110.0,83.0,96.0,95.0,82.0,93.0,87.0,91.0,92.0,0.004,0.24,0.045,0.001,-1.76,-3.09,2.96,5.63,87.9,93.8,83.3,0.39,0.125,,,,,,,,95.0,94.0,90.0,94.0,98.0,110.0,0.35100000000000003,0.358,,-0.18,2.89,,94.3,81.4,,0.3,,,0.094,
33,2023-06-08,717844,Flyout,field_out,True,663697,477132,Jonathan India,Clayton Kershaw,0,0,0,cd38f82f-59bf-4682-85bf-699c497f34c3,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
34,2023-06-08,717844,Strikeout,strikeout,True,682829,477132,Elly De La Cruz,Clayton Kershaw,0,0,0,18e7fc3e-8cbf-4876-bf1e-8cbca91604e7,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
35,2023-06-08,717844,Groundout,field_out,True,668715,477132,Spencer Steer,Clayton Kershaw,1,0,0,1250421f-aaf2-41d1-b30d-0f6c98381319,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,90.0,115.0,107.0,112.0,102.0,104.0,,,,0.002,,0.434,0.017,,14.84,2.06,-0.46,,90.9,86.5,,0.167,0.0,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,116.0,127.0,165.0,0.369,0.002,0.175,0.23,13.51,0.13,90.7,84.4,73.4,0.281,0.212,0.2,0.0,
36,2023-06-08,717844,Single,single,False,444482,622065,David Peralta,Alex Young,0,0,0,a367a048-0d9c-4003-b8f5-ce064da43454,622065.0,alexyoung,"Young, Al",Left,Alex Young,3.86,4.07,53.2,101.0,83.0,96.0,0.7040000000000001,8.39,3.35,8.89,1.68,1.44,0.212,0.485,0.17600000000000002,0.358,0.40700000000000003,85.7,70.0,100.0,88.0,,,,,,,0.364,,,0.359,,-0.61,,0.28,,90.5,,,,0.308,86.0,108.0,105.0,101.0,94.0,97.0,69.0,95.0,84.0,,,,0.032,,0.245,-4.44,,-0.08,91.4,,81.5,0.167,0.263,0.196,,
37,2023-06-08,717844,Strikeout,strikeout,True,678246,622065,Miguel Vargas,Alex Young,0,0,0,312f6fca-e199-4aa5-944b-698ace54656b,622065.0,alexyoung,"Young, Al",Left,Alex Young,3.86,4.07,53.2,101.0,83.0,96.0,0.7040000000000001,8.39,3.35,8.89,1.68,1.44,0.212,0.485,0.17600000000000002,0.358,0.40700000000000003,85.7,70.0,100.0,88.0,,,,,,,0.364,,,0.359,,-0.61,,0.28,,90.5,,,,0.308,86.0,108.0,105.0,101.0,94.0,97.0,69.0,95.0,84.0,,,,0.032,,0.245,-4.44,,-0.08,91.4,,81.5,0.167,0.263,0.196,,
