,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,FC_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,FO%,wFO/C,vFO,FS_ba,ST_ba
0,2023-05-29,717977,Groundout,field_out,True,595777,669194,Jurickson Profar,Ryne Nelson,1,1,0,b004841b-fdad-401d-b583-2461134a3b9a,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
1,2023-05-29,717977,Groundout,field_out,True,592178,669194,Kris Bryant,Ryne Nelson,1,0,0,36311b00-e5d9-464c-b132-a86a66c872c6,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
2,2023-05-29,717977,Home Run,home_run,False,641857,669194,Ryan McMahon,Ryne Nelson,0,0,0,2e1cd7dc-afdb-4c86-bd19-cab4b30d365b,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
3,2023-05-29,717977,Single,single,False,553869,669194,Elias Díaz,Ryne Nelson,0,0,0,81032158-427b-41f8-9415-8b90281c4644,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
4,2023-05-29,717977,Pop Out,field_out,True,545341,669194,Randal Grichuk,Ryne Nelson,0,0,0,672b5092-57fa-4a72-9635-660e9e1bee7b,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
5,2023-05-29,717977,Walk,walk,False,656976,666154,Pavin Smith,Karl Kauffmann,0,0,0,98eeed23-1db5-4bba-9b8a-34b427f8693b,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
6,2023-05-29,717977,Grounded Into DP,grounded_into_double_play,True,666971,666154,Lourdes Gurriel Jr.,Karl Kauffmann,0,0,1,d475bc0e-0a96-4e9c-b4ac-538e5f826b19,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
7,2023-05-29,717977,Strikeout,strikeout,True,682998,666154,Corbin Carroll,Karl Kauffmann,0,0,0,c8b24b5d-f54b-42e1-ab6c-d0f9a7ff2e01,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
8,2023-05-29,717977,Groundout,field_out,True,605612,669194,Harold Castro,Ryne Nelson,0,0,0,f0653815-bdc6-4554-9bb7-6d18198dd7bb,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
9,2023-05-29,717977,Single,single,False,519058,669194,Mike Moustakas,Ryne Nelson,0,0,0,e0e4b908-62ae-4dc8-9bab-7ac1bbd6f873,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
10,2023-05-29,717977,Single,single,False,686668,669194,Brenton Doyle,Ryne Nelson,0,0,1,12b1e442-1cd1-45a1-b1a7-28a1a9ff19a9,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
11,2023-05-29,717977,Double,double,False,678662,669194,Ezequiel Tovar,Ryne Nelson,0,0,1,9ccf8767-f9e6-4a5f-9fda-4d735634be50,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
12,2023-05-29,717977,Walk,walk,False,595777,669194,Jurickson Profar,Ryne Nelson,1,0,0,4288c4ef-058e-476b-93b9-3b0590f9364c,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
13,2023-05-29,717977,Flyout,field_out,True,592178,669194,Kris Bryant,Ryne Nelson,1,0,0,cda70f47-3495-4bab-9a59-e1b4e84968b8,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
14,2023-05-29,717977,Single,single,True,641857,669194,Ryan McMahon,Ryne Nelson,0,0,1,6e588866-ca9b-4f0e-80a3-3f7faff0e3ec,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,101.0,111.0,105.0,0.546,0.135,0.134,0.052000000000000005,0.133,-0.72,-1.72,0.52,-2.44,-0.16,94.4,85.6,81.7,76.4,0.308,0.326,0.177,0.203,0.429,,,,,,,,,,,,
15,2023-05-29,717977,Single,single,False,572233,666154,Christian Walker,Karl Kauffmann,0,0,0,2e57a588-8da4-41f7-9a4e-8ce131b028a1,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
16,2023-05-29,717977,Single,single,False,656896,666154,Emmanuel Rivera,Karl Kauffmann,1,0,1,c22dd469-993d-4b44-8a51-2935ffd8744f,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
17,2023-05-29,717977,Walk,walk,False,668942,666154,Josh Rojas,Karl Kauffmann,0,0,1,ce5a6ae7-2a36-4b4b-a9b9-73dc22f0d692,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
18,2023-05-29,717977,Flyout,field_out,True,672515,666154,Gabriel Moreno,Karl Kauffmann,1,1,0,6e01401e-7d92-482e-bd63-23be86dfc169,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
19,2023-05-29,717977,Single,single,False,664983,666154,Jake McCarthy,Karl Kauffmann,0,0,1,deebd4f4-560a-4342-b93a-1c55243879eb,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
20,2023-05-29,717977,Flyout,field_out,True,672695,666154,Geraldo Perdomo,Karl Kauffmann,0,0,1,a0cbc826-97a4-48d7-a768-faf2dfd9e7d3,666154.0,karlkauffmann,Kauffmann,Right,Karl Kauffmann,8.23,7.21,35.0,99.0,76.0,89.0,0.831,4.11,4.11,10.8,1.29,1.06,0.23,0.369,0.09,0.508,0.35700000000000004,85.0,86.0,109.0,101.0,,,,67.0,89.0,78.0,73.0,105.0,100.0,86.0,113.0,100.0,0.175,0.11,0.168,,0.201,-3.86,0.4,-0.34,,0.6,90.3,88.2,83.8,,0.333,0.188,0.28,0.323,,74.0,92.0,81.0,0.345,-1.14,90.1,0.357,,,,,
