,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,SL_ba,FF_ba,CU_ba,FC_ba,SI_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI
10,2023-06-15,717748,Strikeout,strikeout,True,640449,675627,Clint Frazier,Michael Grove,0,0,0,c59344f4-ed22-4c54-9c74-b7b3df62a2b9,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
11,2023-06-15,717748,Strikeout,strikeout,True,462101,675627,Elvis Andrus,Michael Grove,0,0,0,9d9e7532-de8f-4d41-b101-411f40f88e4f,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
12,2023-06-15,717748,Strikeout,strikeout,True,518792,656302,Jason Heyward,Dylan Cease,0,0,0,1158f60e-80e3-4090-bc28-81edd7c90d4f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
13,2023-06-15,717748,Groundout,field_out,True,444482,656302,David Peralta,Dylan Cease,0,0,0,5a877cfd-a80e-415c-ae7b-4e80c8adf5a2,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
14,2023-06-15,717748,Walk,walk,False,678246,656302,Miguel Vargas,Dylan Cease,0,0,0,a2d2faa6-a373-4e86-83f6-d2315fe83cb7,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
15,2023-06-15,717748,Strikeout,strikeout,True,681546,656302,James Outman,Dylan Cease,0,0,0,0498e4c3-a0c9-4b84-a9e5-d39040b2dfe2,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
16,2023-06-15,717748,Single,single,False,641313,675627,Tim Anderson,Michael Grove,0,0,0,6808378c-86dd-40e2-b275-7076f4b178ab,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
17,2023-06-15,717748,Lineout,field_out,True,657757,675627,Gavin Sheets,Michael Grove,1,0,0,7b40b285-5287-4218-a0dd-7df3d9275621,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
18,2023-06-15,717748,Strikeout,strikeout,True,673357,675627,Luis Robert Jr.,Michael Grove,0,0,0,9912cd25-8b4f-4962-bf1b-8c74ff604141,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
19,2023-06-15,717748,Groundout,field_out,True,650391,675627,Eloy Jiménez,Michael Grove,0,0,0,d2c76d42-82b7-46df-af20-ab8ff944b583,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
20,2023-06-15,717748,Strikeout,strikeout,True,621035,656302,Chris Taylor,Dylan Cease,0,0,0,c2a5292f-cc42-4047-885f-bafce6a39b5a,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
21,2023-06-15,717748,Strikeout,strikeout,True,500743,656302,Miguel Rojas,Dylan Cease,0,0,0,69ecc9dc-da52-4c55-9745-925805a66e60,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
22,2023-06-15,717748,Single,single,False,605141,656302,Mookie Betts,Dylan Cease,0,0,0,6f251327-8c7c-4faf-bf13-07f7b3fae733,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
23,2023-06-15,717748,Pop Out,field_out,True,518692,656302,Freddie Freeman,Dylan Cease,1,1,0,6339a00a-2ec5-4905-b365-64866ab37a38,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
24,2023-06-15,717748,Home Run,home_run,False,669394,675627,Jake Burger,Michael Grove,1,0,0,99dd314f-4d87-44f3-8e77-1736b4854bc4,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
25,2023-06-15,717748,Home Run,home_run,False,683734,675627,Andrew Vaughn,Michael Grove,0,0,0,d2c1fab7-65a9-4aa2-b704-c1d25950dbfe,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
26,2023-06-15,717748,Single,single,False,518735,675627,Yasmani Grandal,Michael Grove,1,0,0,9e1ca1b7-5d6e-4c09-a498-26dbdd096417,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
27,2023-06-15,717748,Flyout,field_out,True,640449,675627,Clint Frazier,Michael Grove,0,0,0,7c4a2514-71df-436f-a12c-934cbe1de220,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
28,2023-06-15,717748,Flyout,field_out,True,462101,675627,Elvis Andrus,Michael Grove,1,1,0,1e1c4e9c-a688-43d3-9a19-bbe8dde40b34,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
29,2023-06-15,717748,Forceout,force_out,True,641313,675627,Tim Anderson,Michael Grove,0,0,1,81e9bc47-74c3-4005-aa7e-2afaa0527d2a,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
30,2023-06-15,717748,Walk,walk,False,669257,656302,Will Smith,Dylan Cease,0,0,0,c1f0e0d4-35bc-40ae-b6f5-244671ea007a,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
31,2023-06-15,717748,Pop Out,field_out,True,518792,656302,Jason Heyward,Dylan Cease,0,0,0,10c30fb0-874e-4b71-8eaf-706fccc320a1,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
32,2023-06-15,717748,Pop Out,field_out,True,444482,656302,David Peralta,Dylan Cease,0,0,0,d51c90ea-4754-40f6-9447-c5b7fe7ad8ec,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
33,2023-06-15,717748,Strikeout,strikeout,True,678246,656302,Miguel Vargas,Dylan Cease,0,0,0,5da1a3ef-6e56-47c0-b61d-e2dc8aa58c42,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,,,,,0.43200000000000005,,0.386,0.152,0.03,-0.15,,,0.4,-1.83,1.0,95.6,,,86.3,80.2,0.216,0.273,0.298,,,0.111,,,,,,,,,,,,,,,,,
34,2023-06-15,717748,Walk,walk,False,657757,675627,Gavin Sheets,Michael Grove,1,0,0,cdd45edd-2285-4349-8b24-2561e121d045,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
35,2023-06-15,717748,Strikeout,strikeout,True,673357,675627,Luis Robert Jr.,Michael Grove,0,0,0,2a27f721-f58c-4dae-87a6-dc458550dd15,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
36,2023-06-15,717748,Strikeout,strikeout,True,650391,675627,Eloy Jiménez,Michael Grove,0,0,0,e2be9f74-935f-4a0f-872e-18ad7321c5c2,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
