,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FS_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba
0,2023-08-12,717017,Home Run,home_run,False,678662,664062,Ezequiel Tovar,Tony Gonsolin,0,0,0,afd1b3cf-cb6d-4906-8e6a-083b67115418,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-12,717017,Groundout,field_out,True,641857,664062,Ryan McMahon,Tony Gonsolin,1,0,0,101a2567-04f6-46d2-97a0-8df46e51a813,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-12,717017,Strikeout,strikeout,True,663898,664062,Brendan Rodgers,Tony Gonsolin,0,0,0,47c66095-35eb-4081-9dbc-adff291cc731,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-12,717017,Strikeout,strikeout,True,553869,664062,Elias Díaz,Tony Gonsolin,0,0,0,62c2bbbe-bace-4bff-8667-a8b1fb1a5ce5,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-12,717017,Groundout,field_out,True,444482,663567,David Peralta,Peter Lambert,1,0,0,e5347258-88da-4c9c-a5c1-2c0020a7cea5,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,,,,0.446,,0.32299999999999995,0.032,-0.78,,-1.15,1.04,93.2,,86.2,78.0,0.271,,0.304,0.267,86.2,86.0,98.0,92.0,0.2,-1.74,0.235,0.308,,,,,,,,,,,,,,
5,2023-08-12,717017,Lineout,field_out,True,518692,663567,Freddie Freeman,Peter Lambert,0,0,0,a41bd834-f580-439c-87d7-8b5a1bd5ddb5,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,,,,0.446,,0.32299999999999995,0.032,-0.78,,-1.15,1.04,93.2,,86.2,78.0,0.271,,0.304,0.267,86.2,86.0,98.0,92.0,0.2,-1.74,0.235,0.308,,,,,,,,,,,,,,
6,2023-08-12,717017,Home Run,home_run,False,669257,663567,Will Smith,Peter Lambert,0,0,0,7a7553f7-2bc5-4099-b950-fa3c2077487d,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,,,,0.446,,0.32299999999999995,0.032,-0.78,,-1.15,1.04,93.2,,86.2,78.0,0.271,,0.304,0.267,86.2,86.0,98.0,92.0,0.2,-1.74,0.235,0.308,,,,,,,,,,,,,,
7,2023-08-12,717017,Strikeout,strikeout,True,571970,663567,Max Muncy,Peter Lambert,0,0,0,70925ca0-1968-49cd-9453-81b7eff0dcd7,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,5.36,5.44,87.1,99.0,90.0,95.0,0.7959999999999999,7.32,2.89,9.58,1.85,0.99,0.273,0.365,0.122,0.435,0.424,74.0,108.0,101.0,82.0,97.0,89.0,109.0,104.0,109.0,,,,0.446,,0.32299999999999995,0.032,-0.78,,-1.15,1.04,93.2,,86.2,78.0,0.271,,0.304,0.267,86.2,86.0,98.0,92.0,0.2,-1.74,0.235,0.308,,,,,,,,,,,,,,
8,2023-08-12,717017,Lineout,field_out,True,666134,664062,Nolan Jones,Tony Gonsolin,0,0,0,24d34aa9-f6a4-4dc1-b7fb-78d24c3c809d,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-12,717017,Groundout,field_out,True,669911,664062,Michael Toglia,Tony Gonsolin,1,0,0,ac5f2874-d134-452f-8281-62b23d16df71,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
