,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,KC%,wFC/C,wCU/C,wKC/C,vFC,vCU,vKC,FC_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,ST_ba
10,2023-05-10,718229,Hit By Pitch,hit_by_pitch,False,677649,622491,Ezequiel Duran,Luis Castillo,1,0,1,f1921b89-a2ce-4a48-aae5-cd90a87a5651,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
11,2023-05-10,718229,Single,single,False,665750,622491,Leody Taveras,Luis Castillo,1,0,1,3594b1ef-0645-4356-997b-8c2459f4846a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
12,2023-05-10,718229,Strikeout,strikeout,True,669701,622491,Josh Smith,Luis Castillo,0,0,0,25820254-f65d-4519-b7a9-3aa665d7dd15,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
13,2023-05-10,718229,Single,single,False,663728,641540,Cal Raleigh,Dane Dunning,1,0,0,de6f985b-96cb-4c3e-85a1-27ca8808e8db,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
14,2023-05-10,718229,Lineout,field_out,True,677594,641540,Julio Rodríguez,Dane Dunning,0,0,0,09fd306b-7ffe-4082-bb3b-e1c5edae823d,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
15,2023-05-10,718229,Flyout,field_out,True,606192,641540,Teoscar Hernández,Dane Dunning,0,0,0,112bdf42-8999-4de2-aac2-c694630373ad,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
16,2023-05-10,718229,Pop Out,field_out,True,572041,641540,AJ Pollock,Dane Dunning,0,0,0,d13cea0f-e321-4b67-8a78-d89194163b34,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
17,2023-05-10,718229,Home Run,home_run,False,543760,622491,Marcus Semien,Luis Castillo,1,1,0,a46abf43-8d0e-4a3d-8da3-e9a9ec05dd0a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
18,2023-05-10,718229,Single,single,False,543257,622491,Robbie Grossman,Luis Castillo,0,0,0,494b7186-ee37-435b-ba5c-579e370e54c0,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
19,2023-05-10,718229,Double,double,False,663993,622491,Nathaniel Lowe,Luis Castillo,1,1,1,d125cf60-6d5a-4032-8f27-f50d7fd05e0c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
20,2023-05-10,718229,Strikeout,strikeout,True,666969,622491,Adolis García,Luis Castillo,0,0,0,757579f3-63f1-437b-90ce-6ba1cb593ec0,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
21,2023-05-10,718229,Strikeout,strikeout,True,673962,622491,Josh Jung,Luis Castillo,0,0,0,81dd83c2-5457-435d-ab15-ae1d9a00ec9c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
22,2023-05-10,718229,Double,double,False,641680,622491,Jonah Heim,Luis Castillo,0,0,1,64ae3174-ad32-4378-aa34-df4c6986f094,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
23,2023-05-10,718229,Strikeout,strikeout,True,677649,622491,Ezequiel Duran,Luis Castillo,0,0,0,79026261-3114-4287-bbbe-c3dd459aabb3,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
24,2023-05-10,718229,Strikeout,strikeout,True,543939,641540,Kolten Wong,Dane Dunning,0,0,0,8f8fd3f2-0cb8-4a5b-b596-308a6760a80e,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
25,2023-05-10,718229,Strikeout,strikeout,True,641487,641540,J.P. Crawford,Dane Dunning,0,0,0,03c493b3-5c66-469d-a313-62046a4de108,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
26,2023-05-10,718229,Flyout,field_out,True,664034,641540,Ty France,Dane Dunning,0,0,0,55e871e6-7e5d-4070-9324-2ce170e90b8d,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
27,2023-05-10,718229,Flyout,field_out,True,665750,622491,Leody Taveras,Luis Castillo,0,0,0,f9b74f7b-569a-4914-9582-f46fcd646822,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
28,2023-05-10,718229,Double,double,False,669701,622491,Josh Smith,Luis Castillo,1,0,0,4cae6a5e-ef23-4061-9020-b20bf8ce684f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
29,2023-05-10,718229,Pop Out,field_out,True,543760,622491,Marcus Semien,Luis Castillo,0,0,0,a6307072-0b96-4f5f-a436-bd51844c2e92,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
30,2023-05-10,718229,Lineout,field_out,True,543257,622491,Robbie Grossman,Luis Castillo,0,0,0,85d3a058-241f-4e55-80ba-7c3192bab6e3,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
31,2023-05-10,718229,Single,single,False,672284,641540,Jarred Kelenic,Dane Dunning,0,0,0,a526388f-e0cc-4933-9eec-ae47c55d6389,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
32,2023-05-10,718229,Grounded Into DP,grounded_into_double_play,True,553993,641540,Eugenio Suárez,Dane Dunning,0,0,1,7242382f-bba9-42a8-a60a-702fb3d55895,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
33,2023-05-10,718229,Lineout,field_out,True,663728,641540,Cal Raleigh,Dane Dunning,1,0,0,3590d38c-b0c6-42a4-a761-a5b85c7ae0aa,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,0.331,0.032,0.23399999999999999,0.156,-3.75,1.37,0.14,-0.87,90.5,91.0,82.1,0.294,0.246,0.212,0.301,78.0,82.0,84.0,90.0,100.0,95.0,0.2,0.016,0.032,0.82,-3.56,-0.43,88.9,78.1,77.5,0.258,0.25,,,,
34,2023-05-10,718229,Strikeout,strikeout,True,663993,622491,Nathaniel Lowe,Luis Castillo,0,0,0,c1e0b0d9-2ef5-4e74-a966-89a917bfab8f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
35,2023-05-10,718229,Single,single,False,666969,622491,Adolis García,Luis Castillo,0,0,0,dc59ce38-9040-4711-bd2b-84ff87619be0,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
36,2023-05-10,718229,Strikeout,strikeout,True,673962,622491,Josh Jung,Luis Castillo,0,0,0,df0ee43f-f4ab-4a64-8fc7-56139ed09968,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
37,2023-05-10,718229,Strikeout,strikeout,True,641680,622491,Jonah Heim,Luis Castillo,0,0,0,2811f95c-6fce-413c-b305-200124b87ab4,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
