,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,SL%,wFC/C,wFS/C,wSL/C,vFC,vFS,vSL,FS_ba,FC_ba,ST_ba,SL_ba,CU_ba
0,2023-06-24,717634,Groundout,field_out,True,643393,621244,Tony Kemp,José Berríos,0,0,0,0bf7a017-b2a7-438e-a57c-c66eeeb77eb7,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-24,717634,Strikeout,strikeout,True,676116,621244,Ryan Noda,José Berríos,0,0,0,8ed24829-8fa0-4d53-907d-fc286cc8b33b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-24,717634,Strikeout,strikeout,True,668709,621244,JJ Bleday,José Berríos,0,0,0,37e05a7f-141e-49b6-a9ef-72f44c96d5c2,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-24,717634,Single,single,False,543807,660261,George Springer,Shintaro Fujinami,0,0,0,fb0a7398-83bb-4b4f-8d39-bf350fe897f8,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,,0.5660000000000001,0.001,,0.08,,-81.55,,98.4,,75.7,,,,0.243,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.162,0.19899999999999998,0.073,1.27,-1.4,-1.47,88.3,92.8,84.4,0.243,0.171,0.235,0.75,
4,2023-06-24,717634,Double,double,False,666182,660261,Bo Bichette,Shintaro Fujinami,0,0,1,c3fdd5f1-e608-4a0f-a766-477baa9b5d40,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,,0.5660000000000001,0.001,,0.08,,-81.55,,98.4,,75.7,,,,0.243,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.162,0.19899999999999998,0.073,1.27,-1.4,-1.47,88.3,92.8,84.4,0.243,0.171,0.235,0.75,
5,2023-06-24,717634,Sac Fly,sac_fly,True,474832,660261,Brandon Belt,Shintaro Fujinami,0,0,1,9ec57d50-6581-44f8-811a-b61989c5f5df,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,,0.5660000000000001,0.001,,0.08,,-81.55,,98.4,,75.7,,,,0.243,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.162,0.19899999999999998,0.073,1.27,-1.4,-1.47,88.3,92.8,84.4,0.243,0.171,0.235,0.75,
6,2023-06-24,717634,Groundout,field_out,True,665489,660261,Vladimir Guerrero Jr.,Shintaro Fujinami,1,0,1,6593791b-5a23-4f2b-a0db-4c132e8ae51a,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,,0.5660000000000001,0.001,,0.08,,-81.55,,98.4,,75.7,,,,0.243,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.162,0.19899999999999998,0.073,1.27,-1.4,-1.47,88.3,92.8,84.4,0.243,0.171,0.235,0.75,
7,2023-06-24,717634,Single,single,False,656305,660261,Matt Chapman,Shintaro Fujinami,1,0,1,207a25d3-54a3-4dd6-a693-2ad5056ea1c1,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,,0.5660000000000001,0.001,,0.08,,-81.55,,98.4,,75.7,,,,0.243,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.162,0.19899999999999998,0.073,1.27,-1.4,-1.47,88.3,92.8,84.4,0.243,0.171,0.235,0.75,
8,2023-06-24,717634,Single,single,False,593160,660261,Whit Merrifield,Shintaro Fujinami,0,0,1,8cb013ad-ddd4-44c2-b49f-1843308bd387,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,,0.5660000000000001,0.001,,0.08,,-81.55,,98.4,,75.7,,,,0.243,118.0,92.0,105.0,94.0,92.0,93.0,138.0,95.0,100.0,0.162,0.19899999999999998,0.073,1.27,-1.4,-1.47,88.3,92.8,84.4,0.243,0.171,0.235,0.75,
9,2023-06-24,717634,Groundout,field_out,True,662139,663687,Daulton Varsho,Hogan Harris,0,0,0,21ae3e52-5b3e-457a-a91f-aa6bc2c04b69,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,0.47,0.06,0.203,-0.58,,-1.37,0.61,92.6,,74.9,,,0.205,0.25,,,,87.0,104.0,98.0,,,,0.188,,0.078,-1.58,,-2.5,90.5,,77.4,,0.351,,0.278,0.3
