,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vSI,vKC,FF_ba,FC_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SI_ba,SV_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,FS_ba,FO%,wFO/C,vFO
0,2023-06-12,717794,Double,double,False,595777,572020,Jurickson Profar,James Paxton,0,0,0,db746947-2b30-4a10-86fd-36f49b186bd7,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-12,717794,Groundout,field_out,True,678662,572020,Ezequiel Tovar,James Paxton,1,0,0,b59aa344-6e44-4c0a-b940-7b1b14e3c584,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-12,717794,Groundout,field_out,True,641857,572020,Ryan McMahon,James Paxton,1,0,1,6a6b0cfb-183b-4563-8878-608fa1916e6e,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-12,717794,Flyout,field_out,True,553869,572020,Elias Díaz,James Paxton,0,0,0,1cc38008-420e-4890-97ec-15798b6c21d5,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-12,717794,Single,single,False,680776,657756,Jarren Duran,Connor Seabold,1,0,0,8838223e-26ea-4ae8-9904-3e9faa67e17a,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,,,,,,,,0.544,,,0.133,-1.53,,,,0.41,92.6,,,,0.338,,0.5,0.204,100.0,101.0,103.0,93.0,104.0,102.0,0.305,0.018000000000000002,-2.41,-8.0,85.3,78.7,0.313,,,,,,,,,,,,,
5,2023-06-12,717794,Single,single,False,657077,657756,Alex Verdugo,Connor Seabold,0,0,1,e2caf4be-94f1-485d-9ee3-65639a94072b,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,,,,,,,,0.544,,,0.133,-1.53,,,,0.41,92.6,,,,0.338,,0.5,0.204,100.0,101.0,103.0,93.0,104.0,102.0,0.305,0.018000000000000002,-2.41,-8.0,85.3,78.7,0.313,,,,,,,,,,,,,
6,2023-06-12,717794,Single,single,False,457759,657756,Justin Turner,Connor Seabold,0,0,1,cd48b66e-3800-49e2-a0b3-c1991a4200e2,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,,,,,,,,0.544,,,0.133,-1.53,,,,0.41,92.6,,,,0.338,,0.5,0.204,100.0,101.0,103.0,93.0,104.0,102.0,0.305,0.018000000000000002,-2.41,-8.0,85.3,78.7,0.313,,,,,,,,,,,,,
7,2023-06-12,717794,Grounded Into DP,grounded_into_double_play,True,646240,657756,Rafael Devers,Connor Seabold,0,0,1,d9ac3b43-eadb-4698-b14b-7a024bb0dd4c,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,,,,,,,,0.544,,,0.133,-1.53,,,,0.41,92.6,,,,0.338,,0.5,0.204,100.0,101.0,103.0,93.0,104.0,102.0,0.305,0.018000000000000002,-2.41,-8.0,85.3,78.7,0.313,,,,,,,,,,,,,
8,2023-06-12,717794,Strikeout,strikeout,True,594807,657756,Adam Duvall,Connor Seabold,0,0,0,9cc22ed2-6c7f-4bab-861b-d1a71e202469,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,,,,,,,,0.544,,,0.133,-1.53,,,,0.41,92.6,,,,0.338,,0.5,0.204,100.0,101.0,103.0,93.0,104.0,102.0,0.305,0.018000000000000002,-2.41,-8.0,85.3,78.7,0.313,,,,,,,,,,,,,
9,2023-06-12,717794,Strikeout,strikeout,True,545341,572020,Randal Grichuk,James Paxton,0,0,0,41831ef8-c990-4433-9433-adb99e8aa08a,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,
