,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,SI_ba,CH_ba,CU_ba,FF_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,ST_ba,SL_ba,FS_ba
10,2023-04-02,718737,Single,single,False,662139,656756,Daulton Varsho,Jordan Montgomery,1,0,0,eba607a0-5041-4ffb-8ac4-62397e11ae57,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
11,2023-04-02,718737,Walk,walk,False,672386,656756,Alejandro Kirk,Jordan Montgomery,1,0,1,d509c948-3c3c-4b8f-8b2b-b2aafa86469d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
12,2023-04-02,718737,Double,double,False,656305,656756,Matt Chapman,Jordan Montgomery,0,0,1,ba1c2d3f-870d-4583-8e04-571eb385d608,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
13,2023-04-02,718737,Sac Fly,sac_fly,True,593160,656756,Whit Merrifield,Jordan Montgomery,0,0,1,11dcc5ec-74c8-46cc-9e55-4043af03ec79,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
14,2023-04-02,718737,Single,single,False,643376,656756,Danny Jansen,Jordan Montgomery,0,0,1,4242337a-55ea-4fb8-b79d-878c99e324f7,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
15,2023-04-02,718737,Lineout,field_out,True,669289,656756,Santiago Espinal,Jordan Montgomery,0,0,0,33f2eaa7-3aed-430f-bf7f-56675af618f2,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
16,2023-04-02,718737,Pop Out,field_out,True,543807,656756,George Springer,Jordan Montgomery,0,0,0,66659dbd-8046-4d9f-a9eb-0ba710cef381,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
17,2023-04-02,718737,Groundout,field_out,True,666185,605135,Dylan Carlson,Chris Bassitt,0,0,0,0e908b6f-31ff-4e3e-8d13-ccaf7ea0c165,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
18,2023-04-02,718737,Groundout,field_out,True,669242,605135,Tommy Edman,Chris Bassitt,0,0,0,c7c828aa-b775-4a7a-bbd4-5ed29890ae58,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
19,2023-04-02,718737,Flyout,field_out,True,680977,605135,Brendan Donovan,Chris Bassitt,0,0,0,64f4852c-5543-4dfe-a847-a157efb75d00,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
20,2023-04-02,718737,Groundout,field_out,True,666182,656756,Bo Bichette,Jordan Montgomery,0,0,0,0d743e9e-ab38-4141-bd88-34a9d16c33b4,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
21,2023-04-02,718737,Groundout,field_out,True,665489,656756,Vladimir Guerrero Jr.,Jordan Montgomery,1,0,0,da0e03cd-8121-4b88-bdde-24c07893f88f,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
22,2023-04-02,718737,Single,single,False,662139,656756,Daulton Varsho,Jordan Montgomery,1,1,0,44c09be3-95fe-4ba1-99d7-3a91b32b79da,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
23,2023-04-02,718737,Single,single,False,672386,656756,Alejandro Kirk,Jordan Montgomery,1,1,1,c8338b61-9177-4ac5-a6bf-d6b6fc91e11b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
24,2023-04-02,718737,Flyout,field_out,True,656305,656756,Matt Chapman,Jordan Montgomery,1,1,0,2efa840f-fef3-443d-961a-095bc7c24f02,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
25,2023-04-02,718737,Double,double,False,676475,605135,Alec Burleson,Chris Bassitt,0,0,0,029691d8-c498-4e95-b415-595b86646636,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
26,2023-04-02,718737,Lineout,field_out,True,502671,605135,Paul Goldschmidt,Chris Bassitt,1,1,1,efdfb364-051a-4493-9aa6-0af8ccfa5e01,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
27,2023-04-02,718737,Single,single,False,571448,605135,Nolan Arenado,Chris Bassitt,0,0,1,3d25d757-361f-4f66-b4dc-273fc586a4ed,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
28,2023-04-02,718737,Flyout,field_out,True,575929,605135,Willson Contreras,Chris Bassitt,0,0,0,1d1010fa-b1d6-4983-b3a6-f503555201c5,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
29,2023-04-02,718737,Home Run,home_run,False,669357,605135,Nolan Gorman,Chris Bassitt,1,0,1,81c5a846-bd04-4009-a442-86a3c93ea156,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
30,2023-04-02,718737,Groundout,field_out,True,691023,605135,Jordan Walker,Chris Bassitt,1,0,0,913255e3-30db-4e38-8d90-bb1a921036a7,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,95.0,105.0,102.0,0.39299999999999996,0.09300000000000001,0.153,0.126,0.065,-3.9,-1.13,2.11,0.67,1.71,92.4,87.8,91.9,70.7,0.22,0.189,0.192,0.333,0.274,106.0,93.0,102.0,78.0,84.0,84.0,0.033,0.136,-3.07,-0.72,82.6,75.6,0.197,0.227,0.375
31,2023-04-02,718737,Strikeout,strikeout,True,593160,656756,Whit Merrifield,Jordan Montgomery,0,0,0,19d5dd3e-071e-4857-8522-833914c0d5a7,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
32,2023-04-02,718737,Strikeout,strikeout,True,643376,656756,Danny Jansen,Jordan Montgomery,0,0,0,350af790-50f5-4001-961f-1efc3cf04ae1,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
33,2023-04-02,718737,Groundout,field_out,True,669289,656756,Santiago Espinal,Jordan Montgomery,0,0,0,c2e14080-2046-4653-8a13-5442d4027b79,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,101.0,102.0,87.0,0.426,0.106,0.016,0.222,0.22899999999999998,-0.68,-4.4,1.22,0.84,0.2,93.4,88.2,93.3,80.5,0.255,0.239,0.191,0.333,0.417,,,,,,,,,,,,,,,
