,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-04-03,718730,Walk,walk,False,666165,656629,Blake Sabol,Michael Kopech,0,0,1,0904aa7b-0336-4db4-9168-c9e1bd9efa1a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
11,2023-04-03,718730,Single,single,False,547379,656629,Roberto Pérez,Michael Kopech,0,0,1,adff625b-961f-486d-b70a-97074a220942,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
12,2023-04-03,718730,Groundout,field_out,True,664774,656629,LaMonte Wade Jr.,Michael Kopech,0,0,0,f55742b8-d6ca-4fb2-856b-c561d88441cf,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
13,2023-04-03,718730,Groundout,field_out,True,650391,543101,Eloy Jiménez,Anthony DeSclafani,1,1,0,8872dcf8-54c8-4f75-be8c-370fb832116c,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
14,2023-04-03,718730,Double,double,False,660162,543101,Yoán Moncada,Anthony DeSclafani,0,0,0,515deb8b-3f00-4c04-890e-039690b3bf52,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
15,2023-04-03,718730,Groundout,field_out,True,683734,543101,Andrew Vaughn,Anthony DeSclafani,0,0,1,4daa66fe-8183-4148-85bb-2234191769a2,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
16,2023-04-03,718730,Pop Out,field_out,True,518735,543101,Yasmani Grandal,Anthony DeSclafani,1,0,0,7d2a1e47-43f7-4807-b644-61e88be6ef2a,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
17,2023-04-03,718730,Strikeout,strikeout,True,624424,656629,Michael Conforto,Michael Kopech,0,0,0,164421da-b4a0-4511-875e-28be949e6419,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
18,2023-04-03,718730,Single,single,False,642731,656629,Thairo Estrada,Michael Kopech,0,0,0,27a7c7c1-a21b-4a13-b5aa-ce390038adb1,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
19,2023-04-03,718730,Flyout,field_out,True,592626,656629,Joc Pederson,Michael Kopech,0,0,0,d461904e-fb39-4958-9028-7a40a648a20a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
20,2023-04-03,718730,Double,double,False,573262,656629,Mike Yastrzemski,Michael Kopech,1,0,1,b550fffc-18fe-4182-a417-4672bb9efc73,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
21,2023-04-03,718730,Flyout,field_out,True,681584,656629,David Villar,Michael Kopech,0,0,0,04186553-1481-4984-8e51-38cf09209c06,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
22,2023-04-03,718730,Strikeout,strikeout,True,693049,543101,Oscar Colás,Anthony DeSclafani,0,0,0,f1236870-c797-44a7-a3c5-c649571fca4e,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
23,2023-04-03,718730,Strikeout,strikeout,True,462101,543101,Elvis Andrus,Anthony DeSclafani,0,0,0,5ffcad4a-1ebe-4fb6-8abb-9da053d8bbb4,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
24,2023-04-03,718730,Lineout,field_out,True,641313,543101,Tim Anderson,Anthony DeSclafani,0,0,0,a75d9489-778e-47e5-b858-a20bedbc4456,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
25,2023-04-03,718730,Groundout,field_out,True,543063,656629,Brandon Crawford,Michael Kopech,0,0,0,150bbdb7-0fc4-4bfe-bec8-35df7726e3e7,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
26,2023-04-03,718730,Strikeout,strikeout,True,666165,656629,Blake Sabol,Michael Kopech,0,0,0,8c018776-f58b-406b-adc9-9754d538a3ad,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
27,2023-04-03,718730,Groundout,field_out,True,547379,656629,Roberto Pérez,Michael Kopech,0,0,0,b6699c7a-3eb3-4b26-9c2e-87cbaf02798e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
28,2023-04-03,718730,Groundout,field_out,True,673357,543101,Luis Robert Jr.,Anthony DeSclafani,1,0,0,308a8d1f-36c2-4cbb-b7e7-1b7f45d2387a,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
29,2023-04-03,718730,Single,single,False,643217,543101,Andrew Benintendi,Anthony DeSclafani,0,0,0,52fb7afe-7987-45ff-8a32-291d74a14282,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
30,2023-04-03,718730,Single,single,False,650391,543101,Eloy Jiménez,Anthony DeSclafani,0,0,1,409b9464-570c-44c3-a77f-78bdf2062947,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
31,2023-04-03,718730,Grounded Into DP,grounded_into_double_play,True,660162,543101,Yoán Moncada,Anthony DeSclafani,0,0,1,47eb0bd0-fb3f-4bec-be0c-efaa15ed3a23,543101.0,anthonydesclafani,DeSclafani,Right,Anthony DeSclafani,4.88,5.16,99.2,99.0,94.0,97.0,0.818,7.13,1.81,9.48,1.35,1.22,0.257,0.387,0.162,0.365,0.41700000000000004,86.4,75.0,92.0,86.0,,,,86.0,88.0,84.0,101.0,97.0,101.0,0.126,0.44799999999999995,,0.098,-1.8,0.88,,-1.71,93.1,87.4,,0.306,0.257,0.344,0.16,90.0,106.0,99.0,106.0,109.0,109.0,0.27699999999999997,0.05,-0.66,-0.59,93.1,82.2,0.283,,,,,,,,
32,2023-04-03,718730,Groundout,field_out,True,664774,656629,LaMonte Wade Jr.,Michael Kopech,0,0,0,38eb6a5b-bc77-495b-a836-eaabac78fa1a,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
33,2023-04-03,718730,Home Run,home_run,False,624424,656629,Michael Conforto,Michael Kopech,1,0,0,a716964e-557b-4292-8839-1b24c4f790e6,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
34,2023-04-03,718730,Home Run,home_run,False,642731,656629,Thairo Estrada,Michael Kopech,0,0,0,a70588ae-ceb2-41fd-857a-584c4d5469b1,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
35,2023-04-03,718730,Flyout,field_out,True,592626,656629,Joc Pederson,Michael Kopech,1,0,0,2edd3d6e-4b55-4724-a02a-9cd6f0caefc8,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
36,2023-04-03,718730,Home Run,home_run,False,573262,656629,Mike Yastrzemski,Michael Kopech,0,0,0,427b582a-52de-42bd-b0ee-95bcd0548982,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
37,2023-04-03,718730,Home Run,home_run,False,681584,656629,David Villar,Michael Kopech,1,0,0,f8634365-3022-4099-8db8-eb060da839f4,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
38,2023-04-03,718730,Walk,walk,False,543063,656629,Brandon Crawford,Michael Kopech,0,0,0,fae072c9-0ff2-4876-aab3-e11825de0ef5,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
