,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vSI,vSL,vCU,FC_ba,CH_ba,CU_ba,SL_ba,SI_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-16,716559,Strikeout,strikeout,True,682928,669203,CJ Abrams,Corbin Burnes,0,0,0,e99e45f7-5a5e-4abd-8f6d-87b9e267513b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,
1,2023-09-16,716559,Strikeout,strikeout,True,657041,669203,Lane Thomas,Corbin Burnes,0,0,0,821f1029-a65d-4d47-8b55-485e28c3454d,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,
2,2023-09-16,716559,Strikeout,strikeout,True,660688,669203,Keibert Ruiz,Corbin Burnes,0,0,0,63e505c1-c1f2-478c-ab85-cf58186ae53f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,
3,2023-09-16,716559,Single,single,False,686217,592866,Sal Frelick,Trevor Williams,1,0,0,f72f4e6a-b74d-4ee8-bc9e-accc6ed3b495,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,94.0,114.0,103.0,,,,0.146,,0.182,0.069,0.171,,-0.45,-1.7,-1.93,-2.25,,88.2,80.9,76.7,,0.315,0.314,0.314,0.325,80.0,107.0,96.0,0.433,-0.77,89.7,0.283,0.313,,,,,,,
4,2023-09-16,716559,Single,single,False,661388,592866,William Contreras,Trevor Williams,1,0,1,a4489e0e-3ddb-4bd7-92e1-2884a8ebd7fd,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,94.0,114.0,103.0,,,,0.146,,0.182,0.069,0.171,,-0.45,-1.7,-1.93,-2.25,,88.2,80.9,76.7,,0.315,0.314,0.314,0.325,80.0,107.0,96.0,0.433,-0.77,89.7,0.283,0.313,,,,,,,
5,2023-09-16,716559,Walk,walk,False,467793,592866,Carlos Santana,Trevor Williams,0,0,1,5585db30-e0e8-4c1b-b0b0-4cdb35397163,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,94.0,114.0,103.0,,,,0.146,,0.182,0.069,0.171,,-0.45,-1.7,-1.93,-2.25,,88.2,80.9,76.7,,0.315,0.314,0.314,0.325,80.0,107.0,96.0,0.433,-0.77,89.7,0.283,0.313,,,,,,,
6,2023-09-16,716559,Single,single,False,592192,592866,Mark Canha,Trevor Williams,1,1,1,9fe48f31-34a3-41eb-bf3e-81fe7112761f,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,94.0,114.0,103.0,,,,0.146,,0.182,0.069,0.171,,-0.45,-1.7,-1.93,-2.25,,88.2,80.9,76.7,,0.315,0.314,0.314,0.325,80.0,107.0,96.0,0.433,-0.77,89.7,0.283,0.313,,,,,,,
7,2023-09-16,716559,Sac Fly,sac_fly,True,642715,592866,Willy Adames,Trevor Williams,1,0,1,36f0a777-16d5-4f03-9cf9-fa718fd24b3c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,94.0,114.0,103.0,,,,0.146,,0.182,0.069,0.171,,-0.45,-1.7,-1.93,-2.25,,88.2,80.9,76.7,,0.315,0.314,0.314,0.325,80.0,107.0,96.0,0.433,-0.77,89.7,0.283,0.313,,,,,,,
8,2023-09-16,716559,Single,single,False,642133,592866,Rowdy Tellez,Trevor Williams,0,0,1,b973fdcc-c63e-4e16-bbc3-ff6b5cdd0f09,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,94.0,114.0,103.0,,,,0.146,,0.182,0.069,0.171,,-0.45,-1.7,-1.93,-2.25,,88.2,80.9,76.7,,0.315,0.314,0.314,0.325,80.0,107.0,96.0,0.433,-0.77,89.7,0.283,0.313,,,,,,,
9,2023-09-16,716559,Walk,walk,False,518626,592866,Josh Donaldson,Trevor Williams,1,0,1,eebdb899-82b4-4919-9e6f-13b995e1a223,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,94.0,114.0,103.0,,,,0.146,,0.182,0.069,0.171,,-0.45,-1.7,-1.93,-2.25,,88.2,80.9,76.7,,0.315,0.314,0.314,0.325,80.0,107.0,96.0,0.433,-0.77,89.7,0.283,0.313,,,,,,,
