,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,FC_ba,SL_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-14,717420,Walk,walk,False,672695,621244,Geraldo Perdomo,José Berríos,1,0,0,4034a21b-b459-4ca9-9966-da07550dda4f,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-14,717420,Lineout,field_out,True,606466,621244,Ketel Marte,José Berríos,0,0,0,774f41f0-5b38-4ff8-a4a3-b29f7a1ffac9,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-14,717420,Single,single,True,682998,621244,Corbin Carroll,José Berríos,0,0,1,af7f656b-893a-43e6-af5e-4565edf152d2,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-14,717420,Caught Stealing 3B,caught_stealing_3b,True,572233,621244,Christian Walker,José Berríos,0,0,0,5ff186d8-13c7-44e0-b2e1-1ff0901c2405,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-14,717420,Single,single,False,543807,669194,George Springer,Ryne Nelson,0,0,0,2f5536b6-0216-4a71-874f-56269eaab58e,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,,0.546,0.052000000000000005,0.133,-0.72,,-2.44,-0.16,94.4,,76.4,,,0.203,0.308,106.0,105.0,113.0,101.0,111.0,105.0,0.135,0.134,-1.72,0.52,85.6,81.7,0.326,0.177,0.429,,,,,,,
5,2023-07-14,717420,Strikeout Double Play,strikeout_double_play,True,666182,669194,Bo Bichette,Ryne Nelson,0,0,1,48d0f735-ad9b-4a11-8006-d2230cc8d2c8,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,,0.546,0.052000000000000005,0.133,-0.72,,-2.44,-0.16,94.4,,76.4,,,0.203,0.308,106.0,105.0,113.0,101.0,111.0,105.0,0.135,0.134,-1.72,0.52,85.6,81.7,0.326,0.177,0.429,,,,,,,
6,2023-07-14,717420,Strikeout,strikeout,True,474832,669194,Brandon Belt,Ryne Nelson,0,0,0,49d75b54-fc5f-4375-a83c-2e570027ea1b,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,99.0,94.0,98.0,102.0,104.0,103.0,,,,,0.546,0.052000000000000005,0.133,-0.72,,-2.44,-0.16,94.4,,76.4,,,0.203,0.308,106.0,105.0,113.0,101.0,111.0,105.0,0.135,0.134,-1.72,0.52,85.6,81.7,0.326,0.177,0.429,,,,,,,
7,2023-07-14,717420,Groundout,field_out,True,572233,621244,Christian Walker,José Berríos,0,0,0,fef44cd4-d604-40fb-aa95-708522931ab1,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-14,717420,Flyout,field_out,True,666971,621244,Lourdes Gurriel Jr.,José Berríos,1,0,0,119f08de-97b8-4ac6-ada7-100eff0a2946,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-14,717420,Single,single,False,446334,621244,Evan Longoria,José Berríos,0,0,0,fe5313f1-cab0-4003-8757-90d2bc61679d,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,
