,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,SI_ba,CU_ba,FF_ba,CH_ba,FC%,wFC/C,vFC,FC_ba,Stf+ FC,Loc+ FC,Pit+ FC,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,FS%,wFS/C,vFS,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba
10,2023-05-28,717990,Walk,walk,False,673962,680694,Josh Jung,Kyle Bradish,1,0,1,2c7aca03-7511-4466-912e-93b2fa719e30,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
11,2023-05-28,717990,Grounded Into DP,grounded_into_double_play,True,641680,680694,Jonah Heim,Kyle Bradish,1,0,1,437bc563-8046-4a37-871f-4da2a7e8f88f,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
12,2023-05-28,717990,Strikeout,strikeout,True,608671,680694,Travis Jankowski,Kyle Bradish,0,0,0,3041adcb-0b5f-4446-9fd2-dc8d2edbe338,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
13,2023-05-28,717990,Strikeout,strikeout,True,683002,674003,Gunnar Henderson,Cody Bradford,0,0,0,0f8c543f-5332-43bb-ae00-b45af20ae6a2,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
14,2023-05-28,717990,Lineout,field_out,True,543510,674003,James McCann,Cody Bradford,0,0,0,f07e7707-d9d0-4bd2-8413-bac70480d296,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
15,2023-05-28,717990,Flyout,field_out,True,622761,674003,Jorge Mateo,Cody Bradford,1,1,0,7a0b128c-65c8-4404-b280-16cd31ece387,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
16,2023-05-28,717990,Flyout,field_out,True,543257,680694,Robbie Grossman,Kyle Bradish,1,0,0,68f4b4b6-e74c-4ff6-bba4-c1096c8635ac,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
17,2023-05-28,717990,Groundout,field_out,True,665750,680694,Leody Taveras,Kyle Bradish,0,0,0,a3480079-36e7-4ec9-b165-8f8ff31bfb0d,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
18,2023-05-28,717990,Lineout,field_out,True,543760,680694,Marcus Semien,Kyle Bradish,0,0,0,2c1dfa54-8a24-42d1-8eae-3d5036da2239,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
19,2023-05-28,717990,Strikeout,strikeout,True,656775,674003,Cedric Mullins,Cody Bradford,0,0,0,adeddf11-d957-407a-9667-ef0bd476239e,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
20,2023-05-28,717990,Groundout,field_out,True,668939,674003,Adley Rutschman,Cody Bradford,1,0,0,8f3688c4-32f6-4c4c-b227-1a2cd84c8630,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
21,2023-05-28,717990,Triple,triple,False,669720,674003,Austin Hays,Cody Bradford,0,0,0,a07b02a5-736a-49f0-bf11-cbf1e8cdb05a,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
22,2023-05-28,717990,Strikeout,strikeout,True,623993,674003,Anthony Santander,Cody Bradford,0,0,0,231653a6-b92f-44b3-ae8e-485513e51e4a,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
23,2023-05-28,717990,Flyout,field_out,True,608369,680694,Corey Seager,Kyle Bradish,0,0,0,2d1e12e7-206b-4677-94ae-41e1c013adca,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
24,2023-05-28,717990,Groundout,field_out,True,663993,680694,Nathaniel Lowe,Kyle Bradish,0,0,0,74bc4576-362d-4036-b232-c6440d474b0c,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
25,2023-05-28,717990,Lineout,field_out,True,666969,680694,Adolis García,Kyle Bradish,0,0,0,9eb23c44-278d-4664-b64f-3fe467506e0f,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
26,2023-05-28,717990,Pop Out,field_out,True,663624,674003,Ryan Mountcastle,Cody Bradford,0,0,0,6cf7bd60-4cec-45a8-b908-2e0464079588,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
27,2023-05-28,717990,Flyout,field_out,True,602104,674003,Ramón Urías,Cody Bradford,0,0,0,d7662547-8cb2-4494-8d1b-1579cb992252,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
28,2023-05-28,717990,Strikeout,strikeout,True,683002,674003,Gunnar Henderson,Cody Bradford,0,0,0,1958684d-2004-42c0-bd3e-d2caea9a29ad,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
29,2023-05-28,717990,Groundout,field_out,True,673962,680694,Josh Jung,Kyle Bradish,0,0,0,fb77cbad-05c3-4e57-b747-8f15b990f460,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
30,2023-05-28,717990,Lineout,field_out,True,641680,680694,Jonah Heim,Kyle Bradish,0,0,0,e7f70ac3-3098-4cad-ac4c-9f5c6dc670ac,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
31,2023-05-28,717990,Groundout,field_out,True,608671,680694,Travis Jankowski,Kyle Bradish,1,0,0,42a8fc63-6808-45c2-b8a7-0537240a08a6,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
32,2023-05-28,717990,Groundout,field_out,True,543510,674003,James McCann,Cody Bradford,1,0,0,108393aa-7804-49cc-86e8-031bddd095cd,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
33,2023-05-28,717990,Single,single,False,622761,674003,Jorge Mateo,Cody Bradford,0,0,0,028892be-ce19-4b22-b95c-1236fecc3146,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
34,2023-05-28,717990,Strikeout,strikeout,True,656775,674003,Cedric Mullins,Cody Bradford,0,0,0,2f124651-0fa5-4009-8475-3546707077b0,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
35,2023-05-28,717990,Flyout,field_out,True,668939,674003,Adley Rutschman,Cody Bradford,1,0,0,7a359b64-3e1b-47d9-9d8d-bc5d290d67d7,674003.0,codybradford,Bradford,Left,Cody Bradford,5.3,4.42,56.0,106.0,72.0,101.0,0.79,8.2,1.93,9.0,1.77,0.69,0.259,0.406,0.135,0.365,0.441,82.1,91.0,100.0,102.0,,,,64.0,109.0,99.0,,,,66.0,104.0,103.0,,0.546,0.044000000000000004,,0.276,0.16,,-6.76,,0.74,90.4,,83.1,,0.5,,,0.26,0.2,0.134,-1.23,86.6,0.316,,,,,,,,,,,,,,,,,
36,2023-05-28,717990,Single,single,False,543257,680694,Robbie Grossman,Kyle Bradish,0,0,0,92004c78-783c-4857-8102-3f55315ce5c4,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
37,2023-05-28,717990,Flyout,field_out,True,665750,680694,Leody Taveras,Kyle Bradish,0,0,0,ea9167f3-ef83-423a-9436-72082374e9d6,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,88.0,104.0,98.0,171.0,105.0,116.0,0.207,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.53,1.77,3.99,-0.36,94.5,95.0,88.1,84.8,0.168,0.23,0.142,0.366,0.259,,,,,,,,,,,,,,,,,,,,,
