,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,ST_ba,CU_ba
10,2023-09-08,716674,Strikeout,strikeout,True,641943,693821,Joshua Palacios,Bryce Elder,0,0,0,6a58791f-e694-4574-b0cd-021efd5853c4,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
11,2023-09-08,716674,Groundout,field_out,True,678894,693821,Liover Peguero,Bryce Elder,0,0,0,796ee9fd-c08a-436e-94be-3d27ec477e61,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
12,2023-09-08,716674,Strikeout,strikeout,True,518595,656605,Travis d'Arnaud,Mitch Keller,0,0,0,29ac1f24-2180-4b5f-a6e7-079c22e1dcdc,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
13,2023-09-08,716674,Lineout,field_out,True,671739,656605,Michael Harris II,Mitch Keller,0,0,0,7249f131-45f4-4227-9e28-f5827e008977,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
14,2023-09-08,716674,Single,single,False,606115,656605,Orlando Arcia,Mitch Keller,1,1,0,62df8c4e-8e0b-4777-8cfa-95dd7ab0a303,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
15,2023-09-08,716674,Groundout,field_out,True,670032,656605,Nicky Lopez,Mitch Keller,1,0,0,6d28bff9-73a0-4c7a-b150-0d76cb3fb620,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
16,2023-09-08,716674,Walk,walk,False,663845,693821,Alfonso Rivas III,Bryce Elder,0,0,0,9b046f09-8fc1-4805-a66a-035305ccb588,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
17,2023-09-08,716674,Strikeout,strikeout,True,675961,693821,Alika Williams,Bryce Elder,0,0,1,a0a30af1-5713-428e-a80a-74edfece3032,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
18,2023-09-08,716674,Groundout,field_out,True,678225,693821,Ji Hwan Bae,Bryce Elder,0,0,1,318d81b1-ccf4-452a-9137-7477c0a864e4,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
19,2023-09-08,716674,Flyout,field_out,True,668804,693821,Bryan Reynolds,Bryce Elder,0,0,0,03498b4e-53cf-4116-82ce-8b181bfac4dd,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
20,2023-09-08,716674,Single,single,False,660670,656605,Ronald Acuña Jr.,Mitch Keller,0,0,0,0fedd7f7-5cf4-4fb2-92b9-45d7b0860adf,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
21,2023-09-08,716674,Strikeout,strikeout,True,645277,656605,Ozzie Albies,Mitch Keller,0,0,0,890fa51e-c517-478b-af47-b857887eee98,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
22,2023-09-08,716674,Single,single,False,621566,656605,Matt Olson,Mitch Keller,0,0,1,36f14a03-8f21-4bcd-8d2f-db842f82579d,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
23,2023-09-08,716674,Single,single,False,542303,656605,Marcell Ozuna,Mitch Keller,0,0,1,92c9fb1a-48d0-4288-8882-08dfe563d5ee,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
24,2023-09-08,716674,Single,single,False,592696,656605,Eddie Rosario,Mitch Keller,1,0,1,43fd00ed-eef2-4201-9ea3-12252883dfdd,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
25,2023-09-08,716674,Single,single,False,518595,656605,Travis d'Arnaud,Mitch Keller,0,0,1,aca9ccbd-6b19-4ef8-b1eb-b8bca19a55b2,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
26,2023-09-08,716674,Lineout,field_out,True,671739,656605,Michael Harris II,Mitch Keller,0,0,1,0a539b51-1c44-4206-a884-60abb428be1c,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
27,2023-09-08,716674,Single,single,False,606115,656605,Orlando Arcia,Mitch Keller,0,0,1,ba582f59-5802-4c71-b47b-3f41455f2caf,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
28,2023-09-08,716674,Groundout,field_out,True,670032,656605,Nicky Lopez,Mitch Keller,1,1,0,aefa5c76-c594-45ca-b143-88336bea8615,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
29,2023-09-08,716674,Strikeout,strikeout,True,663647,693821,Ke'Bryan Hayes,Bryce Elder,0,0,0,84ab8cc3-2f8d-4ff9-a381-26386ef7b98c,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
30,2023-09-08,716674,Flyout,field_out,True,669261,693821,Jack Suwinski,Bryce Elder,0,0,0,1043587f-be56-44fa-91e2-a483630b9d15,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
31,2023-09-08,716674,Groundout,field_out,True,682848,693821,Endy Rodríguez,Bryce Elder,0,0,0,68bffbdd-acce-4257-b0d2-66026e50f89d,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,62.0,100.0,86.0,82.0,96.0,90.0,92.0,103.0,107.0,0.376,0.134,0.353,0.13699999999999998,-1.13,0.01,0.97,1.3,90.7,89.5,82.7,0.28,0.21,0.286,0.188,,,,,,,,,,,,,,,
32,2023-09-08,716674,Home Run,home_run,False,660670,656605,Ronald Acuña Jr.,Mitch Keller,0,0,0,aa7126df-3eb6-454f-881e-e090d968de7e,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
33,2023-09-08,716674,Strikeout,strikeout,True,645277,656605,Ozzie Albies,Mitch Keller,0,0,0,4b3f6623-7707-49d7-9187-f8cd5172eb9b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
34,2023-09-08,716674,Hit By Pitch,hit_by_pitch,False,621566,656605,Matt Olson,Mitch Keller,1,0,0,d46430a1-bb48-4744-b0e6-7f49825d9534,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
35,2023-09-08,716674,Flyout,field_out,True,542303,656605,Marcell Ozuna,Mitch Keller,0,0,0,abf80bbe-7d84-4095-a4fc-f1de7366db23,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
36,2023-09-08,716674,Home Run,home_run,False,592696,656605,Eddie Rosario,Mitch Keller,0,0,1,c8a1ae92-22a6-4166-b1d8-4c3394c7ecdf,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
37,2023-09-08,716674,Groundout,field_out,True,518595,656605,Travis d'Arnaud,Mitch Keller,1,0,0,aa2bd860-b4d0-4c00-98f9-6cce146a4fbc,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,90.7,83.0,104.0,97.0,100.0,106.0,100.0,93.0,106.0,100.0,142.0,104.0,123.0,0.228,0.261,0.161,0.027999999999999997,0.66,1.66,-0.5,-2.63,95.2,93.9,82.8,0.258,,0.176,0.36,91.0,94.0,98.0,99.0,98.0,99.0,0.242,0.08,-0.07,-1.97,89.7,78.0,0.316,0.221,0.273
