,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FS_ba,SI_ba,FC_ba,FF_ba,CU_ba,ST_ba,FO%,wFO/C,vFO,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-06-23,717656,Double,double,False,624413,592836,Pete Alonso,Taijuan Walker,0,0,0,ddfde3bb-9cbd-413f-89da-34265102cc78,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
11,2023-06-23,717656,Strikeout,strikeout,True,596129,592836,Daniel Vogelbach,Taijuan Walker,0,0,0,abf4b15b-a76a-4868-a853-7fab52850e43,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
12,2023-06-23,717656,Groundout,field_out,True,502054,592836,Tommy Pham,Taijuan Walker,1,0,0,9489124e-f9cf-400f-8453-b47c46770ca7,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
13,2023-06-23,717656,Groundout,field_out,True,643446,592836,Jeff McNeil,Taijuan Walker,0,0,0,399abbf7-7e19-40d2-8265-8265c126e0b7,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
14,2023-06-23,717656,Pop Out,field_out,True,669016,673540,Brandon Marsh,Kodai Senga,1,1,0,c2e347ba-500b-4fd5-a2c3-132c2f0a12a4,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
15,2023-06-23,717656,Pop Out,field_out,True,624641,673540,Edmundo Sosa,Kodai Senga,0,0,0,920e3a81-db58-463b-a1a8-c74605e5ce5e,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
16,2023-06-23,717656,Strikeout,strikeout,True,656941,673540,Kyle Schwarber,Kodai Senga,0,0,0,708ed947-0f69-46fe-b9a0-ef931dd442ad,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
17,2023-06-23,717656,Groundout,field_out,True,682626,592836,Francisco Alvarez,Taijuan Walker,0,0,0,36b35aaf-8e0a-4a4e-a035-8bb5f618f820,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
18,2023-06-23,717656,Strikeout,strikeout,True,683146,592836,Brett Baty,Taijuan Walker,0,0,0,af299bf9-8210-4834-b1c6-365f1c8e0bbc,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
19,2023-06-23,717656,Home Run,home_run,False,607043,592836,Brandon Nimmo,Taijuan Walker,0,0,0,f8fb3cac-0938-4dbf-a2a0-ff5e7b14974e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
20,2023-06-23,717656,Groundout,field_out,True,516782,592836,Starling Marte,Taijuan Walker,0,0,0,e3cb2139-1885-4d67-aa7e-15887c3660da,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
21,2023-06-23,717656,Strikeout,strikeout,True,607208,673540,Trea Turner,Kodai Senga,0,0,0,58929ccd-c84c-4906-ad52-2346f3dc4de7,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
22,2023-06-23,717656,Groundout,field_out,True,592206,673540,Nick Castellanos,Kodai Senga,0,0,0,071dd3e7-4fcc-42cd-a8fc-0a7cf13d4e14,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
23,2023-06-23,717656,Walk,walk,False,547180,673540,Bryce Harper,Kodai Senga,1,0,0,67cd049b-7b14-4bdc-a6ee-64e7edc22eba,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
24,2023-06-23,717656,Pop Out,field_out,True,592663,673540,J.T. Realmuto,Kodai Senga,0,0,0,69c0e529-7508-42f2-96f0-8e5185f462bf,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
25,2023-06-23,717656,Single,single,False,596019,592836,Francisco Lindor,Taijuan Walker,0,0,0,0035f7d6-19f0-4c1b-a8be-49c06c045365,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
26,2023-06-23,717656,Flyout,field_out,True,624413,592836,Pete Alonso,Taijuan Walker,0,0,0,673ab944-678b-4da2-82e3-a80c3f5b9d3b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
27,2023-06-23,717656,Flyout,field_out,True,596129,592836,Daniel Vogelbach,Taijuan Walker,1,1,0,c1e43820-c417-4d90-900e-e97b45ca1dfd,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
28,2023-06-23,717656,Walk,walk,False,502054,592836,Tommy Pham,Taijuan Walker,0,0,1,b5f5851d-9bbb-4607-91bb-2def4fc1b6ec,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
29,2023-06-23,717656,Groundout,field_out,True,643446,592836,Jeff McNeil,Taijuan Walker,1,0,0,69c7c40e-11b0-4e9c-b4a6-ea03d4d2775c,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.233,0.17600000000000002,0.17600000000000002,0.332,0.026000000000000002,0.057,-0.82,-0.44,0.48,0.53,-1.43,-1.07,92.8,87.1,87.9,92.4,82.5,74.8,0.205,0.273,0.284,0.257,0.212,0.158,,,,,,,,,,,,,,,,,
30,2023-06-23,717656,Lineout,field_out,True,681082,673540,Bryson Stott,Kodai Senga,0,0,0,42cc6865-b286-4516-8c55-082eaafd9364,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
31,2023-06-23,717656,Groundout,field_out,True,664761,673540,Alec Bohm,Kodai Senga,0,0,0,edf74360-a4ba-4c62-8442-c80700145773,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
32,2023-06-23,717656,Double,double,False,669016,673540,Brandon Marsh,Kodai Senga,0,0,0,22780511-d073-48fb-8bbd-c7a1908ea4f2,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
33,2023-06-23,717656,Pop Out,field_out,True,624641,673540,Edmundo Sosa,Kodai Senga,0,0,0,c67cb091-c4e1-41c6-949d-83318f4f154e,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,,,,100.0,93.0,102.0,93.0,95.0,93.0,,,,,0.37,0.25,,0.11599999999999999,0.027000000000000003,0.17,2.52,,,-0.96,-0.23,95.7,90.8,,,82.7,72.8,0.11,,0.244,0.244,0.125,0.333,0.237,0.95,83.2,0.219,,,,,,,,,,,,,
