,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,FC_ba,CU_ba,ST_ba,FF_ba,CH_ba,SL_ba,FS_ba,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-09-11,716630,Flyout,field_out,True,543760,605135,Marcus Semien,Chris Bassitt,0,0,0,c64325f1-4dfd-4a00-818f-9d9063fa9d31,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
1,2023-09-11,716630,Groundout,field_out,True,608369,605135,Corey Seager,Chris Bassitt,0,0,0,97ddbc73-5b2f-43a3-9634-1b6ce76abbf6,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
2,2023-09-11,716630,Strikeout,strikeout,True,663993,605135,Nathaniel Lowe,Chris Bassitt,0,0,0,964ba432-5798-4c84-bea2-9eba70aeda35,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
3,2023-09-11,716630,Groundout,field_out,True,543807,641540,George Springer,Dane Dunning,0,0,0,ef8b9494-c10a-49eb-b9fb-566ca7ddd88c,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.246,0.258,0.25,,0.294,0.301,0.212,,0.032,-0.43,77.5,,,
4,2023-09-11,716630,Groundout,field_out,True,666182,641540,Bo Bichette,Dane Dunning,0,0,0,8331bf27-e11c-4df3-8c13-f22a1f8899b3,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.246,0.258,0.25,,0.294,0.301,0.212,,0.032,-0.43,77.5,,,
5,2023-09-11,716630,Strikeout,strikeout,True,665489,641540,Vladimir Guerrero Jr.,Dane Dunning,0,0,0,b0c6df02-e35b-45bd-8123-97110adc51a7,641540.0,danedunning,Dunning,Right,Dane Dunning,3.7,4.48,172.2,102.0,84.0,96.0,0.794,7.3,2.87,8.5,1.04,1.41,0.203,0.44299999999999995,0.146,0.315,0.415,85.7,65.0,102.0,92.0,78.0,82.0,84.0,71.0,96.0,85.0,79.0,104.0,94.0,101.0,106.0,106.0,90.0,100.0,95.0,,,,0.331,0.032,0.2,,0.23399999999999999,0.016,0.156,-3.75,0.82,,1.37,0.14,-3.56,-0.87,90.5,88.9,,91.0,82.1,78.1,0.246,0.258,0.25,,0.294,0.301,0.212,,0.032,-0.43,77.5,,,
6,2023-09-11,716630,Walk,walk,False,641598,605135,Mitch Garver,Chris Bassitt,0,0,0,ecc43832-296d-417f-b65c-75a87a84cb51,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
7,2023-09-11,716630,Single,single,False,543257,605135,Robbie Grossman,Chris Bassitt,0,0,1,103efeb6-424b-43d5-ad13-ec194f34574c,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
8,2023-09-11,716630,Forceout,force_out,True,665750,605135,Leody Taveras,Chris Bassitt,0,0,1,f3760460-4dc4-4fd2-892f-cb78a042d23a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
9,2023-09-11,716630,Strikeout,strikeout,True,641680,605135,Jonah Heim,Chris Bassitt,0,0,0,40deec68-4aaa-474a-88d0-a36c98e432a2,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.09300000000000001,0.153,0.033,0.136,0.126,0.065,-3.9,-1.13,-3.07,2.11,-0.72,0.67,1.71,92.4,87.8,82.6,91.9,75.6,70.7,0.22,0.274,0.192,0.197,0.333,0.189,0.227,0.375,,,,,,
