,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SL_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,SI_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-04-08,718662,Pop Out,field_out,True,641313,592826,Tim Anderson,Vince Velasquez,0,0,0,ee7603fe-4cca-4949-92c8-cc84eba0d880,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-08,718662,Strikeout,strikeout,True,673357,592826,Luis Robert Jr.,Vince Velasquez,0,0,0,4bb7e4cc-827b-4704-a159-23843f25a699,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-08,718662,Single,single,False,643217,592826,Andrew Benintendi,Vince Velasquez,0,0,0,057052db-bcd1-4bbc-a415-80f1f4d206d2,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-08,718662,Groundout,field_out,True,660162,592826,Yoán Moncada,Vince Velasquez,1,0,0,57bde918-0b13-4506-9f7f-78e763551dc6,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-08,718662,Lineout,field_out,True,665833,605182,Oneil Cruz,Mike Clevinger,1,0,0,43f7cbeb-6adf-4ca3-8fea-2088ad41c3da,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
5,2023-04-08,718662,Groundout,field_out,True,668804,605182,Bryan Reynolds,Mike Clevinger,0,0,0,32be1038-885f-46f5-a268-92cf14a21b77,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
6,2023-04-08,718662,Double,double,False,457705,605182,Andrew McCutchen,Mike Clevinger,0,0,0,a318ff07-20bd-4609-8b60-2357e8b4efea,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
7,2023-04-08,718662,Single,single,False,467793,605182,Carlos Santana,Mike Clevinger,0,0,1,a5ae71db-9d2a-4c26-8eca-d0cdad0a9d1d,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
8,2023-04-08,718662,Strikeout,strikeout,True,596847,605182,Ji Man Choi,Mike Clevinger,0,0,0,ca40355e-f00c-4ef7-a836-6bab9a0e02cf,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
9,2023-04-08,718662,Single,single,False,683734,592826,Andrew Vaughn,Vince Velasquez,1,0,0,46d70523-ca85-471a-870a-8f705cb7962f,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-08,718662,Walk,walk,False,657757,592826,Gavin Sheets,Vince Velasquez,1,0,1,d55e9650-a155-490d-8f90-cf65aa327827,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-08,718662,Grounded Into DP,grounded_into_double_play,True,518735,592826,Yasmani Grandal,Vince Velasquez,1,0,1,67babf92-b1b3-40dc-bfb3-6e23b1201604,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-08,718662,Single,single,False,693049,592826,Oscar Colás,Vince Velasquez,1,0,1,f4eb4996-5b3d-446b-8fde-849c1454f1f0,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-08,718662,Groundout,field_out,True,462101,592826,Elvis Andrus,Vince Velasquez,1,0,1,6df0cb31-6131-4645-b3a1-62cc69e03dda,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-08,718662,Flyout,field_out,True,663647,605182,Ke'Bryan Hayes,Mike Clevinger,1,1,0,9b44534c-d949-4907-a574-0956bb7e4079,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
15,2023-04-08,718662,Pop Out,field_out,True,678225,605182,Ji Hwan Bae,Mike Clevinger,0,0,0,9860fd3c-88e7-47c6-b840-fc9b8ab2a49e,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
16,2023-04-08,718662,Flyout,field_out,True,666801,605182,Rodolfo Castro,Mike Clevinger,0,0,0,c20555f5-6b55-4819-8260-b56e13e95167,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
17,2023-04-08,718662,Double,double,False,641313,592826,Tim Anderson,Vince Velasquez,0,0,0,77e5e9a6-3ba2-4550-a7bf-fc6c5df20160,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-08,718662,Flyout,field_out,True,673357,592826,Luis Robert Jr.,Vince Velasquez,0,0,1,87e2fe1a-352a-4186-9ab3-af7cd5a9a0b6,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-08,718662,Single,single,False,643217,592826,Andrew Benintendi,Vince Velasquez,0,0,1,f65d2d9d-2b12-4536-af78-d8e94d241422,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
20,2023-04-08,718662,Groundout,field_out,True,660162,592826,Yoán Moncada,Vince Velasquez,0,0,1,ad9822d4-ce17-48df-818e-8a94d7dda31d,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-08,718662,Walk,walk,False,683734,592826,Andrew Vaughn,Vince Velasquez,0,0,0,d63cca62-5a4d-4506-a8c3-42823e3baa3b,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-08,718662,Walk,walk,False,657757,592826,Gavin Sheets,Vince Velasquez,0,0,1,85345960-b3b4-4145-8f92-2036984c656c,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-08,718662,Single,single,False,518735,592826,Yasmani Grandal,Vince Velasquez,1,1,1,b4ed8b8c-6405-451e-ac7b-c10f776548b4,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-08,718662,Walk,walk,False,693049,592826,Oscar Colás,Vince Velasquez,1,0,1,59bf9b35-a332-4218-a5a9-cee543600329,592826.0,vincevelasquez,Velasquez,Right,Vince Velasquez,3.86,4.13,37.1,99.0,99.0,102.0,0.741,8.92,3.38,8.44,0.96,0.7,0.336,0.336,0.182,0.282,0.4,88.6,59.0,102.0,92.0,110.0,97.0,102.0,63.0,94.0,91.0,101.0,100.0,104.0,94.0,146.0,144.0,0.011000000000000001,0.415,0.446,0.003,0.125,-1.31,6.0,2.19,-2.3,-1.78,93.2,92.9,83.2,80.6,0.192,0.314,0.25,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-08,718662,Flyout,field_out,True,462101,608328,Elvis Andrus,Chase De Jong,0,0,0,ad920b49-2c93-48b8-b5fa-1ce52c640579,608328.0,chasedejong,De Jong,Right,Chase De Jong,13.5,8.42,11.1,88.0,92.0,91.0,0.8109999999999999,5.56,4.76,14.29,4.76,0.41,0.17800000000000002,0.511,0.067,0.33299999999999996,0.413,,,,,87.0,81.0,83.0,,,,105.0,96.0,101.0,,,,,0.37799999999999995,0.35100000000000003,,,-5.02,,-2.92,,,92.1,,83.5,,0.333,0.417,,83.0,93.0,89.0,,,,,0.156,,-4.08,,76.6,,,0.5,81.0,77.0,94.0,0.11599999999999999,-4.29,85.5,0.286,
26,2023-04-08,718662,Lineout,field_out,True,641511,605182,Jason Delay,Mike Clevinger,0,0,0,2c4c9b9a-2eae-40a5-b015-02c64f082414,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
27,2023-04-08,718662,Single,single,False,665833,605182,Oneil Cruz,Mike Clevinger,0,0,0,848b94d9-815f-4482-a0c9-4a5f8a57fb45,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
28,2023-04-08,718662,Sac Fly,sac_fly,True,668804,605182,Bryan Reynolds,Mike Clevinger,1,0,1,f699d21b-9ad2-4ae1-aebf-209147defb51,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
29,2023-04-08,718662,Single,single,False,457705,605182,Andrew McCutchen,Mike Clevinger,0,0,0,91b17b04-1740-420a-b3ea-4378e1ce3735,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
30,2023-04-08,718662,Walk,walk,False,467793,605182,Carlos Santana,Mike Clevinger,0,0,1,08613db7-9e46-457e-ad60-91e3a837ac03,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
31,2023-04-08,718662,Lineout,field_out,True,596847,605182,Ji Man Choi,Mike Clevinger,1,0,0,d63453b1-4b2d-46a5-a2eb-a40ced93e925,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
32,2023-04-08,718662,Groundout,field_out,True,641313,608328,Tim Anderson,Chase De Jong,0,0,0,6733b98d-27e2-4ee6-bc49-187c43364264,608328.0,chasedejong,De Jong,Right,Chase De Jong,13.5,8.42,11.1,88.0,92.0,91.0,0.8109999999999999,5.56,4.76,14.29,4.76,0.41,0.17800000000000002,0.511,0.067,0.33299999999999996,0.413,,,,,87.0,81.0,83.0,,,,105.0,96.0,101.0,,,,,0.37799999999999995,0.35100000000000003,,,-5.02,,-2.92,,,92.1,,83.5,,0.333,0.417,,83.0,93.0,89.0,,,,,0.156,,-4.08,,76.6,,,0.5,81.0,77.0,94.0,0.11599999999999999,-4.29,85.5,0.286,
33,2023-04-08,718662,Double,double,False,673357,608328,Luis Robert Jr.,Chase De Jong,0,0,0,0ced9c5c-bc93-4b9a-b8a3-a88f84687669,608328.0,chasedejong,De Jong,Right,Chase De Jong,13.5,8.42,11.1,88.0,92.0,91.0,0.8109999999999999,5.56,4.76,14.29,4.76,0.41,0.17800000000000002,0.511,0.067,0.33299999999999996,0.413,,,,,87.0,81.0,83.0,,,,105.0,96.0,101.0,,,,,0.37799999999999995,0.35100000000000003,,,-5.02,,-2.92,,,92.1,,83.5,,0.333,0.417,,83.0,93.0,89.0,,,,,0.156,,-4.08,,76.6,,,0.5,81.0,77.0,94.0,0.11599999999999999,-4.29,85.5,0.286,
34,2023-04-08,718662,Lineout,field_out,True,643217,608328,Andrew Benintendi,Chase De Jong,1,1,0,80f7689a-1790-4a32-ad2a-f9c73c161dba,608328.0,chasedejong,De Jong,Right,Chase De Jong,13.5,8.42,11.1,88.0,92.0,91.0,0.8109999999999999,5.56,4.76,14.29,4.76,0.41,0.17800000000000002,0.511,0.067,0.33299999999999996,0.413,,,,,87.0,81.0,83.0,,,,105.0,96.0,101.0,,,,,0.37799999999999995,0.35100000000000003,,,-5.02,,-2.92,,,92.1,,83.5,,0.333,0.417,,83.0,93.0,89.0,,,,,0.156,,-4.08,,76.6,,,0.5,81.0,77.0,94.0,0.11599999999999999,-4.29,85.5,0.286,
35,2023-04-08,718662,Groundout,field_out,True,660162,608328,Yoán Moncada,Chase De Jong,0,0,0,166d741b-2203-4dbe-ab51-3bb4642c76a6,608328.0,chasedejong,De Jong,Right,Chase De Jong,13.5,8.42,11.1,88.0,92.0,91.0,0.8109999999999999,5.56,4.76,14.29,4.76,0.41,0.17800000000000002,0.511,0.067,0.33299999999999996,0.413,,,,,87.0,81.0,83.0,,,,105.0,96.0,101.0,,,,,0.37799999999999995,0.35100000000000003,,,-5.02,,-2.92,,,92.1,,83.5,,0.333,0.417,,83.0,93.0,89.0,,,,,0.156,,-4.08,,76.6,,,0.5,81.0,77.0,94.0,0.11599999999999999,-4.29,85.5,0.286,
36,2023-04-08,718662,Flyout,field_out,True,663647,605182,Ke'Bryan Hayes,Mike Clevinger,0,0,0,214bd6bb-941b-42da-9eca-180370429e56,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,0.271,,0.128,-0.21,1.47,0.5,,1.69,94.3,93.1,79.4,,0.203,0.283,0.175,80.0,96.0,97.0,90.0,100.0,100.0,0.08199999999999999,0.016,-0.07,0.55,84.9,76.0,0.256,0.2,0.167,,,,,,,,
