,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,CH_ba,FC_ba,SI_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-05-28,717989,Walk,walk,False,679529,656302,Spencer Torkelson,Dylan Cease,1,0,0,d3b3a08c-f418-4264-91c1-6ac559a58d36,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
11,2023-05-28,717989,Single,single,False,665155,656302,Nick Maton,Dylan Cease,1,0,1,5ecc231b-23ca-4985-9570-48aa5f76b52e,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
12,2023-05-28,717989,Strikeout,strikeout,True,668731,656302,Akil Baddoo,Dylan Cease,0,0,0,0f7f53be-31da-436b-b462-976f9cc4be80,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
13,2023-05-28,717989,Strikeout,strikeout,True,606992,656302,Eric Haase,Dylan Cease,0,0,0,97ff56fa-0b75-41a0-9ec7-2d08c817b470,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
14,2023-05-28,717989,Walk,walk,False,663837,656302,Matt Vierling,Dylan Cease,0,0,1,db0f9294-6043-4e25-9eb2-4a020d9ac8ff,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
15,2023-05-28,717989,Flyout,field_out,True,670097,656302,Zack Short,Dylan Cease,1,0,0,eb753ce2-90cf-4d24-b1b4-ed9b9a00d1f9,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
16,2023-05-28,717989,Flyout,field_out,True,593643,593958,Hanser Alberto,Eduardo Rodriguez,0,0,0,339077b8-bff5-4102-a60e-6c88717464df,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
17,2023-05-28,717989,Home Run,home_run,False,663853,593958,Romy Gonzalez,Eduardo Rodriguez,0,0,0,d8c0e107-8de4-4df2-af4e-e9f388f61bc8,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
18,2023-05-28,717989,Lineout,field_out,True,641313,593958,Tim Anderson,Eduardo Rodriguez,0,0,0,52e3fe2a-f01a-4c6e-b346-8871f79e6569,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
19,2023-05-28,717989,Walk,walk,False,650391,593958,Eloy Jiménez,Eduardo Rodriguez,1,0,0,3ce842fc-40e0-42ce-98fd-517c785fd297,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
20,2023-05-28,717989,Strikeout,strikeout,True,673357,593958,Luis Robert Jr.,Eduardo Rodriguez,0,0,0,627bde68-04cb-441e-b597-3398f88cd507,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
21,2023-05-28,717989,Double,double,False,656716,656302,Zach McKinstry,Dylan Cease,0,0,0,bbf02bd6-b94f-47e0-86e1-68adb932ede2,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
22,2023-05-28,717989,Walk,walk,False,682985,656302,Riley Greene,Dylan Cease,0,0,0,2cd7324a-450c-46a7-924c-cc5717063ffe,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
23,2023-05-28,717989,Strikeout,strikeout,True,595879,656302,Javier Báez,Dylan Cease,0,0,0,9827592a-ab78-4122-927a-e488eaf6f1d6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
24,2023-05-28,717989,Strikeout,strikeout,True,679529,656302,Spencer Torkelson,Dylan Cease,0,0,1,5473e6b9-4e99-4ee8-b1a4-0007b39f0ca5,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
25,2023-05-28,717989,Walk,walk,False,665155,656302,Nick Maton,Dylan Cease,0,0,0,4a167b62-737a-4299-a20c-948d92fcbaae,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
26,2023-05-28,717989,Home Run,home_run,False,668731,656302,Akil Baddoo,Dylan Cease,1,0,1,3dae7464-4248-4fa3-9a35-0d608e82de75,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
27,2023-05-28,717989,Strikeout,strikeout,True,606992,656302,Eric Haase,Dylan Cease,0,0,0,28f0a335-4a12-4d9c-b999-12f5565a1be7,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
28,2023-05-28,717989,Groundout,field_out,True,683734,593958,Andrew Vaughn,Eduardo Rodriguez,1,0,0,038fa305-ed0f-4b89-9c40-46999ff97944,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
29,2023-05-28,717989,Groundout,field_out,True,518735,593958,Yasmani Grandal,Eduardo Rodriguez,1,1,0,6b25f976-21e5-4aca-830a-6f8f3aca659e,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
30,2023-05-28,717989,Single,single,False,669394,593958,Jake Burger,Eduardo Rodriguez,0,0,0,b393ad68-289c-4332-8f83-c7f459e3128d,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
31,2023-05-28,717989,Groundout,field_out,True,640449,593958,Clint Frazier,Eduardo Rodriguez,1,1,0,f09c47b2-89aa-4654-92b5-bd658dc060a8,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
32,2023-05-28,717989,Strikeout,strikeout,True,663837,656302,Matt Vierling,Dylan Cease,0,0,0,ddfd82d2-4559-4b7f-b69d-0cb994dd2c65,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
33,2023-05-28,717989,Single,single,False,670097,656302,Zack Short,Dylan Cease,1,0,0,71b81f78-fb17-4517-ac3d-ae82881fee51,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
34,2023-05-28,717989,Groundout,field_out,True,656716,656302,Zach McKinstry,Dylan Cease,1,0,1,034a752d-dc62-4544-b9a3-6e715031e115,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
35,2023-05-28,717989,Strikeout,strikeout,True,682985,656302,Riley Greene,Dylan Cease,0,0,0,5c1e9a4a-b6bd-4050-a7ca-de9e82369334,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,,,,120.0,101.0,108.0,,,,,0.43200000000000005,,0.386,0.03,-0.15,,,0.4,1.0,95.6,,,86.3,0.273,0.111,,,0.216,83.0,94.0,99.0,0.152,-1.83,80.2,0.298,,,,,,
36,2023-05-28,717989,Flyout,field_out,True,593643,593958,Hanser Alberto,Eduardo Rodriguez,0,0,0,35971efd-3b0c-495f-8a61-e6a3199ccc24,593958.0,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,3.3,4.04,152.2,103.0,83.0,97.0,0.7809999999999999,8.43,2.83,7.55,0.88,1.1,0.27899999999999997,0.40700000000000003,0.152,0.311,0.429,85.9,91.0,102.0,103.0,73.0,101.0,91.0,84.0,117.0,107.0,103.0,107.0,106.0,90.0,101.0,98.0,0.09300000000000001,0.45399999999999996,0.192,0.07200000000000001,0.18899999999999997,0.65,0.51,1.11,3.12,0.71,92.2,88.8,92.4,84.5,0.278,0.233,0.2,0.165,0.089,,,,,,,,,,,,,
