,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-05-31,717940,Groundout,field_out,True,545341,674072,Randal Grichuk,Tommy Henry,0,0,0,4f6ca000-e5a8-47c8-abe9-518ddfb8abfe,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,
1,2023-05-31,717940,Strikeout,strikeout,True,678662,674072,Ezequiel Tovar,Tommy Henry,0,0,0,b2257701-f141-42f4-ac98-ce6366d93233,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,
2,2023-05-31,717940,Strikeout,strikeout,True,641857,674072,Ryan McMahon,Tommy Henry,0,0,0,deb1bd12-f080-49dc-b478-207e67d314aa,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,92.0,101.0,93.0,0.49,0.127,0.191,0.193,-0.88,2.53,0.71,-0.09,90.7,83.1,79.1,0.292,0.229,0.278,0.158,,,,,,,,,,,,,,,
3,2023-05-31,717940,Single,single,False,656976,659275,Pavin Smith,Dinelson Lamet,0,0,0,156efaf9-5852-487b-b722-2020b29ff7f1,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,,,,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,,0.027000000000000003,-4.11,-2.38,,-3.6,94.8,85.9,,0.355,,,0.305,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,
4,2023-05-31,717940,Single,single,False,606466,659275,Ketel Marte,Dinelson Lamet,0,0,1,45a99b42-c8da-48f3-ad54-27ccf03e51d3,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,,,,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,,0.027000000000000003,-4.11,-2.38,,-3.6,94.8,85.9,,0.355,,,0.305,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,
5,2023-05-31,717940,Single,single,False,682998,659275,Corbin Carroll,Dinelson Lamet,1,0,1,090b3044-8430-4a42-bc9e-a0cf1e53d7d3,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,,,,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,,0.027000000000000003,-4.11,-2.38,,-3.6,94.8,85.9,,0.355,,,0.305,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,
6,2023-05-31,717940,Flyout,field_out,True,572233,659275,Christian Walker,Dinelson Lamet,1,0,1,9a88b6cc-7885-40ed-b30b-ddd13795c29b,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,,,,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,,0.027000000000000003,-4.11,-2.38,,-3.6,94.8,85.9,,0.355,,,0.305,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,
7,2023-05-31,717940,Single,single,False,666971,659275,Lourdes Gurriel Jr.,Dinelson Lamet,0,0,1,83c1d514-5faa-4176-8106-1d66eefd85c0,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,,,,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,,0.027000000000000003,-4.11,-2.38,,-3.6,94.8,85.9,,0.355,,,0.305,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,
8,2023-05-31,717940,Strikeout,strikeout,True,668942,659275,Josh Rojas,Dinelson Lamet,0,0,0,2e7612db-e875-444d-b43d-a997cc645381,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,,,,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,,0.027000000000000003,-4.11,-2.38,,-3.6,94.8,85.9,,0.355,,,0.305,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,
9,2023-05-31,717940,Groundout,field_out,True,672515,659275,Gabriel Moreno,Dinelson Lamet,1,0,0,34c33c92-98dd-4392-9015-eaef3c0f3ffa,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,,,,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,,0.027000000000000003,-4.11,-2.38,,-3.6,94.8,85.9,,0.355,,,0.305,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,
