,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,SI_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba
10,2023-08-28,716808,Single,single,False,665828,681857,Oswaldo Cabrera,Reese Olson,0,0,0,e1cb0c13-79ad-4000-8f5a-670530001317,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
11,2023-08-28,716808,Strikeout,strikeout,True,543309,681857,Kyle Higashioka,Reese Olson,0,0,0,420648c5-5724-4b6d-bea1-8a741bffe053,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
12,2023-08-28,716808,Strikeout,strikeout,True,518934,681857,DJ LeMahieu,Reese Olson,0,0,0,acb31a6f-2bbd-4601-8491-194ef716a380,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
13,2023-08-28,716808,Groundout,field_out,True,679529,622663,Spencer Torkelson,Luis Severino,0,0,0,4db5263a-3351-44a8-b11a-e81bffbb47e5,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
14,2023-08-28,716808,Pop Out,field_out,True,681481,622663,Kerry Carpenter,Luis Severino,1,0,0,aec29a88-8a0e-4922-870d-9dfe287e3beb,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
15,2023-08-28,716808,Single,single,False,408234,622663,Miguel Cabrera,Luis Severino,1,1,0,77a0b9a8-5403-4bd5-aa05-faf7d7e9f293,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
16,2023-08-28,716808,Strikeout,strikeout,True,678009,622663,Parker Meadows,Luis Severino,0,0,0,ca10d35f-2d34-4894-9d31-a07852da7386,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
17,2023-08-28,716808,Strikeout,strikeout,True,592450,681857,Aaron Judge,Reese Olson,0,0,0,06214438-46b5-4ecc-829f-887eec72b8e8,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
18,2023-08-28,716808,Strikeout,strikeout,True,650402,681857,Gleyber Torres,Reese Olson,0,0,0,a737b27d-b41c-46ee-b828-27b6ace70631,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
19,2023-08-28,716808,Single,single,False,519317,681857,Giancarlo Stanton,Reese Olson,0,0,0,aac1712d-65c1-4297-b50e-01ec5bf79be2,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
20,2023-08-28,716808,Pop Out,field_out,True,643396,681857,Isiah Kiner-Falefa,Reese Olson,1,1,0,c98ad07c-0ff5-4b6a-b823-9b7990cd012f,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
21,2023-08-28,716808,Strikeout,strikeout,True,595879,622663,Javier Báez,Luis Severino,0,0,0,00eb53da-a9a9-423d-a529-1d47132f0cad,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
22,2023-08-28,716808,Strikeout,strikeout,True,608348,622663,Carson Kelly,Luis Severino,0,0,0,edcaaad1-1f18-4b3c-96e2-a65647a16d11,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
23,2023-08-28,716808,Triple,triple,False,656716,622663,Zach McKinstry,Luis Severino,0,0,0,d5c33c47-4c61-4e06-b329-db33579d75cd,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
24,2023-08-28,716808,Groundout,field_out,True,682985,622663,Riley Greene,Luis Severino,1,0,0,3fd75793-9893-4cfb-a7f4-b5fc93f84e41,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
25,2023-08-28,716808,Groundout,field_out,True,683011,681857,Anthony Volpe,Reese Olson,1,1,0,0e0b66b7-783d-4b90-9a0c-bb289b0212f2,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
26,2023-08-28,716808,Strikeout,strikeout,True,677592,681857,Everson Pereira,Reese Olson,0,0,0,774da417-7d37-40bb-b9b6-7cabbfb7717c,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
27,2023-08-28,716808,Walk,walk,False,665828,681857,Oswaldo Cabrera,Reese Olson,1,0,0,5e545b63-b348-415f-b390-334b49af0864,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
28,2023-08-28,716808,Strikeout,strikeout,True,543309,681857,Kyle Higashioka,Reese Olson,0,0,0,71c07bf0-ea4a-41e6-b599-4d860edbc6fb,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
29,2023-08-28,716808,Groundout,field_out,True,663837,622663,Matt Vierling,Luis Severino,0,0,0,cb5a0d14-e456-4e69-bd55-cf88e4b78e14,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
30,2023-08-28,716808,Groundout,field_out,True,679529,622663,Spencer Torkelson,Luis Severino,0,0,0,9c9be7e8-abce-4aa5-b5c2-2f85ea7f8945,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
31,2023-08-28,716808,Groundout,field_out,True,681481,622663,Kerry Carpenter,Luis Severino,0,0,0,d855820a-3cdd-46bc-b57d-bd03c58e69f7,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,,,,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,0.027999999999999997,0.449,0.188,,0.18600000000000003,-2.42,5.41,-2.59,,-1.4,96.5,95.7,84.7,,0.289,0.355,0.091,0.279,,110.0,100.0,98.0,0.15,-0.08,90.8,0.208,,,,,,,
32,2023-08-28,716808,Groundout,field_out,True,518934,681857,DJ LeMahieu,Reese Olson,0,0,0,f5d1c2d7-0bd7-448c-9c10-2bed00d538ba,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
33,2023-08-28,716808,Walk,walk,False,592450,681857,Aaron Judge,Reese Olson,1,0,0,cdab9571-b00c-4303-be39-df45019f7814,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
34,2023-08-28,716808,Double,double,False,650402,681857,Gleyber Torres,Reese Olson,1,0,1,b50e5210-bf1a-454e-b396-a3766e035aa7,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,
35,2023-08-28,716808,Strikeout,strikeout,True,519317,686839,Giancarlo Stanton,Brendan White,0,0,0,c18801ba-e65c-47fb-975a-577a95eef459,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,,,,,,,,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,0.069,0.327,0.594,0.002,,2.07,1.67,-1.83,4.16,,94.4,93.0,85.0,78.8,0.24,0.162,0.4,,,,,,,,,,52.0,69.0,71.0,0.009000000000000001,-2.97,87.2,0.346
36,2023-08-28,716808,Flyout,field_out,True,643396,686839,Isiah Kiner-Falefa,Brendan White,0,0,0,0c833400-afe1-4203-afc6-678232b1c87c,686839.0,brendanwhite,White,Right,Brendan White,5.09,4.51,40.2,101.0,99.0,104.0,0.7340000000000001,9.74,3.32,8.85,0.89,1.81,0.301,0.504,0.115,0.381,0.42100000000000004,,,,,,,,91.0,98.0,92.0,116.0,95.0,84.0,102.0,103.0,113.0,0.069,0.327,0.594,0.002,,2.07,1.67,-1.83,4.16,,94.4,93.0,85.0,78.8,0.24,0.162,0.4,,,,,,,,,,52.0,69.0,71.0,0.009000000000000001,-2.97,87.2,0.346
