,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,CH_ba,FC_ba,SL_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,Stf+ SI,Loc+ SI,Pit+ SI,ST_ba
10,2023-07-18,717361,Walk,walk,False,500743,669330,Miguel Rojas,Tyler Wells,1,0,0,cc9a5eb2-4fd3-4f26-96fe-4f153b0cc1cc,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
11,2023-07-18,717361,Single,single,False,681546,669330,James Outman,Tyler Wells,0,0,1,74d47b05-818d-4ac0-8e0b-9b94e3a8ed50,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
12,2023-07-18,717361,Pop Out,field_out,True,605141,669330,Mookie Betts,Tyler Wells,0,0,0,36892f65-6396-4eb1-9615-15dfe49860c2,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
13,2023-07-18,717361,Single,single,False,518692,669330,Freddie Freeman,Tyler Wells,0,0,1,3e55eb2c-e7a1-40c8-a49d-22a8718d5d79,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
14,2023-07-18,717361,Single,single,False,669257,669330,Will Smith,Tyler Wells,1,0,1,374a52ce-38ee-45ca-836e-551a5005b0f9,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
15,2023-07-18,717361,Groundout,field_out,True,571970,669330,Max Muncy,Tyler Wells,1,0,1,c1aba29c-0f74-4027-8bb3-23f4384983db,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
16,2023-07-18,717361,Flyout,field_out,True,502110,669330,J.D. Martinez,Tyler Wells,0,0,0,4d3ad2e2-b676-4839-9fba-64fe230726d5,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,85.0,100.0,96.0,0.377,0.195,0.16399999999999998,0.078,0.185,0.59,0.67,1.18,0.41,0.43,92.5,88.7,84.0,74.1,0.2,0.196,0.212,0.149,0.217,,,,,,,,,,,,,,
17,2023-07-18,717361,Walk,walk,False,656811,675627,Ryan O'Hearn,Michael Grove,1,0,0,02aa6ce0-bea4-48d6-a525-892cbb7c1985,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
18,2023-07-18,717361,Flyout,field_out,True,669720,675627,Austin Hays,Michael Grove,1,1,0,6c8ff9b2-043d-4858-b8d4-95877ac3a23e,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
19,2023-07-18,717361,Double,double,False,543305,675627,Aaron Hicks,Michael Grove,0,0,1,d2e8207a-3997-485b-a77d-e4d9e2ac3ca1,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
20,2023-07-18,717361,Strikeout,strikeout,True,681297,675627,Colton Cowser,Michael Grove,0,0,0,69e20dae-4ad5-4327-891e-64a0f3da47e9,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
21,2023-07-18,717361,Groundout,field_out,True,624428,675627,Adam Frazier,Michael Grove,0,0,0,2bb41a5e-c5f1-4753-b776-aec0de79f8f8,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
22,2023-07-18,717361,Groundout,field_out,True,444482,608344,David Peralta,Cole Irvin,1,0,0,533232e0-a50f-4805-b672-f9c5cc6fa00f,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
23,2023-07-18,717361,Single,single,False,545350,608344,Jake Marisnick,Cole Irvin,1,0,0,703a40bc-9c65-4cc4-9681-62f953041420,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
24,2023-07-18,717361,Flyout,field_out,True,500743,608344,Miguel Rojas,Cole Irvin,1,0,0,3a2dbf20-1114-4aba-a1d6-a50055ab875f,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
25,2023-07-18,717361,Walk,walk,False,681546,608344,James Outman,Cole Irvin,0,0,1,e2d3506a-14bd-49c2-9a43-6537d9db1179,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
26,2023-07-18,717361,Flyout,field_out,True,605141,608344,Mookie Betts,Cole Irvin,0,0,0,5c219009-4f87-406a-bc68-bef47ec9001d,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
27,2023-07-18,717361,Groundout,field_out,True,676059,675627,Jordan Westburg,Michael Grove,0,0,0,11892960-8bab-4e18-8eb2-1f20335b5591,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
28,2023-07-18,717361,Single,single,False,683002,675627,Gunnar Henderson,Michael Grove,1,0,0,144c88ce-6e54-4f3e-8ef5-8ea99386ddef,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
29,2023-07-18,717361,Grounded Into DP,grounded_into_double_play,True,668939,675627,Adley Rutschman,Michael Grove,1,0,1,f71bc059-e3c2-45bc-a582-6652e2c70ec7,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
30,2023-07-18,717361,Groundout,field_out,True,518692,608344,Freddie Freeman,Cole Irvin,0,0,0,655b0943-fb0b-488c-a744-2a3d5339c660,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
31,2023-07-18,717361,Double,double,False,669257,608344,Will Smith,Cole Irvin,1,0,0,6f7abef6-e753-4aff-8909-dada79794c46,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
32,2023-07-18,717361,Groundout,field_out,True,571970,608344,Max Muncy,Cole Irvin,0,0,0,589c7808-b9f8-4c44-961d-91c5e318979c,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
33,2023-07-18,717361,Strikeout,strikeout,True,502110,608344,J.D. Martinez,Cole Irvin,0,0,0,ba180f8d-41bb-4b73-8549-86c328cbb1ef,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,,,,99.0,99.0,94.0,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,,-0.89,-2.77,92.2,85.5,,77.2,0.247,0.324,0.18,,0.229,,,,0.207,,0.95,,91.9,,0.28,75.0,103.0,97.0,
34,2023-07-18,717361,Lineout,field_out,True,623993,675627,Anthony Santander,Michael Grove,1,1,0,a7fe6dbc-a902-4054-8477-7b9e4c36f73e,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
35,2023-07-18,717361,Strikeout,strikeout,True,656811,675627,Ryan O'Hearn,Michael Grove,0,0,0,a7010b33-1fbd-4830-b8cb-bcaf6a94fc77,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
36,2023-07-18,717361,Single,single,False,669720,675627,Austin Hays,Michael Grove,0,0,0,ef6a5c72-6c6a-470a-9832-2a21a1cca698,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
37,2023-07-18,717361,Groundout,field_out,True,543305,675627,Aaron Hicks,Michael Grove,1,0,0,544ce26d-331b-471b-ba21-8b86206f44fb,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,,,,86.0,102.0,95.0,106.0,106.0,111.0,94.0,103.0,105.0,0.327,0.075,0.382,,0.003,-3.57,0.93,1.07,,-16.59,94.8,89.2,85.6,,0.442,,0.261,0.2,0.308,98.0,93.0,98.0,0.042,0.17,1.99,-0.36,94.7,78.3,0.286,,,,
