,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba
10,2023-08-08,717069,Single,single,False,677649,676664,Ezequiel Duran,JP Sears,1,1,1,0bbc2b5f-2f47-439f-a3f5-bf2e09733685,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
11,2023-08-08,717069,Single,single,False,669087,676664,Sam Huff,JP Sears,0,0,1,e0b874e9-86bc-4bfc-a838-2e39daf36fd9,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
12,2023-08-08,717069,Strikeout,strikeout,True,665750,676664,Leody Taveras,JP Sears,0,0,0,e64825e1-4d81-4fcb-a155-798c0c0c2f76,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
13,2023-08-08,717069,Single,single,False,543760,676664,Marcus Semien,JP Sears,0,0,1,3809c632-2726-4f19-89e5-034b04f80023,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
14,2023-08-08,717069,Strikeout,strikeout,True,608369,676664,Corey Seager,JP Sears,0,0,0,e752dd78-d88f-454e-b69e-2f80fa0b1871,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
15,2023-08-08,717069,Flyout,field_out,True,691016,453286,Tyler Soderstrom,Max Scherzer,0,0,0,7b360b8c-0af0-4cfa-94d1-fb1f56f7882c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
16,2023-08-08,717069,Lineout,field_out,True,672478,453286,Jordan Diaz,Max Scherzer,1,0,0,22d61321-ae56-475f-8910-807167593885,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
17,2023-08-08,717069,Flyout,field_out,True,667670,453286,Brent Rooker,Max Scherzer,0,0,0,d978d0f7-dcd7-4dd2-8f88-e59b08afe76d,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
18,2023-08-08,717069,Flyout,field_out,True,663993,676664,Nathaniel Lowe,JP Sears,1,0,0,e3475431-a00d-4dbf-901a-867494ec1fcd,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
19,2023-08-08,717069,Flyout,field_out,True,666969,676664,Adolis García,JP Sears,1,0,0,e0de586b-0f9d-4f97-a784-e272a658059c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
20,2023-08-08,717069,Lineout,field_out,True,641598,676664,Mitch Garver,JP Sears,0,0,0,3acc8183-fea8-4335-8f0c-c721b02fa4b1,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
21,2023-08-08,717069,Flyout,field_out,True,669397,453286,Nick Allen,Max Scherzer,0,0,0,52a7418a-40e6-4c1c-a502-508edbac46a0,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
22,2023-08-08,717069,Strikeout,strikeout,True,665923,453286,Esteury Ruiz,Max Scherzer,0,0,0,3b547875-8ab1-4c8f-af72-76609734f42a,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
23,2023-08-08,717069,Flyout,field_out,True,643393,453286,Tony Kemp,Max Scherzer,0,0,0,c41ff453-ba90-4818-acb3-8f4758e9249c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
24,2023-08-08,717069,Double,double,False,543257,676664,Robbie Grossman,JP Sears,1,1,0,ee22dc47-aa26-4d93-a8c4-768a8fdae8e4,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
25,2023-08-08,717069,Pop Out,field_out,True,677649,676664,Ezequiel Duran,JP Sears,0,0,0,b61c9dc1-8ee1-4e3a-95d3-fa5291e299b7,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
26,2023-08-08,717069,Double,double,False,669087,676664,Sam Huff,JP Sears,0,0,1,b0abd837-5ef1-4f2e-838f-713f88197d42,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
27,2023-08-08,717069,Strikeout,strikeout,True,665750,676664,Leody Taveras,JP Sears,0,0,0,d54da880-1b74-4d1e-bdf2-024505bff8c2,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
28,2023-08-08,717069,Single,single,False,543760,676664,Marcus Semien,JP Sears,0,0,1,012289da-c240-4101-9cdc-f96c1051a804,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
29,2023-08-08,717069,Double,double,False,608369,676664,Corey Seager,JP Sears,0,0,1,6c4c600c-72c0-483b-b5e0-c2aa90de55d8,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
30,2023-08-08,717069,Walk,walk,False,663993,676664,Nathaniel Lowe,JP Sears,1,0,0,190c5869-1d0a-4156-98cf-dbed87402bf7,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
31,2023-08-08,717069,Strikeout,strikeout,True,666969,676664,Adolis García,JP Sears,0,0,0,ca5c4a3d-5e19-4a4d-9f3b-09d2ef74a423,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
32,2023-08-08,717069,Home Run,home_run,False,668709,453286,JJ Bleday,Max Scherzer,0,0,0,5c95d8c6-dac8-4d11-9d84-5e52cbde9861,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
33,2023-08-08,717069,Groundout,field_out,True,680869,453286,Zack Gelof,Max Scherzer,0,0,0,d0ee16f1-3521-4114-8cea-7a525656910e,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
34,2023-08-08,717069,Flyout,field_out,True,664913,453286,Seth Brown,Max Scherzer,1,0,0,121ab724-8e42-4808-9d76-af100982fc95,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
35,2023-08-08,717069,Strikeout,strikeout,True,691016,453286,Tyler Soderstrom,Max Scherzer,0,0,0,c8c57d77-1f6e-446d-ad8e-9f507159abeb,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
36,2023-08-08,717069,Strikeout,strikeout,True,641598,661309,Mitch Garver,Adrián Martínez,0,0,0,5cc8431e-87a5-4385-9be4-0683bcf99a16,661309.0,adrianmartinez,"Martinez, A",Right,Adrián Martínez,4.75,5.37,55.0,95.0,88.0,92.0,0.787,7.69,3.11,9.65,1.31,1.08,0.235,0.376,0.17600000000000002,0.247,0.39399999999999996,82.7,98.0,90.0,96.0,,,,96.0,92.0,97.0,0.5920000000000001,,0.174,0.23399999999999999,,-0.11,-0.72,-1.01,,93.8,83.2,,,0.323,0.19,,,,,,,,,,,,,,,81.0,98.0,89.0,0.271
37,2023-08-08,717069,Strikeout,strikeout,True,543257,661309,Robbie Grossman,Adrián Martínez,0,0,0,01ffe9aa-63c2-491f-976f-83717013182a,661309.0,adrianmartinez,"Martinez, A",Right,Adrián Martínez,4.75,5.37,55.0,95.0,88.0,92.0,0.787,7.69,3.11,9.65,1.31,1.08,0.235,0.376,0.17600000000000002,0.247,0.39399999999999996,82.7,98.0,90.0,96.0,,,,96.0,92.0,97.0,0.5920000000000001,,0.174,0.23399999999999999,,-0.11,-0.72,-1.01,,93.8,83.2,,,0.323,0.19,,,,,,,,,,,,,,,81.0,98.0,89.0,0.271
38,2023-08-08,717069,Strikeout,strikeout,True,677649,661309,Ezequiel Duran,Adrián Martínez,0,0,0,29b4a921-bf4c-4689-b563-e72f826a7f5a,661309.0,adrianmartinez,"Martinez, A",Right,Adrián Martínez,4.75,5.37,55.0,95.0,88.0,92.0,0.787,7.69,3.11,9.65,1.31,1.08,0.235,0.376,0.17600000000000002,0.247,0.39399999999999996,82.7,98.0,90.0,96.0,,,,96.0,92.0,97.0,0.5920000000000001,,0.174,0.23399999999999999,,-0.11,-0.72,-1.01,,93.8,83.2,,,0.323,0.19,,,,,,,,,,,,,,,81.0,98.0,89.0,0.271
39,2023-08-08,717069,Strikeout,strikeout,True,672478,453286,Jordan Diaz,Max Scherzer,0,0,0,39a9db01-3c2f-4ddd-810e-bdd20573e5e6,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,106.0,108.0,108.0,,0.46299999999999997,0.168,0.141,0.72,,-0.21,0.03,93.7,,84.0,0.255,,0.207,0.25,96.0,101.0,104.0,98.0,108.0,99.0,0.10400000000000001,0.124,2.12,0.51,88.4,75.4,0.187,0.135,,,,
