,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,FS_ba,SL_ba,FF_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vKC,CH_ba,ST_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-05-05,718300,Groundout,field_out,True,683011,630023,Anthony Volpe,Yonny Chirinos,0,0,0,539f6e28-f5fe-44f2-9e5e-d8b45df5b89f,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,
1,2023-05-05,718300,Groundout,field_out,True,519203,630023,Anthony Rizzo,Yonny Chirinos,1,0,0,7985117d-313d-40fb-8925-fbfc6d6dca18,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,
2,2023-05-05,718300,Flyout,field_out,True,650402,630023,Gleyber Torres,Yonny Chirinos,0,0,0,aea7fb77-8d6d-4dc7-9655-256c1e608033,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,
3,2023-05-05,718300,Groundout,field_out,True,650490,666745,Yandy Díaz,Jhony Brito,0,0,0,f6f273b6-d9fb-488b-b37e-b0f78ab496b7,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,-0.97,,1.05,0.17,95.8,,96.0,83.0,0.282,,,0.167,88.8,87.0,104.0,106.0,0.10400000000000001,0.29,-1.87,0.5,80.4,0.232,0.172,0.348,,,,,,,
4,2023-05-05,718300,Groundout,field_out,True,677551,666745,Wander Franco,Jhony Brito,1,0,0,f28a691f-d77c-4848-a1d0-87780edfc046,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,-0.97,,1.05,0.17,95.8,,96.0,83.0,0.282,,,0.167,88.8,87.0,104.0,106.0,0.10400000000000001,0.29,-1.87,0.5,80.4,0.232,0.172,0.348,,,,,,,
5,2023-05-05,718300,Home Run,home_run,False,668227,666745,Randy Arozarena,Jhony Brito,0,0,0,3c06ba61-9f87-47a2-8405-a6ac4a3096d5,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,-0.97,,1.05,0.17,95.8,,96.0,83.0,0.282,,,0.167,88.8,87.0,104.0,106.0,0.10400000000000001,0.29,-1.87,0.5,80.4,0.232,0.172,0.348,,,,,,,
6,2023-05-05,718300,Double,double,False,666139,666745,Josh Lowe,Jhony Brito,1,0,0,af504c63-dd8b-475b-8c0c-23adac5f1b10,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,-0.97,,1.05,0.17,95.8,,96.0,83.0,0.282,,,0.167,88.8,87.0,104.0,106.0,0.10400000000000001,0.29,-1.87,0.5,80.4,0.232,0.172,0.348,,,,,,,
7,2023-05-05,718300,Flyout,field_out,True,623912,666745,Harold Ramírez,Jhony Brito,0,0,0,aeb1cbee-5fb0-4eb3-b1a5-0a8d7bdf9635,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,-0.97,,1.05,0.17,95.8,,96.0,83.0,0.282,,,0.167,88.8,87.0,104.0,106.0,0.10400000000000001,0.29,-1.87,0.5,80.4,0.232,0.172,0.348,,,,,,,
8,2023-05-05,718300,Walk,walk,False,518934,630023,DJ LeMahieu,Yonny Chirinos,0,0,0,19ed8801-b6a8-437b-b15a-148e86063c88,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,
9,2023-05-05,718300,Groundout,field_out,True,641432,630023,Willie Calhoun,Yonny Chirinos,0,0,1,1e5f25bf-bcd9-49b9-9783-d0f5a3d3d6fb,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,
10,2023-05-05,718300,Flyout,field_out,True,664056,630023,Harrison Bader,Yonny Chirinos,1,0,0,72ac7534-fb1f-4559-af4c-e58237183d10,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,
11,2023-05-05,718300,Lineout,field_out,True,641343,630023,Jake Bauers,Yonny Chirinos,0,0,0,1e5e49d6-8810-47e8-bf21-dd1648c0602e,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,
12,2023-05-05,718300,Walk,walk,False,670623,666745,Isaac Paredes,Jhony Brito,1,0,0,89fcefd5-fa0b-48e7-a935-a0ce45e0f415,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,,,,0.327,0.166,,0.113,-0.97,,1.05,0.17,95.8,,96.0,83.0,0.282,,,0.167,88.8,87.0,104.0,106.0,0.10400000000000001,0.29,-1.87,0.5,80.4,0.232,0.172,0.348,,,,,,,
